Episode,Step,FoodLevel,WaterLevel,ThermoLevel,HealthLevel,PositionX,PositionY,PositionZ,Action,Reward,DistanceTraveled,IsEpisodeEnd,HasCollision,ResourceConsumed,ConsumedResourceType
1,1,-0.05,7.00,0.00,100.00,0.00,1.00,-12.00,None,0.00,0.00,False,False,False,none
1,2,-0.09,7.00,0.00,100.00,0.00,1.00,-12.00,None,0.00,0.00,False,False,False,none
1,3,-0.14,7.00,0.00,100.00,0.00,1.00,-12.00,None,-0.01,0.00,False,False,False,none
1,4,-0.18,7.00,0.00,100.00,0.00,1.00,-12.00,None,-0.01,0.00,False,False,False,none
1,5,-0.23,7.00,0.00,100.00,0.00,1.00,-12.00,None,-0.01,0.00,False,False,False,none
1,6,-0.27,7.00,0.00,100.00,0.00,1.00,-12.00,None,-0.02,0.00,False,False,False,none
1,7,-0.32,7.00,0.00,100.00,0.00,1.00,-12.00,None,-0.02,0.00,False,False,False,none
1,8,-0.36,7.00,0.00,100.00,0.00,1.00,-12.00,None,-0.02,0.00,False,False,False,none
1,9,-0.41,7.00,0.00,100.00,0.00,1.00,-12.00,None,-0.02,0.00,False,False,False,none
1,10,-0.45,7.00,0.00,100.00,0.00,1.00,-12.00,None,-0.03,0.00,False,False,False,none
1,11,-0.49,7.00,0.00,100.00,0.00,1.00,-12.00,None,-0.03,0.00,False,False,False,none
1,12,-0.54,7.00,0.00,100.00,0.00,1.00,-12.00,None,-0.03,0.00,False,False,False,none
1,13,-0.59,7.00,0.00,100.00,0.00,1.00,-12.00,None,-0.04,0.00,False,False,False,none
1,14,-0.63,7.00,0.00,100.00,0.00,1.00,-12.00,None,-0.04,0.00,False,False,False,none
1,15,-0.68,7.00,0.00,100.00,0.00,1.00,-12.00,None,-0.04,0.00,False,False,False,none
1,16,-0.72,7.00,0.00,100.00,0.00,1.00,-12.00,Forward,-0.05,0.00,False,False,False,none
1,17,-0.77,7.00,0.00,100.00,0.00,1.00,-10.13,Forward,-0.05,1.87,False,False,False,none
1,18,-0.81,7.00,0.00,100.00,0.00,1.00,-8.26,Left,-0.05,1.87,False,False,False,none
1,19,-0.86,7.00,0.00,100.00,0.00,1.00,-8.26,Left,-0.05,0.00,False,False,False,none
1,20,-0.90,7.00,0.00,100.00,0.00,1.00,-8.26,Forward,-0.06,0.00,False,False,False,none
1,21,-0.95,7.00,0.03,100.00,-1.39,1.00,-7.00,Forward,-0.06,1.87,False,False,False,none
1,22,-0.99,7.00,0.22,100.00,-1.78,1.00,-6.74,Forward,-0.06,0.47,False,False,False,none
1,23,-1.04,7.00,0.40,97.40,-1.78,1.00,-6.74,Left,-0.07,0.00,False,False,False,none
1,24,-1.08,7.00,0.59,97.50,-1.75,1.00,-6.81,Left,-0.08,0.07,False,False,False,none
1,25,-1.13,7.00,0.88,97.60,-1.75,1.00,-6.81,Forward,-0.09,0.00,False,False,False,none
1,26,-1.17,7.00,1.24,97.70,-3.61,1.00,-7.01,Right,-0.10,1.87,False,False,False,none
1,27,-1.22,7.00,1.49,97.80,-3.61,1.00,-7.01,Right,-0.12,0.00,False,False,False,none
1,28,-1.26,7.00,1.78,97.90,-3.61,1.00,-7.01,Right,-0.13,0.00,False,False,False,none
1,29,-1.31,7.00,2.04,98.00,-3.61,1.00,-7.01,Forward,-0.15,0.00,False,False,False,none
1,30,-1.35,7.00,2.56,98.10,-4.37,1.00,-5.30,Right,-0.16,1.87,False,False,False,none
