Episode,Step,FoodLevel,WaterLevel,ThermoLevel,HealthLevel,PositionX,PositionY,PositionZ,Action,Reward,DistanceTraveled,IsEpisodeEnd,HasCollision,ResourceConsumed,ConsumedResourceType
1,1,-7.00,7.00,0.00,100.00,0.00,1.00,-12.00,None,0.00,0.00,False,False,False,none
1,2,-7.00,7.00,0.00,100.00,0.00,1.00,-12.00,None,0.00,0.00,False,False,False,none
1,3,-7.00,7.00,0.00,100.00,0.00,1.00,-12.00,None,0.00,0.00,False,False,False,none
1,4,-7.00,7.00,0.00,100.00,0.00,1.00,-12.00,None,0.00,0.00,False,False,False,none
1,5,-7.00,7.00,0.00,100.00,0.00,1.00,-12.00,None,0.00,0.00,False,False,False,none
1,6,-7.00,7.00,0.00,100.00,0.00,1.00,-12.00,None,0.00,0.00,False,False,False,none
1,7,-7.00,7.00,0.00,100.00,0.00,1.00,-12.00,None,0.00,0.00,False,False,False,none
1,8,-7.00,7.00,0.00,100.00,0.00,1.00,-12.00,None,0.00,0.00,False,False,False,none
1,9,-7.00,7.00,0.00,100.00,0.00,1.00,-12.00,None,0.00,0.00,False,False,False,none
1,10,-7.00,7.00,0.00,100.00,0.00,1.00,-12.00,None,0.00,0.00,False,False,False,none
1,11,-7.00,7.00,0.00,100.00,0.00,1.00,-12.00,None,0.00,0.00,False,False,False,none
1,12,-7.00,7.00,0.00,100.00,0.00,1.00,-12.00,None,0.00,0.00,False,False,False,none
1,13,-7.00,7.00,0.00,100.00,0.00,1.00,-12.00,None,0.00,0.00,False,False,False,none
1,14,-7.00,7.00,0.00,100.00,0.00,1.00,-12.00,None,0.00,0.00,False,False,False,none
1,15,-7.00,7.00,0.00,100.00,0.00,1.00,-12.00,None,0.00,0.00,False,False,False,none
1,16,-7.00,7.00,0.00,100.00,0.00,1.00,-12.00,None,0.00,0.00,False,False,False,none
1,17,-7.00,7.00,0.00,100.00,0.00,1.00,-12.00,None,0.00,0.00,False,False,False,none
1,18,-7.00,7.00,0.00,100.00,0.00,1.00,-12.00,None,0.00,0.00,False,False,False,none
