Episode,Step,FoodLevel,WaterLevel,ThermoLevel,HealthLevel,PositionX,PositionY,PositionZ,Action,Reward,DistanceTraveled,IsEpisodeEnd,HasCollision,ResourceConsumed,ConsumedResourceType
1,1,-7.01,6.99,0.00,100.00,0.00,1.00,-12.00,None,0.00,0.00,False,False,False,none
1,2,-7.03,6.98,0.00,100.00,0.00,1.00,-12.00,None,0.00,0.00,False,False,False,none
1,3,-7.04,6.97,0.00,100.00,0.00,1.00,-12.00,Forward,0.00,0.00,False,False,False,none
1,4,-7.05,6.96,0.00,100.00,0.00,1.00,-10.13,Right,-0.01,1.87,False,False,False,none
1,5,-7.07,6.96,0.00,100.00,0.00,1.00,-10.13,Forward,-0.01,0.00,False,False,False,none
1,6,-7.08,6.95,0.00,100.00,0.76,1.00,-8.42,Forward,-0.01,1.87,False,False,False,none
1,7,-7.09,6.94,0.00,100.00,1.52,1.00,-6.71,Forward,-0.01,1.87,False,False,False,none
1,8,-7.11,6.93,0.00,100.00,2.28,1.00,-5.00,Right,-0.01,1.87,False,False,False,none
1,9,-7.12,6.92,0.00,100.00,2.28,1.00,-5.00,Forward,-0.01,0.00,False,False,False,none
1,10,-7.14,6.91,0.00,100.00,3.67,1.00,-3.75,Forward,-0.02,1.87,False,False,False,none
1,11,-7.15,6.90,0.00,100.00,5.07,1.00,-2.49,Forward,-0.02,1.87,False,False,False,none
1,12,-7.16,6.89,0.00,100.00,6.46,1.00,-1.24,Left,-0.02,1.87,False,False,False,none
1,13,-7.18,6.88,0.00,100.00,6.46,1.00,-1.24,Forward,-0.02,0.00,False,False,False,none
1,14,-7.19,6.87,0.00,100.00,7.22,1.00,0.47,Forward,-0.02,1.87,False,False,False,none
1,15,-7.20,6.87,0.00,100.00,7.98,1.00,2.18,Forward,-0.02,1.87,False,False,False,none
1,16,-7.22,6.86,0.00,100.00,8.74,1.00,3.89,Forward,-0.03,1.87,False,False,False,none
1,17,-7.23,6.85,0.00,100.00,9.50,1.00,5.60,Forward,-0.03,1.87,False,False,False,none
1,18,-7.24,6.84,0.00,100.00,10.26,1.00,7.31,Left,-0.03,1.87,False,False,False,none
1,19,-7.26,6.83,0.00,100.00,10.26,1.00,7.31,Forward,-0.03,0.00,False,False,False,none
1,20,-7.27,6.82,0.00,100.00,10.26,1.00,9.18,Left,-0.03,1.87,False,False,False,none
1,21,-7.28,6.81,0.00,100.00,10.26,1.00,9.18,None,-0.03,0.00,False,False,False,none
1,22,-7.30,6.80,0.00,100.00,10.26,1.00,9.18,None,-0.04,0.00,False,False,False,none
1,23,-7.31,6.79,0.00,100.00,10.26,1.00,9.18,None,-0.04,0.00,False,False,False,none
1,24,-7.32,6.78,0.00,100.00,10.26,1.00,9.18,None,-0.04,0.00,False,False,False,none
1,25,-7.34,6.78,0.00,100.00,10.26,1.00,9.18,None,-0.04,0.00,False,False,False,none
1,26,-7.35,6.77,0.00,100.00,10.26,1.00,9.18,None,-0.04,0.00,False,False,False,none
1,27,-7.36,6.76,0.00,100.00,10.26,1.00,9.18,None,-0.05,0.00,False,False,False,none
1,28,-7.38,6.75,0.00,100.00,10.26,1.00,9.18,None,-0.05,0.00,False,False,False,none
1,29,-7.39,6.74,0.00,100.00,10.26,1.00,9.18,None,-0.05,0.00,False,False,False,none
1,30,-7.41,6.73,0.00,100.00,10.26,1.00,9.18,None,-0.05,0.00,False,False,False,none
1,31,-7.42,6.72,0.00,100.00,10.26,1.00,9.18,None,-0.05,0.00,False,False,False,none
1,32,-7.43,6.71,0.00,100.00,10.26,1.00,9.18,None,-0.05,0.00,False,False,False,none
1,33,-7.45,6.70,0.00,100.00,10.26,1.00,9.18,None,-0.06,0.00,False,False,False,none
1,34,-7.46,6.69,0.00,100.00,10.26,1.00,9.18,None,-0.06,0.00,False,False,False,none
1,35,-7.47,6.69,0.00,100.00,10.26,1.00,9.18,None,-0.06,0.00,False,False,False,none
1,36,-7.49,6.68,0.00,100.00,10.26,1.00,9.18,None,-0.06,0.00,False,False,False,none
1,37,-7.50,6.67,0.00,100.00,10.26,1.00,9.18,None,-0.06,0.00,False,False,False,none
1,38,-7.51,6.66,0.00,100.00,10.26,1.00,9.18,None,-0.06,0.00,False,False,False,none
1,39,-7.53,6.65,0.00,100.00,10.26,1.00,9.18,None,-0.07,0.00,False,False,False,none
1,40,-7.54,6.64,0.00,100.00,10.26,1.00,9.18,None,-0.07,0.00,False,False,False,none
1,41,-7.55,6.63,0.00,100.00,10.26,1.00,9.18,None,-0.07,0.00,False,False,False,none
1,42,-7.57,6.62,0.00,100.00,10.26,1.00,9.18,None,-0.07,0.00,False,False,False,none
1,43,-7.58,6.61,0.00,100.00,10.26,1.00,9.18,None,-0.07,0.00,False,False,False,none
1,44,-7.59,6.60,0.00,100.00,10.26,1.00,9.18,None,-0.07,0.00,False,False,False,none
1,45,-7.61,6.60,0.00,100.00,10.26,1.00,9.18,None,-0.08,0.00,False,False,False,none
1,46,-7.62,6.59,0.00,100.00,10.26,1.00,9.18,None,-0.08,0.00,False,False,False,none
1,47,-7.63,6.58,0.00,100.00,10.26,1.00,9.18,None,-0.08,0.00,False,False,False,none
1,48,-7.65,6.57,0.00,100.00,10.26,1.00,9.18,None,-0.08,0.00,False,False,False,none
1,49,-7.66,6.56,0.00,100.00,10.26,1.00,9.18,None,-0.08,0.00,False,False,False,none
1,50,-7.68,6.55,0.00,100.00,10.26,1.00,9.18,None,-0.09,0.00,False,False,False,none
2,1,-7.00,7.00,0.00,100.00,0.00,1.00,-12.00,None,-0.09,0.00,True,False,False,none
2,2,-7.00,7.00,0.00,100.00,0.00,1.00,-12.00,,-0.09,0.00,True,False,False,none
2,3,-7.01,6.99,0.00,100.00,0.00,1.00,-12.00,Left,-0.09,0.00,False,False,False,none
2,4,-7.03,6.98,0.00,100.00,0.00,1.00,-12.00,Forward,0.00,0.00,False,False,False,none
2,5,-7.04,6.97,0.00,100.00,-0.76,1.00,-10.29,Forward,0.00,1.87,False,False,False,none
2,6,-7.05,6.96,0.00,100.00,-1.52,1.00,-8.58,Left,-0.01,1.87,False,False,False,none
2,7,-7.07,6.96,0.00,100.00,-1.52,1.00,-8.58,Forward,-0.01,0.00,False,False,False,none
2,8,-7.08,6.95,0.00,100.00,-2.91,1.00,-7.33,Forward,-0.01,1.87,False,False,False,none
2,9,-7.09,6.94,0.00,100.00,-4.30,1.00,-6.08,Forward,-0.01,1.87,False,False,False,none
2,10,-7.11,6.93,0.00,100.00,-5.70,1.00,-4.82,Right,-0.01,1.87,False,False,False,none
2,11,-7.12,6.92,0.00,100.00,-5.70,1.00,-4.82,Forward,-0.01,0.00,False,False,False,none
2,12,-7.14,6.91,0.00,100.00,-6.46,1.00,-3.11,Forward,-0.02,1.87,False,False,False,none
2,13,-7.15,6.90,0.00,100.00,-7.22,1.00,-1.40,Forward,-0.02,1.87,False,False,False,none
2,14,-7.16,6.89,0.00,100.00,-7.98,1.00,0.31,Forward,-0.02,1.87,False,False,False,none
2,15,-7.18,6.88,0.00,100.00,-8.74,1.00,2.02,Forward,-0.02,1.87,False,False,False,none
2,16,-7.19,6.87,0.00,100.00,-9.50,1.00,3.73,Right,-0.02,1.87,False,False,False,none
2,17,-7.20,6.87,0.00,100.00,-9.50,1.00,3.73,Forward,-0.02,0.00,False,False,False,none
2,18,-7.22,6.86,0.00,100.00,-9.50,1.00,5.60,Forward,-0.03,1.87,False,False,False,none
2,19,-7.23,6.85,0.00,100.00,-9.50,1.00,7.47,Right,-0.03,1.87,False,False,False,none
2,20,-7.24,6.84,0.00,100.00,-9.50,1.00,7.47,Right,-0.03,0.00,False,False,False,none
