Episode,Step,FoodLevel,WaterLevel,ThermoLevel,HealthLevel,PositionX,PositionY,PositionZ,Action,Reward,DistanceTraveled,IsEpisodeEnd,HasCollision,ResourceConsumed,ConsumedResourceType
1,1,6.99,-7.01,0.00,100.00,0.00,1.00,-12.00,None,0.00,0.00,False,False,False,none
1,2,6.97,-7.02,0.00,100.00,0.00,1.00,-12.00,None,0.00,0.00,False,False,False,none
1,3,6.96,-7.03,0.00,100.00,0.00,1.00,-12.00,None,0.00,0.00,False,False,False,none
1,4,6.95,-7.04,0.00,100.00,0.00,1.00,-12.00,None,0.00,0.00,False,False,False,none
1,5,6.93,-7.04,0.00,100.00,0.00,1.00,-12.00,None,-0.01,0.00,False,False,False,none
1,6,6.92,-7.05,0.00,100.00,0.00,1.00,-12.00,None,-0.01,0.00,False,False,False,none
1,7,6.91,-7.06,0.00,100.00,0.00,1.00,-12.00,None,-0.01,0.00,False,False,False,none
1,8,6.89,-7.07,0.00,100.00,0.00,1.00,-12.00,None,-0.01,0.00,False,False,False,none
1,9,6.88,-7.08,0.00,100.00,0.00,1.00,-12.00,None,-0.01,0.00,False,False,False,none
1,10,6.86,-7.09,0.00,100.00,0.00,1.00,-12.00,None,-0.01,0.00,False,False,False,none
1,11,6.85,-7.10,0.00,100.00,0.00,1.00,-12.00,None,-0.01,0.00,False,False,False,none
1,12,6.84,-7.11,0.00,100.00,0.00,1.00,-12.00,None,-0.01,0.00,False,False,False,none
1,13,6.82,-7.12,0.00,100.00,0.00,1.00,-12.00,None,-0.02,0.00,False,False,False,none
1,14,6.81,-7.13,0.00,100.00,0.00,1.00,-12.00,None,-0.02,0.00,False,False,False,none
1,15,6.80,-7.13,0.00,100.00,0.00,1.00,-12.00,None,-0.02,0.00,False,False,False,none
1,16,6.78,-7.14,0.00,100.00,0.00,1.00,-12.00,None,-0.02,0.00,False,False,False,none
1,17,6.77,-7.15,0.00,100.00,0.00,1.00,-12.00,None,-0.02,0.00,False,False,False,none
1,18,6.76,-7.16,0.00,100.00,0.00,1.00,-12.00,None,-0.02,0.00,False,False,False,none
1,19,6.74,-7.17,0.00,100.00,0.00,1.00,-12.00,None,-0.02,0.00,False,False,False,none
1,20,6.73,-7.18,0.00,100.00,0.00,1.00,-12.00,None,-0.02,0.00,False,False,False,none
