Episode,TotalSteps,AvgReward,MaxReward,MinReward,FoodConsumed,WaterConsumed,FinalFoodLevel,FinalWaterLevel,FinalTempLevel,FinalHealthLevel,Collisions,None%,Forward%,Left%,Right%,Eat%,EpisodeEndType,TotalEvents,UniqueEventTypes
1,50,-0.64,0.00,-0.66,0,1,6.34,-7.44,0.00,100.00,0,66.00,22.00,2.00,4.00,4.00,ResourceConsumed,0,0
2,30,-0.66,-0.65,-0.66,0,1,6.61,-7.26,0.00,100.00,0,50.00,33.33,3.33,6.67,3.33,ResourceConsumed,0,0
3,31,-0.66,-0.65,-0.66,0,1,6.59,-7.27,0.00,100.00,0,45.16,35.48,3.23,6.45,6.45,ResourceConsumed,0,0
4,29,-0.66,-0.65,-0.66,0,1,6.62,-7.25,0.00,100.00,0,44.83,37.93,3.45,6.90,3.45,ResourceConsumed,0,0
5,25,-0.66,-0.65,-0.66,0,1,6.68,-7.22,0.00,100.00,0,32.00,44.00,4.00,8.00,8.00,ResourceConsumed,0,0
6,27,-0.66,-0.66,-0.66,0,1,6.65,-7.23,0.00,100.00,0,40.74,37.04,3.70,7.41,7.41,ResourceConsumed,0,0
7,33,-0.66,-0.65,-0.66,0,1,6.57,-7.29,0.00,100.00,0,48.48,33.33,3.03,6.06,6.06,ResourceConsumed,0,0
8,24,-0.66,-0.65,-0.66,0,1,6.69,-7.21,0.00,100.00,0,37.50,41.67,4.17,8.33,4.17,ResourceConsumed,0,0
9,26,-0.66,-0.66,-0.66,0,1,6.66,-7.22,0.00,100.00,0,34.62,42.31,3.85,7.69,7.69,ResourceConsumed,0,0
10,29,-0.66,-0.65,-0.66,0,1,6.62,-7.25,0.00,100.00,0,41.38,37.93,3.45,6.90,6.90,ResourceConsumed,0,0
