Episode,TotalSteps,AvgReward,MaxReward,MinReward,FoodConsumed,WaterConsumed,FinalFoodLevel,FinalWaterLevel,FinalTempLevel,FinalHealthLevel,Collisions,None%,Forward%,Left%,Right%,Eat%,EpisodeEndType,TotalEvents,UniqueEventTypes
1,38,-0.65,0.00,-0.67,1,0,-7.50,6.67,0.00,100.00,0,57.89,28.95,2.63,2.63,5.26,ResourceConsumed,0,0
2,35,-0.66,-0.66,-0.67,1,0,-7.46,6.69,0.00,100.00,0,42.86,31.43,8.57,11.43,2.86,ResourceConsumed,0,0
3,39,-0.66,-0.66,-0.67,1,0,-7.51,6.66,0.00,100.00,0,51.28,28.21,10.26,2.56,5.13,ResourceConsumed,0,0
4,33,-0.66,-0.66,-0.67,1,0,-7.43,6.71,0.00,100.00,0,48.48,36.36,6.06,3.03,3.03,ResourceConsumed,0,0
5,29,-0.66,-0.66,-0.67,1,0,-7.38,6.75,0.00,100.00,0,44.83,37.93,6.90,3.45,3.45,ResourceConsumed,0,0
6,26,-0.66,-0.66,-0.67,1,0,-7.34,6.78,0.00,99.89,0,38.46,42.31,7.69,3.85,3.85,ResourceConsumed,0,0
7,34,-0.66,-0.66,-0.67,1,0,-7.45,6.70,0.00,100.00,0,38.24,32.35,17.65,2.94,5.88,ResourceConsumed,0,0
8,29,-0.66,-0.66,-0.67,1,0,-7.38,6.75,0.00,100.00,0,48.28,37.93,3.45,3.45,3.45,ResourceConsumed,0,0
9,31,-0.66,-0.66,-0.67,1,0,-7.41,6.73,0.00,100.00,0,54.84,32.26,3.23,3.23,3.23,ResourceConsumed,0,0
10,29,-0.66,-0.66,-0.67,1,0,-7.38,6.75,0.00,100.00,0,44.83,37.93,6.90,3.45,3.45,ResourceConsumed,0,0
