Episode,TotalSteps,AvgReward,MaxReward,MinReward,FoodConsumed,WaterConsumed,FinalFoodLevel,FinalWaterLevel,FinalTempLevel,FinalHealthLevel,Collisions,None%,Forward%,Left%,Right%,Eat%,EpisodeEndType,TotalEvents,UniqueEventTypes
1,95,-0.65,0.00,-0.67,0,1,6.26,-7.49,0.00,100.00,0,47.87,29.79,10.64,9.57,1.06,ResourceConsumed,1,1
2,86,-0.71,-0.65,-0.82,0,1,6.24,-7.50,0.00,100.00,0,38.82,37.65,10.59,10.59,1.18,ResourceConsumed,1,1
3,79,-0.71,-0.65,-0.81,0,1,6.28,-7.48,0.00,100.00,0,35.90,33.33,11.54,16.67,1.28,ResourceConsumed,1,1
4,80,-0.72,-0.65,-0.82,0,1,6.37,-7.42,0.00,100.00,0,39.24,34.18,12.66,11.39,1.27,ResourceConsumed,1,1
5,80,-0.73,-0.65,-0.82,0,1,6.41,-7.40,0.00,100.00,0,41.77,35.44,10.13,10.13,1.27,ResourceConsumed,1,1
6,65,-0.72,-0.65,-0.81,0,1,6.50,-7.33,0.00,100.00,0,31.25,40.63,12.50,12.50,1.56,ResourceConsumed,1,1
7,60,-0.72,-0.65,-0.81,0,1,6.54,-7.31,0.00,100.00,0,27.12,42.37,13.56,13.56,1.69,ResourceConsumed,1,1
8,62,-0.73,-0.65,-0.82,0,1,6.57,-7.29,0.00,100.00,0,27.87,40.98,13.11,13.11,3.28,ResourceConsumed,1,1
9,61,-0.72,-0.65,-0.81,0,1,6.50,-7.33,0.00,100.00,0,25.00,45.00,13.33,13.33,1.67,ResourceConsumed,1,1
10,54,-0.72,-0.65,-0.81,0,1,6.57,-7.29,0.00,100.00,0,18.87,50.94,13.21,13.21,1.89,ResourceConsumed,1,1
