Episode,TotalSteps,AvgReward,MaxReward,MinReward,FoodConsumed,WaterConsumed,FinalFoodLevel,FinalWaterLevel,FinalTempLevel,FinalHealthLevel,Collisions,None%,Forward%,Left%,Right%,Eat%,EpisodeEndType,TotalEvents,UniqueEventTypes
1,32,-0.49,0.00,-0.52,0,0,-3.43,6.71,0.00,-234.98,4,29.03,32.26,3.23,35.48,0.00,HealthLevelTooLow,0,0
2,39,-0.52,-0.50,-1.07,0,0,-3.51,6.66,0.00,-75.00,2,42.11,23.68,18.42,15.79,0.00,HealthLevelTooLow,0,0
3,60,-0.53,-0.50,-1.07,0,0,-3.80,6.47,0.00,-607.82,11,28.81,18.64,37.29,15.25,0.00,HealthLevelTooLow,0,0
4,49,-0.51,-0.50,-0.74,0,0,-3.65,6.57,0.00,-459.63,9,41.67,22.92,16.67,18.75,0.00,HealthLevelTooLow,0,0
5,70,-0.51,-0.50,-0.51,1,0,-3.92,6.39,0.00,95.68,0,28.57,28.57,28.57,11.43,1.43,ResourceConsumed,0,0
6,35,-0.50,-0.50,-0.51,1,0,-3.46,6.69,0.00,100.00,0,22.86,51.43,11.43,8.57,2.86,ResourceConsumed,0,0
7,24,-0.51,-0.50,-0.51,1,0,-3.31,6.79,0.00,100.00,0,16.67,66.67,4.17,4.17,4.17,ResourceConsumed,0,0
8,41,-0.50,-0.50,-0.51,1,0,-3.54,6.64,0.00,100.00,0,26.83,41.46,4.88,7.32,17.07,ResourceConsumed,0,0
9,27,-0.51,-0.50,-0.51,1,0,-3.35,6.77,0.00,100.00,0,14.81,59.26,7.41,7.41,7.41,ResourceConsumed,0,0
10,45,-0.82,-0.50,-1.15,0,0,-3.61,6.60,0.00,-247.89,12,18.18,25.00,45.45,11.36,0.00,HealthLevelTooLow,0,0
