Episode,TotalSteps,AvgReward,MaxReward,MinReward,FoodConsumed,WaterConsumed,FinalFoodLevel,FinalWaterLevel,FinalTempLevel,FinalHealthLevel,Collisions,None%,Forward%,Left%,Right%,Eat%,EpisodeEndType,TotalEvents,UniqueEventTypes
1,106,-0.66,0.00,-0.68,0,1,6.50,-7.33,0.00,100.00,0,18.10,57.14,18.10,4.76,0.95,ResourceConsumed,1,1
2,61,-0.73,-0.65,-0.81,0,1,6.57,-7.29,0.00,100.00,0,16.67,51.67,26.67,1.67,1.67,ResourceConsumed,1,1
3,81,-0.75,-0.65,-0.82,0,1,6.54,-7.31,0.00,100.00,0,7.50,65.00,21.25,3.75,1.25,ResourceConsumed,1,1
4,65,-0.73,-0.65,-0.82,0,1,6.54,-7.31,0.00,100.00,0,14.06,54.69,25.00,3.13,1.56,ResourceConsumed,1,1
5,83,-0.75,-0.65,-0.82,0,1,6.57,-7.29,0.00,100.00,0,14.63,59.76,20.73,2.44,1.22,ResourceConsumed,1,1
6,55,-0.73,-0.65,-0.81,0,1,6.61,-7.26,0.00,100.00,0,11.11,57.41,27.78,0.00,1.85,ResourceConsumed,1,1
7,57,-0.73,-0.65,-0.81,0,1,6.58,-7.28,0.00,100.00,0,5.36,62.50,26.79,0.00,3.57,ResourceConsumed,1,1
8,56,-0.71,-0.65,-0.81,0,1,6.53,-7.31,0.00,100.00,0,9.09,56.36,29.09,1.82,1.82,ResourceConsumed,1,1
9,76,-0.72,-0.65,-0.82,0,1,6.39,-7.40,0.00,100.00,0,16.00,54.67,22.67,2.67,2.67,ResourceConsumed,1,1
10,62,-0.72,-0.65,-0.81,0,1,6.53,-7.31,0.00,100.00,0,9.84,57.38,26.23,3.28,1.64,ResourceConsumed,1,1
