Episode,GlobalStep,EpisodeStep,FoodLevel,WaterLevel,ThermoLevel,HealthLevel,PositionX,PositionY,PositionZ,Action,Reward,DistanceTraveled,IsEpisodeEnd,HasCollision,ResourceConsumed,ConsumedResourceType,HasEvent,EventType
1,1,1,-0.03,-0.03,0.00,100.00,-36.98,1.00,44.98,None,0.00,0.00,False,False,False,none,False,
1,2,2,-0.06,-0.06,-0.06,100.00,-36.98,1.00,44.98,None,0.00,0.00,False,False,False,none,False,
1,3,3,-0.09,-0.09,-0.13,100.00,-36.98,1.00,44.98,None,-0.01,0.00,False,False,False,none,False,
1,4,4,-0.12,-0.12,-0.19,100.00,-36.98,1.00,44.98,None,-0.01,0.00,False,False,False,none,False,
1,5,5,-0.15,-0.15,-0.25,100.00,-36.98,1.00,44.98,None,-0.02,0.00,False,False,False,none,False,
1,6,6,-0.18,-0.18,-0.32,100.00,-36.98,1.00,44.98,Right,-0.02,0.00,False,False,False,none,False,
1,7,7,-0.21,-0.21,-0.38,100.00,-36.98,1.00,44.98,Right,-0.03,0.00,False,False,False,none,False,
1,8,8,-0.24,-0.24,-0.44,100.00,-36.98,1.00,44.98,Right,-0.03,0.00,False,False,False,none,False,
1,9,9,-0.27,-0.27,-0.51,100.00,-36.98,1.00,44.98,Right,-0.04,0.00,False,False,False,none,False,
1,10,10,-0.30,-0.30,-0.57,100.00,-36.98,1.00,44.98,Right,-0.04,0.00,False,False,False,none,False,
1,11,11,-0.33,-0.33,-0.63,100.00,-36.98,1.00,44.98,Right,-0.05,0.00,False,False,False,none,False,
1,12,12,-0.36,-0.36,-0.69,100.00,-36.98,1.00,44.98,Right,-0.05,0.00,False,False,False,none,False,
1,13,13,-0.39,-0.39,-0.75,100.00,-36.98,1.00,44.98,Right,-0.06,0.00,False,False,False,none,False,
1,14,14,-0.42,-0.42,-0.82,100.00,-36.98,1.00,44.98,Right,-0.06,0.00,False,False,False,none,False,
1,15,15,-0.45,-0.45,-0.88,100.00,-36.98,1.00,44.98,Right,-0.07,0.00,False,False,False,none,False,
1,16,16,-0.48,-0.48,-0.94,100.00,-36.98,1.00,44.98,None,-0.07,0.00,False,False,False,none,False,
1,17,17,-0.51,-0.51,-1.00,100.00,-36.98,1.00,44.98,Forward,-0.08,0.00,False,False,False,none,False,
1,18,18,-0.54,-0.54,-1.06,100.00,-35.30,1.00,44.15,Forward,-0.08,1.87,False,False,False,none,False,
1,19,19,-0.57,-0.57,-1.12,100.00,-33.63,1.00,43.32,Forward,-0.09,1.87,False,False,False,none,False,
1,20,20,-0.60,-0.60,-1.18,100.00,-31.95,1.00,42.49,Forward,-0.09,1.87,False,False,False,none,False,
1,21,21,-0.63,-0.63,-1.24,100.00,-30.27,1.00,41.66,Forward,-0.10,1.87,False,False,False,none,False,
1,22,22,-0.66,-0.66,-1.30,100.00,-28.59,1.00,40.83,Forward,-0.10,1.87,False,False,False,none,False,
1,23,23,-0.69,-0.69,-1.36,100.00,-26.92,1.00,40.00,Right,-0.11,1.87,False,False,False,none,False,
1,24,24,-0.72,-0.72,-1.42,100.00,-26.92,1.00,40.00,Right,-0.11,0.00,False,False,False,none,False,
1,25,25,-0.75,-0.75,-1.48,100.00,-26.92,1.00,40.00,Right,-0.12,0.00,False,False,False,none,False,
1,26,26,-0.78,-0.78,-1.54,100.00,-26.92,1.00,40.00,Forward,-0.12,0.00,False,False,False,none,False,
1,27,27,-0.81,-0.81,-1.60,100.00,-27.19,1.00,38.14,Forward,-0.13,1.87,False,False,False,none,False,
1,28,28,-0.84,-0.84,-1.66,100.00,-27.46,1.00,36.29,Forward,-0.13,1.87,False,False,False,none,False,
1,29,29,-0.87,-0.87,-1.72,100.00,-27.73,1.00,34.44,Forward,-0.14,1.87,False,False,False,none,False,
1,30,30,-0.90,-0.90,-1.78,100.00,-28.00,1.00,32.59,Left,-0.14,1.87,False,False,False,none,False,
1,31,31,-0.93,-0.93,-1.83,100.00,-28.00,1.00,32.59,Left,-0.15,0.00,False,False,False,none,False,
1,32,32,-0.96,-0.96,-1.89,100.00,-28.00,1.00,32.59,Forward,-0.15,0.00,False,False,False,none,False,
1,33,33,-0.99,-0.99,-1.95,100.00,-26.81,1.00,31.15,Forward,-0.16,1.87,False,False,False,none,False,
1,34,34,-1.02,-1.02,-2.01,100.00,-25.61,1.00,29.71,Forward,-0.16,1.87,False,False,False,none,False,
1,35,35,-1.05,-1.05,-2.06,100.00,-24.42,1.00,28.27,Forward,-0.16,1.87,False,False,False,none,False,
1,36,36,-1.08,-1.08,-2.12,100.00,-23.22,1.00,26.82,Right,-0.17,1.87,False,False,False,none,False,
1,37,37,-1.11,-1.11,-2.18,100.00,-23.22,1.00,26.82,None,-0.17,0.00,False,False,False,none,False,
1,38,38,-1.14,-1.14,-2.24,100.00,-23.22,1.00,26.82,Forward,-0.18,0.00,False,False,False,none,False,
1,39,39,-1.17,-1.17,-2.29,100.00,-22.72,1.00,25.02,Forward,-0.18,1.87,False,False,False,none,False,
1,40,40,-1.20,-1.20,-2.34,100.00,-22.21,1.00,23.22,Forward,-0.19,1.87,False,False,False,none,False,
1,41,41,-1.23,-1.23,-2.35,100.00,-21.70,1.00,21.42,Left,-0.19,1.87,False,False,False,none,False,
1,42,42,-1.26,-1.26,-2.35,100.00,-21.70,1.00,21.42,None,-0.19,0.00,False,False,False,none,False,
1,43,43,-1.29,-1.29,-2.36,100.00,-21.70,1.00,21.42,Forward,-0.20,0.00,False,False,False,none,False,
1,44,44,-1.32,-1.32,-2.29,100.00,-20.51,1.00,19.98,Forward,-0.20,1.87,False,False,False,none,False,
1,45,45,-1.35,-1.35,-2.05,100.00,-19.31,1.00,18.54,None,-0.20,1.87,False,False,False,none,False,
1,46,46,-1.38,-1.38,-1.78,100.00,-19.31,1.00,18.54,None,-0.19,0.00,False,False,False,none,False,
1,47,47,-1.41,-1.41,-1.50,100.00,-19.31,1.00,18.54,None,-0.18,0.00,False,False,False,none,False,
1,48,48,-1.44,-1.44,-1.23,100.00,-19.31,1.00,18.54,Forward,-0.17,0.00,False,False,False,none,False,
1,49,49,-1.47,-1.47,-0.88,100.00,-18.85,1.00,17.98,Forward,-0.16,0.73,False,False,False,none,False,
1,50,50,-1.50,-1.50,-0.53,96.76,-18.85,1.00,17.98,None,-0.15,0.00,False,False,False,none,False,
1,51,51,-1.53,-1.53,-0.18,96.78,-18.85,1.00,17.98,None,-0.15,0.00,False,False,False,none,False,
1,52,52,-1.56,-1.56,0.16,96.80,-18.85,1.00,17.98,None,-0.15,0.00,False,False,False,none,False,
1,53,53,-1.59,-1.59,0.51,96.82,-18.85,1.00,17.98,None,-0.15,0.00,False,False,False,none,False,
1,54,54,-1.62,-1.62,0.86,96.84,-18.85,1.00,17.98,None,-0.16,0.00,False,False,False,none,False,
1,55,55,-1.65,-1.65,1.20,96.86,-18.85,1.00,17.98,None,-0.17,0.00,False,False,False,none,False,
1,56,56,-1.68,-1.68,1.54,96.88,-18.85,1.00,17.98,None,-0.18,0.00,False,False,False,none,False,
1,57,57,-1.71,-1.71,1.88,96.90,-18.85,1.00,17.98,Right,-0.19,0.00,False,False,False,none,False,
1,58,58,-1.74,-1.74,2.18,96.92,-18.94,1.00,18.10,Right,-0.21,0.16,False,False,False,none,False,
1,59,59,-1.77,-1.77,2.48,96.94,-18.97,1.00,18.12,Right,-0.22,0.03,False,False,False,none,False,
1,60,60,-1.80,-1.80,2.79,96.96,-18.97,1.00,18.12,Right,-0.24,0.00,False,False,False,none,False,
1,61,61,-1.83,-1.83,3.09,96.98,-18.97,1.00,18.12,Right,-0.25,0.00,False,False,False,none,False,
1,62,62,-1.86,-1.86,3.39,97.00,-18.97,1.00,18.12,Forward,-0.27,0.00,False,False,False,none,False,
1,63,63,-1.89,-1.89,3.61,97.02,-20.81,1.00,17.81,Forward,-0.29,1.87,False,False,False,none,False,
1,64,64,-1.92,-1.92,3.72,97.04,-22.66,1.00,17.49,Forward,-0.30,1.87,False,False,False,none,False,
1,65,65,-1.95,-1.95,3.72,97.06,-24.50,1.00,17.18,Forward,-0.31,1.87,False,False,False,none,False,
1,66,66,-1.98,-1.98,3.65,97.08,-26.35,1.00,16.87,Forward,-0.31,1.87,False,False,False,none,False,
1,67,67,-2.01,-2.01,3.58,97.10,-28.19,1.00,16.55,None,-0.31,1.87,False,False,False,none,False,
1,68,68,-2.04,-2.04,3.50,97.12,-28.19,1.00,16.55,Left,-0.31,0.00,False,False,False,none,False,
1,69,69,-2.07,-2.07,3.43,97.14,-28.19,1.00,16.55,Left,-0.30,0.00,False,False,False,none,False,
1,70,70,-2.10,-2.10,3.36,97.16,-28.19,1.00,16.55,Forward,-0.30,0.00,False,False,False,none,False,
1,71,71,-2.13,-2.13,3.28,97.18,-29.19,1.00,14.97,Forward,-0.30,1.87,False,False,False,none,False,
1,72,72,-2.16,-2.16,3.21,97.20,-29.19,1.00,15.06,None,-0.30,0.09,False,False,False,none,False,
1,73,73,-2.19,-2.19,3.14,97.22,-29.19,1.00,15.06,Right,-0.30,0.00,False,False,False,none,False,
1,74,74,-2.22,-2.22,3.06,97.24,-29.19,1.00,15.06,None,-0.30,0.00,False,False,False,none,False,
1,75,75,-2.25,-2.25,2.99,97.26,-29.19,1.00,15.06,Forward,-0.29,0.00,False,False,False,none,False,
1,76,76,-2.28,-2.28,2.91,97.27,-29.31,1.00,15.06,Forward,-0.29,0.12,False,False,False,none,False,
1,77,77,-2.31,-2.31,2.84,97.28,-29.41,1.00,15.06,Forward,-0.29,0.10,False,False,False,none,False,
1,78,78,-2.34,-2.34,2.77,97.30,-29.53,1.00,15.06,Forward,-0.29,0.12,False,False,False,none,False,
1,79,79,-2.37,-2.37,2.70,97.31,-29.65,1.00,15.05,Forward,-0.29,0.12,False,False,False,none,False,
1,80,80,-2.40,-2.40,2.62,97.33,-29.78,1.00,15.05,Forward,-0.29,0.13,False,False,False,none,False,
1,81,81,-2.43,-2.43,2.55,97.34,-29.92,1.00,15.04,Forward,-0.29,0.14,False,False,False,none,False,
1,82,82,-2.46,-2.46,2.48,97.36,-30.08,1.00,15.03,Forward,-0.29,0.15,False,False,False,none,False,
1,83,83,-2.49,-2.49,2.41,97.37,-30.24,1.00,15.02,Forward,-0.29,0.17,False,False,False,none,False,
1,84,84,-2.52,-2.52,2.33,97.39,-30.63,1.00,14.98,Left,-0.29,0.38,False,False,False,none,False,
1,85,85,-2.55,-2.55,2.26,97.41,-30.63,1.00,14.98,Left,-0.29,0.00,False,False,False,none,False,
1,86,86,-2.58,-2.58,2.19,97.43,-30.63,1.00,14.98,Forward,-0.29,0.00,False,False,False,none,False,
1,87,87,-2.61,-2.61,2.12,97.45,-30.97,1.00,13.71,Forward,-0.28,1.31,False,False,False,none,False,
1,88,88,-2.64,-2.64,2.05,97.47,-31.25,1.00,11.86,Forward,-0.28,1.87,False,False,False,none,False,
1,89,89,-2.67,-2.67,1.98,97.49,-31.52,1.00,10.01,Forward,-0.29,1.87,False,False,False,none,False,
1,90,90,-2.70,-2.70,1.91,97.51,-31.79,1.00,8.15,Left,-0.29,1.87,False,False,False,none,False,
1,91,91,-2.73,-2.73,1.84,97.53,-31.79,1.00,8.15,None,-0.29,0.00,False,False,False,none,False,
1,92,92,-2.76,-2.76,1.77,97.55,-31.79,1.00,8.15,Forward,-0.29,0.00,False,False,False,none,False,
1,93,93,-2.79,-2.79,1.70,97.57,-31.37,1.00,6.74,Forward,-0.29,1.48,False,False,False,none,False,
1,94,94,-2.82,-2.82,1.63,95.83,-31.37,1.00,6.74,Left,-0.29,0.01,False,False,False,none,False,
1,95,95,-2.85,-2.85,1.56,95.85,-31.37,1.00,6.82,Left,-0.29,0.08,False,False,False,none,False,
1,96,96,-2.88,-2.88,1.49,95.87,-31.37,1.00,6.82,Forward,-0.29,0.00,False,False,False,none,False,
1,97,97,-2.91,-2.91,1.42,95.89,-29.69,1.00,5.99,Forward,-0.29,1.87,False,False,False,none,False,
1,98,98,-2.94,-2.94,1.35,95.91,-28.01,1.00,5.16,Forward,-0.29,1.87,False,False,False,none,False,
1,99,99,-2.97,-2.97,1.29,95.93,-26.34,1.00,4.33,Forward,-0.29,1.87,False,False,False,none,False,
1,100,100,-3.00,-3.00,1.22,95.95,-24.66,1.00,3.50,Forward,-0.30,1.87,False,False,False,none,False,
1,101,101,-3.03,-3.03,1.15,95.97,-23.20,1.00,2.84,Forward,-0.30,1.60,False,False,False,none,False,
1,102,102,-3.06,-3.06,1.08,95.98,-22.87,1.00,2.84,None,-0.30,0.32,False,False,False,none,False,
1,103,103,-3.09,-3.09,1.01,96.00,-22.87,1.00,2.84,Forward,-0.30,0.00,False,False,False,none,False,
1,104,104,-3.12,-3.12,0.95,96.02,-22.49,1.00,2.83,Forward,-0.30,0.39,False,False,False,none,False,
1,105,105,-3.15,-3.15,0.88,96.04,-21.83,1.00,2.80,Forward,-0.30,0.66,False,False,False,none,False,
1,106,106,-3.18,-3.18,0.81,96.06,-20.15,1.00,1.97,Forward,-0.31,1.87,False,False,False,none,False,
1,107,107,-3.21,-3.21,0.75,96.08,-18.48,1.00,1.14,Forward,-0.31,1.87,False,False,False,none,False,
1,108,108,-3.24,-3.24,0.68,96.10,-16.80,1.00,0.31,Forward,-0.31,1.87,False,False,False,none,False,
1,109,109,-3.27,-3.27,0.61,96.12,-15.12,1.00,-0.52,Forward,-0.31,1.87,False,False,False,none,False,
1,110,110,-3.30,-3.30,0.55,96.14,-13.44,1.00,-1.35,Forward,-0.31,1.87,False,False,False,none,False,
1,111,111,-3.33,-3.33,0.48,96.16,-11.77,1.00,-2.18,Right,-0.32,1.87,False,False,False,none,False,
1,112,112,-3.36,-3.36,0.42,96.18,-11.77,1.00,-2.18,None,-0.32,0.00,False,False,False,none,False,
1,113,113,-3.39,-3.39,0.35,96.20,-11.77,1.00,-2.18,Forward,-0.32,0.00,False,False,False,none,False,
1,114,114,-3.42,-3.42,0.29,96.22,-10.57,1.00,-3.62,Forward,-0.32,1.87,False,False,False,none,False,
1,115,115,-3.45,-3.45,0.22,96.24,-9.38,1.00,-5.06,Forward,-0.33,1.87,False,False,False,none,False,
1,116,116,-3.48,-3.48,0.16,96.26,-8.18,1.00,-6.50,Forward,-0.33,1.87,False,False,False,none,False,
1,117,117,-3.51,-3.51,0.09,96.28,-6.99,1.00,-7.94,Forward,-0.33,1.87,False,False,False,none,False,
