Episode,TotalSteps,AvgReward,MaxReward,MinReward,FoodConsumed,WaterConsumed,FinalFoodLevel,FinalWaterLevel,FinalTempLevel,FinalHealthLevel,Collisions,None%,Forward%,Left%,Right%,Eat%,EpisodeEndType,TotalEvents,UniqueEventTypes
1,116,-0.59,0.00,-1.41,0,0,-13.57,-13.04,-14.44,-0.54,53,2.61,86.09,4.35,4.35,2.61,HealthLevelTooLow,0,0
2,199,-0.80,0.00,-1.61,0,0,-14.67,-13.78,-14.09,-1.13,49,5.05,61.62,1.52,5.56,26.26,HealthLevelTooLow,0,0
3,169,-4.25,0.00,-9.04,0,0,-14.27,-13.51,15.12,100.01,0,2.98,8.33,3.57,4.76,80.36,ThermoLevelOutOfRange,0,0
4,149,-0.81,0.00,-9.04,0,0,-14.00,-13.33,-15.01,18.82,36,2.03,88.51,6.76,1.35,1.35,ThermoLevelOutOfRange,0,0
5,84,-0.63,0.00,-1.51,0,0,-13.12,-12.75,-13.87,-0.50,56,3.61,92.77,1.20,2.41,0.00,HealthLevelTooLow,0,0
6,114,-0.61,0.00,-1.40,0,0,-13.53,-13.02,-14.43,-0.97,83,4.42,91.15,0.88,0.88,2.65,HealthLevelTooLow,0,0
7,72,-0.43,0.00,-1.40,0,0,-12.96,-12.64,-13.63,-0.47,30,1.41,87.32,2.82,4.23,4.23,HealthLevelTooLow,0,0
8,148,-0.79,0.00,-1.49,0,0,-13.98,-13.32,-15.01,22.52,86,1.36,92.52,2.72,1.36,2.04,ThermoLevelOutOfRange,0,0
9,131,-0.69,0.00,-1.52,0,0,-13.76,-13.17,-14.73,-2.01,62,3.08,89.23,3.85,0.77,3.08,HealthLevelTooLow,0,0
10,148,-0.72,0.00,-1.54,0,0,-13.98,-13.32,-15.01,13.12,32,2.04,92.52,4.08,0.68,0.68,ThermoLevelOutOfRange,0,0
11,121,-0.69,0.00,-1.54,0,0,-13.62,-13.08,-14.55,-0.07,39,2.50,94.17,2.50,0.00,0.83,HealthLevelTooLow,0,0
12,65,-0.56,0.00,-1.44,0,0,-12.86,-12.58,-13.48,-0.10,42,4.69,93.75,1.56,0.00,0.00,HealthLevelTooLow,0,0
13,69,-0.61,0.00,-1.18,0,0,-12.92,-12.61,-13.56,-1.63,43,2.94,89.71,2.94,2.94,1.47,HealthLevelTooLow,0,0
14,74,-0.53,0.00,-1.41,0,1,-12.99,-9.66,-13.67,-1.65,36,5.41,86.49,1.35,1.35,4.05,HealthLevelTooLow,0,0
15,90,-0.70,0.00,-1.45,0,1,-13.20,-9.80,-13.99,-1.30,53,1.11,92.22,1.11,1.11,3.33,HealthLevelTooLow,0,0
16,84,-0.52,0.00,-1.45,0,0,-13.12,-12.75,-13.87,-1.35,46,3.61,86.75,2.41,6.02,1.20,HealthLevelTooLow,0,0
17,47,-0.44,0.00,-1.25,0,0,-12.62,-12.41,-13.09,-0.40,32,2.17,91.30,2.17,4.35,0.00,HealthLevelTooLow,0,0
18,148,-0.77,0.00,-1.46,0,0,-13.98,-13.32,-15.01,26.93,84,2.72,93.20,0.68,1.36,2.04,ThermoLevelOutOfRange,0,0
19,122,-0.68,0.00,-1.46,0,0,-13.63,-13.09,-14.57,-0.19,41,1.65,90.91,4.13,3.31,0.00,HealthLevelTooLow,0,0
20,127,-0.74,0.00,-1.49,0,0,-13.70,-13.13,-14.66,-2.98,79,3.17,92.86,1.59,1.59,0.79,HealthLevelTooLow,0,0
21,121,-0.66,0.00,-1.49,0,0,-13.62,-13.08,-14.55,-1.41,94,1.67,95.83,0.83,0.83,0.83,HealthLevelTooLow,0,0
22,51,-0.44,0.00,-1.45,0,0,-12.68,-12.45,-13.17,-1.76,25,4.00,90.00,2.00,2.00,2.00,HealthLevelTooLow,0,0
23,148,-1.00,0.00,-1.60,0,1,-13.98,-10.32,-15.01,6.72,92,2.70,91.89,1.35,1.35,2.03,ThermoLevelOutOfRange,0,0
