Episode,TotalSteps,AvgReward,MaxReward,MinReward,FoodConsumed,WaterConsumed,FinalFoodLevel,FinalWaterLevel,FinalTempLevel,FinalHealthLevel,Collisions,None%,Forward%,Left%,Right%,Eat%,EpisodeEndType,TotalEvents,UniqueEventTypes
1,300,-0.18,0.00,-0.36,0,0,-7.04,4.31,0.00,97.69,1,49.83,9.70,2.34,4.01,34.11,MaxStepReached,0,0
2,281,-0.41,0.00,-0.55,0,0,-6.79,4.47,0.00,-359.94,7,26.79,4.64,4.29,2.86,61.43,HealthLevelTooLow,0,0
3,301,-0.19,-0.05,-0.55,0,0,-7.04,4.31,0.00,95.08,1,45.67,10.67,2.33,2.00,39.33,MaxStepReached,0,0
4,300,-0.18,0.00,-0.36,0,0,-7.04,4.31,0.00,98.37,1,52.17,10.70,3.68,1.34,32.11,MaxStepReached,0,0
5,300,-0.18,0.00,-0.36,0,0,-7.04,4.31,0.00,100.00,0,59.87,3.01,3.01,0.33,33.78,MaxStepReached,0,0
6,300,-0.18,0.00,-0.36,0,0,-7.04,4.31,0.00,98.29,2,52.17,7.02,1.67,2.34,36.79,MaxStepReached,0,0
7,288,-0.21,0.00,-1.09,0,0,-6.89,4.41,0.00,-1044.25,36,30.31,18.12,2.44,2.44,46.69,HealthLevelTooLow,0,0
8,278,-0.18,-0.05,-1.09,0,0,-6.74,4.51,0.00,-12.46,3,55.60,6.50,1.08,1.81,35.02,HealthLevelTooLow,0,0
9,301,-0.19,-0.05,-0.36,0,0,-7.04,4.31,0.00,92.95,0,33.33,21.33,1.67,1.00,42.67,MaxStepReached,0,0
10,300,-0.22,0.00,-0.41,0,0,-7.04,4.31,0.00,80.37,13,33.44,11.04,2.34,1.67,51.51,MaxStepReached,0,0
11,278,-0.17,0.00,-0.62,0,0,-6.75,4.50,0.00,-2513.31,34,48.38,16.97,2.89,1.44,30.32,HealthLevelTooLow,0,0
12,289,-0.18,-0.05,-0.62,0,0,-6.89,4.41,0.00,-1774.17,24,50.35,10.07,2.08,3.13,34.38,HealthLevelTooLow,0,0
13,72,-0.05,0.00,-0.35,0,0,-3.96,6.36,0.00,-1511.97,21,91.55,5.63,0.00,1.41,1.41,HealthLevelTooLow,0,0
14,272,-0.18,-0.05,-0.34,0,0,-6.66,4.56,0.00,-1358.38,22,43.91,13.28,2.21,1.85,38.75,HealthLevelTooLow,0,0
15,301,-0.18,0.00,-0.36,0,0,-7.04,4.31,0.00,100.00,0,52.33,7.67,2.33,2.33,35.33,MaxStepReached,0,0
16,300,-0.20,0.00,-0.38,0,0,-7.04,4.31,0.00,87.16,4,41.47,11.04,2.34,1.34,43.81,MaxStepReached,0,0
17,291,-0.18,0.00,-0.39,0,0,-6.93,4.38,0.00,-717.84,14,52.41,7.24,1.72,2.07,36.55,HealthLevelTooLow,0,0
18,152,-0.09,0.00,-0.39,1,0,-5.03,5.65,0.00,88.35,5,70.39,20.39,3.29,2.63,2.63,ResourceConsumed,0,0
19,292,-0.17,0.00,-0.35,0,0,-6.94,4.37,0.00,-1100.21,15,55.67,7.90,2.06,1.37,32.99,HealthLevelTooLow,0,0
