Episode,TotalSteps,AvgReward,MaxReward,MinReward,FoodConsumed,WaterConsumed,FinalFoodLevel,FinalWaterLevel,FinalTempLevel,FinalHealthLevel,Collisions,None%,Forward%,Left%,Right%,Eat%,EpisodeEndType,TotalEvents,UniqueEventTypes
1,500,-0.37,0.00,-0.67,0,0,0.26,-11.49,0.00,80.17,5,56.31,31.66,5.61,3.81,2.61,MaxStepReached,0,0
2,500,-0.33,0.00,-0.67,0,0,0.26,-11.49,0.00,89.33,5,64.53,26.85,4.01,1.60,3.01,MaxStepReached,0,0
3,500,-0.33,0.00,-0.65,0,0,0.26,-11.49,0.00,94.58,4,42.28,42.89,12.83,0.80,1.20,MaxStepReached,0,0
4,91,-0.56,0.00,-0.99,0,0,5.77,-7.82,0.00,-1.51,67,3.33,90.00,2.22,2.22,2.22,HealthLevelTooLow,0,0
5,42,-0.44,0.00,-0.99,0,0,6.45,-7.37,0.00,-0.66,32,4.88,90.24,2.44,2.44,0.00,HealthLevelTooLow,0,0
6,40,-0.43,0.00,-0.98,0,0,6.47,-7.35,0.00,-0.56,32,7.69,92.31,0.00,0.00,0.00,HealthLevelTooLow,0,0
7,39,-0.45,0.00,-0.98,0,0,6.49,-7.34,0.00,-0.57,32,2.63,94.74,0.00,0.00,2.63,HealthLevelTooLow,0,0
8,65,-0.46,0.00,-1.00,0,0,6.14,-7.58,0.00,-0.61,53,3.13,90.63,1.56,3.13,1.56,HealthLevelTooLow,0,0
9,99,-0.41,0.00,-1.00,0,0,5.68,-7.88,0.00,-1.06,63,2.04,87.76,3.06,6.12,1.02,HealthLevelTooLow,0,0
10,88,-0.60,0.00,-1.01,0,0,5.83,-7.78,0.00,-0.77,77,3.45,93.10,0.00,1.15,2.30,HealthLevelTooLow,0,0
11,66,-0.41,0.00,-1.01,0,0,6.12,-7.58,0.00,-0.08,55,3.08,92.31,1.54,1.54,1.54,HealthLevelTooLow,0,0
12,501,-0.54,0.00,-0.97,0,0,0.26,-11.49,0.00,57.23,25,8.80,70.20,18.40,1.60,1.00,MaxStepReached,0,0
13,48,-0.55,0.00,-1.00,0,0,6.35,-7.43,0.00,-0.64,40,2.13,93.62,0.00,2.13,2.13,HealthLevelTooLow,0,0
