Episode,TotalSteps,AvgReward,MaxReward,MinReward,FoodConsumed,WaterConsumed,FinalFoodLevel,FinalWaterLevel,FinalTempLevel,FinalHealthLevel,Collisions,None%,Forward%,Left%,Right%,Eat%,EpisodeEndType,TotalEvents,UniqueEventTypes
1,89,-0.65,0.00,-0.67,0,1,6.24,-7.50,0.00,100.00,0,34.09,40.91,10.23,11.36,2.27,ResourceConsumed,1,1
2,174,-0.70,-0.65,-0.82,0,1,5.41,-8.06,0.00,100.00,0,60.12,26.59,5.78,5.78,1.16,ResourceConsumed,1,1
3,132,-0.69,-0.65,-0.82,0,1,5.64,-7.91,0.00,100.00,0,61.83,23.66,0.76,12.21,0.76,ResourceConsumed,1,1
4,92,-0.69,-0.65,-0.81,0,1,6.08,-7.61,0.00,100.00,0,48.35,30.77,1.10,17.58,1.10,ResourceConsumed,1,1
5,79,-0.72,-0.65,-0.82,0,1,6.38,-7.41,0.00,100.00,0,42.31,35.90,0.00,19.23,1.28,ResourceConsumed,1,1
6,74,-0.72,-0.65,-0.81,0,1,6.39,-7.40,0.00,100.00,0,35.62,41.10,0.00,20.55,1.37,ResourceConsumed,1,1
7,58,-0.71,-0.65,-0.81,0,1,6.49,-7.34,0.00,100.00,0,21.05,47.37,0.00,28.07,1.75,ResourceConsumed,1,1
8,55,-0.72,-0.65,-0.81,0,1,6.55,-7.30,0.00,100.00,0,20.37,44.44,1.85,29.63,1.85,ResourceConsumed,1,1
9,82,-0.70,-0.65,-0.81,0,1,6.20,-7.53,0.00,100.00,0,38.27,37.04,1.23,19.75,2.47,ResourceConsumed,1,1
10,118,-0.68,-0.65,-0.81,0,1,5.72,-7.85,0.00,100.00,0,62.39,21.37,0.85,13.68,0.85,ResourceConsumed,1,1
