Episode,TotalSteps,AvgReward,MaxReward,MinReward,FoodConsumed,WaterConsumed,FinalFoodLevel,FinalWaterLevel,FinalTempLevel,FinalHealthLevel,Collisions,None%,Forward%,Left%,Right%,Eat%,EpisodeEndType,TotalEvents,UniqueEventTypes
1,28,-0.63,0.00,-0.66,0,1,6.64,-7.24,0.00,100.00,0,39.29,39.29,3.57,7.14,7.14,ResourceConsumed,0,0
2,36,-0.66,-0.65,-0.66,0,1,6.53,-7.31,0.00,100.00,0,61.11,27.78,2.78,2.78,2.78,ResourceConsumed,0,0
3,33,-0.66,-0.65,-0.66,0,1,6.57,-7.29,0.00,100.00,0,45.45,33.33,3.03,6.06,9.09,ResourceConsumed,0,0
4,42,-0.66,-0.65,-0.66,0,1,6.45,-7.37,0.00,99.99,0,59.52,26.19,4.76,4.76,2.38,ResourceConsumed,0,0
5,37,-0.66,-0.65,-0.66,0,1,6.51,-7.32,0.00,100.00,0,56.76,29.73,2.70,2.70,5.41,ResourceConsumed,0,0
6,27,-0.66,-0.65,-0.66,0,1,6.65,-7.23,0.00,100.00,0,40.74,40.74,3.70,7.41,3.70,ResourceConsumed,0,0
7,29,-0.66,-0.65,-0.66,0,1,6.62,-7.25,0.00,100.00,0,44.83,37.93,3.45,6.90,3.45,ResourceConsumed,0,0
8,24,-0.66,-0.65,-0.66,0,1,6.69,-7.21,0.00,100.00,0,33.33,45.83,4.17,8.33,4.17,ResourceConsumed,0,0
9,44,-0.66,-0.65,-0.66,0,1,6.42,-7.39,0.00,100.00,0,56.82,27.27,4.55,4.55,4.55,ResourceConsumed,0,0
10,133,-0.65,-0.65,-0.66,0,1,5.22,-8.19,0.00,100.00,0,84.96,8.27,2.26,2.26,1.50,ResourceConsumed,0,0
