Episode,TotalSteps,AvgReward,MaxReward,MinReward,FoodConsumed,WaterConsumed,FinalFoodLevel,FinalWaterLevel,FinalTempLevel,FinalHealthLevel,Collisions,None%,Forward%,Left%,Right%,Eat%,EpisodeEndType,TotalEvents,UniqueEventTypes
1,79,-0.66,0.00,-0.68,1,0,-8.05,6.30,0.00,98.94,1,43.04,27.85,15.19,10.13,2.53,ResourceConsumed,0,0
2,58,-0.67,-0.66,-0.68,1,0,-7.77,6.49,0.00,100.00,0,60.34,22.41,5.17,6.90,3.45,ResourceConsumed,0,0
3,43,-0.67,-0.66,-0.67,1,0,-7.57,6.62,0.00,100.00,0,34.88,30.23,13.95,16.28,2.33,ResourceConsumed,0,0
4,61,-0.67,-0.66,-0.68,1,0,-7.81,6.46,0.00,97.53,2,49.18,26.23,9.84,11.48,1.64,ResourceConsumed,0,0
5,37,-0.66,-0.66,-0.68,1,0,-7.49,6.68,0.00,100.00,0,45.95,35.14,5.41,8.11,2.70,ResourceConsumed,0,0
6,69,-0.67,-0.66,-0.68,1,0,-7.92,6.39,0.00,100.00,0,46.38,30.43,10.14,8.70,2.90,ResourceConsumed,0,0
7,32,-0.66,-0.66,-0.68,1,0,-7.42,6.72,0.00,100.00,0,40.63,37.50,6.25,9.38,3.13,ResourceConsumed,0,0
8,38,-0.66,-0.66,-0.67,1,0,-7.50,6.67,0.00,100.00,0,47.37,34.21,5.26,5.26,5.26,ResourceConsumed,0,0
9,31,-0.66,-0.66,-0.67,1,0,-7.41,6.73,0.00,100.00,0,32.26,41.94,9.68,9.68,3.23,ResourceConsumed,0,0
10,28,-0.66,-0.66,-0.67,1,0,-7.36,6.76,0.00,100.00,0,28.57,46.43,7.14,10.71,3.57,ResourceConsumed,0,0
