Episode,TotalSteps,AvgReward,MaxReward,MinReward,FoodConsumed,WaterConsumed,FinalFoodLevel,FinalWaterLevel,FinalTempLevel,FinalHealthLevel,Collisions,None%,Forward%,Left%,Right%,Eat%,EpisodeEndType,TotalEvents,UniqueEventTypes
1,96,-0.65,0.00,-0.67,1,0,-7.59,6.60,0.00,100.00,0,30.53,43.16,3.16,18.95,3.16,ResourceConsumed,1,1
2,78,-0.73,-0.66,-0.81,1,0,-7.57,6.62,0.00,100.00,0,38.96,32.47,2.60,22.08,2.60,ResourceConsumed,1,1
3,64,-0.73,-0.66,-0.81,1,0,-7.49,6.68,0.00,100.00,0,25.40,46.03,0.00,25.40,1.59,ResourceConsumed,1,1
4,60,-0.72,-0.66,-0.81,1,0,-7.46,6.69,0.00,100.00,0,18.64,47.46,1.69,28.81,1.69,ResourceConsumed,1,1
5,57,-0.73,-0.66,-0.81,1,0,-7.41,6.73,0.00,100.00,0,23.21,41.07,3.57,28.57,1.79,ResourceConsumed,1,1
6,77,-0.72,-0.66,-0.81,1,0,-7.62,6.59,0.00,100.00,0,32.89,38.16,2.63,22.37,2.63,ResourceConsumed,1,1
7,111,-0.75,-0.66,-0.81,1,0,-7.55,6.63,0.00,100.00,0,57.27,23.64,0.91,15.45,1.82,ResourceConsumed,1,1
8,69,-0.72,-0.66,-0.81,1,0,-7.55,6.63,0.00,100.00,0,32.35,41.18,0.00,23.53,1.47,ResourceConsumed,1,1
9,64,-0.72,-0.66,-0.81,1,0,-7.53,6.65,0.00,100.00,0,23.81,46.03,1.59,25.40,1.59,ResourceConsumed,1,1
10,74,-0.71,-0.66,-0.81,1,0,-7.68,6.55,0.00,100.00,0,34.25,36.99,13.70,12.33,1.37,ResourceConsumed,1,1
