Episode,TotalSteps,AvgReward,MaxReward,MinReward,FoodConsumed,WaterConsumed,FinalFoodLevel,FinalWaterLevel,FinalTempLevel,FinalHealthLevel,Collisions,None%,Forward%,Left%,Right%,Eat%,EpisodeEndType,TotalEvents,UniqueEventTypes
1,52,-0.49,0.00,-0.51,1,0,-3.69,6.54,0.00,100.00,0,36.54,34.62,11.54,13.46,1.92,ResourceConsumed,0,0
2,55,-0.50,-0.50,-0.51,1,0,-3.73,6.51,0.00,100.00,0,34.55,36.36,12.73,12.73,1.82,ResourceConsumed,0,0
3,18,-0.51,-0.50,-0.51,0,0,-3.24,6.84,0.00,-705.24,10,41.18,47.06,5.88,5.88,0.00,HealthLevelTooLow,0,0
4,44,-0.53,-0.51,-0.56,1,0,-3.57,6.62,0.00,75.42,0,31.82,40.91,11.36,11.36,2.27,ResourceConsumed,0,0
5,32,-0.51,-0.50,-0.56,1,0,-3.42,6.72,0.00,100.00,0,31.25,53.13,6.25,3.13,3.13,ResourceConsumed,0,0
6,28,-0.51,-0.50,-0.51,0,0,-3.38,6.75,0.00,-144.99,3,40.74,33.33,11.11,14.81,0.00,HealthLevelTooLow,0,0
7,44,-0.51,-0.51,-0.52,1,0,-3.57,6.62,0.00,90.42,0,40.91,38.64,9.09,6.82,2.27,ResourceConsumed,0,0
8,36,-0.50,-0.50,-0.51,1,0,-3.47,6.69,0.00,100.00,0,36.11,47.22,5.56,5.56,2.78,ResourceConsumed,0,0
9,24,-0.51,-0.50,-0.53,0,0,-3.32,6.78,0.00,-21.72,3,47.83,21.74,13.04,13.04,4.35,HealthLevelTooLow,0,0
10,27,-0.51,-0.50,-0.53,1,0,-3.34,6.78,0.00,100.00,0,22.22,62.96,3.70,3.70,3.70,ResourceConsumed,0,0
