Episode,TotalSteps,AvgReward,MaxReward,MinReward,FoodConsumed,WaterConsumed,FinalFoodLevel,FinalWaterLevel,FinalTempLevel,FinalHealthLevel,Collisions,None%,Forward%,Left%,Right%,Eat%,EpisodeEndType,TotalEvents,UniqueEventTypes
3,118,-0.34,0.00,-1.22,0,0,-5.31,7.00,9.37,-2.59,35,1.71,39.32,7.69,41.88,9.40,HealthLevelTooLow,0,0
5,203,-0.35,0.00,-1.25,0,0,-9.14,7.00,7.65,-0.08,33,1.49,24.75,3.47,61.39,8.91,HealthLevelTooLow,0,0
7,334,-0.50,0.00,-1.00,0,0,-15.03,7.00,0.00,100.10,0,3.30,15.92,8.41,64.26,8.11,FoodLevelOutOfRange,0,0
9,185,-0.38,0.00,-1.47,0,0,-8.33,7.00,15.01,2.14,33,1.09,27.17,4.35,60.87,6.52,ThermoLevelOutOfRange,0,0
11,228,-0.40,0.00,-0.71,1,0,-10.22,7.00,3.21,100.00,3,2.19,17.11,6.14,63.16,10.96,ResourceConsumed,0,0
13,151,-0.35,0.00,-1.09,0,0,-6.80,7.00,15.26,93.21,4,4.00,20.67,6.67,59.33,9.33,ThermoLevelOutOfRange,0,0
15,334,-0.50,0.00,-1.00,0,0,-15.03,7.00,0.00,100.10,1,1.20,10.21,0.90,77.18,10.51,FoodLevelOutOfRange,0,0
17,155,-0.37,0.00,-1.26,0,0,-6.98,7.00,9.70,-0.87,34,1.95,31.82,8.44,44.16,13.64,HealthLevelTooLow,0,0
19,334,-0.50,0.00,-1.00,0,0,-15.03,7.00,0.00,100.10,0,0.90,13.51,0.60,72.97,12.01,FoodLevelOutOfRange,0,0
21,334,-0.50,0.00,-1.00,0,0,-15.03,7.00,0.00,100.10,0,0.00,8.71,2.10,83.48,5.71,FoodLevelOutOfRange,0,0
23,334,-0.50,0.00,-1.00,0,0,-15.03,7.00,0.00,100.10,2,1.20,13.51,3.60,73.57,8.11,FoodLevelOutOfRange,0,0
25,93,-0.31,0.00,-1.23,0,0,-4.19,7.00,10.80,-0.55,33,2.17,44.57,1.09,47.83,4.35,HealthLevelTooLow,0,0
27,125,-0.36,0.00,-1.39,0,0,-5.63,7.00,14.14,-0.18,33,1.61,36.29,3.23,50.00,8.87,HealthLevelTooLow,0,0
29,334,-0.57,0.00,-1.00,0,0,-15.03,7.00,1.40,96.19,9,1.80,22.82,9.01,57.96,8.41,FoodLevelOutOfRange,0,0
31,334,-0.50,0.00,-1.00,0,0,-15.03,7.00,0.00,100.01,0,2.40,9.31,0.30,80.78,7.21,FoodLevelOutOfRange,0,0
33,85,-0.41,0.00,-1.35,0,0,-3.83,7.00,13.73,-0.08,33,1.19,47.62,4.76,38.10,8.33,HealthLevelTooLow,0,0
35,268,-0.49,0.00,-1.35,0,0,-12.06,7.00,15.08,56.35,17,1.12,18.35,5.62,54.68,20.22,ThermoLevelOutOfRange,0,0
37,224,-0.40,0.00,-1.38,0,0,-10.08,7.00,10.80,-0.15,34,0.90,23.77,9.42,55.16,10.76,HealthLevelTooLow,0,0
39,194,-0.39,0.00,-1.35,0,0,-8.73,7.00,15.00,25.76,27,2.59,23.83,9.84,47.15,16.58,ThermoLevelOutOfRange,0,0
41,94,-0.32,0.00,-1.27,0,0,-4.23,7.00,11.12,-3.01,34,2.15,46.24,7.53,37.63,6.45,HealthLevelTooLow,0,0
43,174,-0.38,0.00,-1.12,0,0,-7.83,7.00,15.05,86.85,6,1.73,15.03,17.92,47.40,17.92,ThermoLevelOutOfRange,0,0
45,205,-0.39,0.00,-1.46,0,0,-9.23,7.00,13.52,-2.29,35,0.49,28.43,2.45,59.31,9.31,HealthLevelTooLow,0,0
47,174,-0.53,0.00,-1.19,0,0,-7.83,7.00,15.01,58.55,16,2.89,19.65,5.20,56.07,16.18,ThermoLevelOutOfRange,0,0
49,334,-0.50,0.00,-1.00,0,0,-15.03,7.00,0.00,100.10,0,2.10,12.91,3.00,74.17,7.81,FoodLevelOutOfRange,0,0
51,198,-0.35,0.00,-1.29,0,0,-8.91,7.00,8.56,-2.93,34,0.51,24.37,3.05,62.44,9.64,HealthLevelTooLow,0,0
53,334,-0.75,0.00,-1.14,0,0,-15.03,7.00,8.27,88.51,12,0.90,23.42,18.32,54.05,3.30,FoodLevelOutOfRange,0,0
55,334,-0.50,0.00,-1.00,0,0,-15.03,7.00,1.34,100.10,2,0.90,10.81,1.50,77.78,9.01,FoodLevelOutOfRange,0,0
57,252,-0.42,0.00,-1.37,0,0,-11.34,7.00,9.08,-0.63,33,0.80,21.91,1.59,65.34,10.36,HealthLevelTooLow,0,0
59,215,-0.40,0.00,-1.39,0,0,-9.68,7.00,11.68,-0.42,35,0.93,24.77,3.27,64.49,6.54,HealthLevelTooLow,0,0
61,116,-0.48,0.00,-1.26,0,0,-5.22,7.00,15.02,26.34,26,4.35,34.78,6.96,44.35,9.57,ThermoLevelOutOfRange,0,0
63,149,-0.38,0.00,-1.16,0,0,-6.71,7.00,15.10,58.49,15,2.03,21.62,8.11,46.62,21.62,ThermoLevelOutOfRange,0,0
65,334,-0.50,0.00,-1.00,0,0,-15.03,7.00,0.00,100.10,0,1.20,10.21,2.70,73.87,12.01,FoodLevelOutOfRange,0,0
67,334,-0.50,0.00,-1.00,0,0,-15.03,7.00,0.00,99.18,0,1.80,12.31,3.90,72.97,9.01,FoodLevelOutOfRange,0,0
69,334,-0.50,0.00,-1.00,0,0,-15.03,7.00,0.00,100.10,0,0.60,16.82,3.30,66.37,12.91,FoodLevelOutOfRange,0,0
71,89,-0.42,0.00,-1.35,0,0,-4.01,7.00,13.44,-0.81,37,1.14,48.86,5.68,36.36,7.95,HealthLevelTooLow,0,0
73,334,-0.50,0.00,-1.00,0,0,-15.03,7.00,0.01,100.10,0,0.30,7.21,2.70,82.28,7.51,FoodLevelOutOfRange,0,0
75,185,-0.38,0.00,-1.27,0,0,-8.33,7.00,15.03,38.12,22,1.63,21.20,3.26,59.78,14.13,ThermoLevelOutOfRange,0,0
77,112,-0.42,0.00,-1.39,0,0,-5.04,7.00,15.15,6.25,32,1.80,37.84,5.41,43.24,11.71,ThermoLevelOutOfRange,0,0
79,334,-0.50,0.00,-1.00,0,0,-15.03,7.00,0.00,100.10,0,2.40,16.52,3.00,70.87,7.21,FoodLevelOutOfRange,0,0
81,88,-0.39,0.00,-1.33,0,0,-3.96,7.00,12.92,-1.45,34,2.30,47.13,8.05,39.08,3.45,HealthLevelTooLow,0,0
83,235,-0.43,0.00,-1.52,0,0,-10.58,7.00,13.84,-2.01,34,1.71,21.79,4.70,61.11,10.68,HealthLevelTooLow,0,0
85,334,-0.51,0.00,-1.00,0,0,-15.03,7.00,0.00,92.86,13,0.60,13.21,3.90,68.17,14.11,FoodLevelOutOfRange,0,0
87,334,-0.50,0.00,-1.00,0,0,-15.03,7.00,0.14,100.10,3,3.00,9.31,1.50,80.48,5.71,FoodLevelOutOfRange,0,0
89,71,-0.29,0.00,-1.09,0,0,-3.20,7.00,15.38,58.57,14,2.86,31.43,14.29,37.14,14.29,ThermoLevelOutOfRange,0,0
91,334,-0.50,0.00,-1.00,0,0,-15.03,7.00,0.00,100.10,0,0.90,9.61,3.60,77.48,8.41,FoodLevelOutOfRange,0,0
93,334,-0.50,0.00,-1.00,0,0,-15.03,7.00,0.00,100.10,0,2.70,20.12,5.41,60.06,11.71,FoodLevelOutOfRange,0,0
95,334,-0.51,0.00,-1.00,0,0,-15.03,7.00,0.24,100.10,0,3.00,8.71,1.20,83.48,3.60,FoodLevelOutOfRange,0,0
97,112,-0.30,0.00,-1.11,0,0,-5.04,7.00,15.37,64.20,13,1.80,23.42,3.60,59.46,11.71,ThermoLevelOutOfRange,0,0
99,67,-0.37,0.00,-1.19,0,0,-3.02,7.00,15.05,32.38,23,3.03,43.94,9.09,31.82,12.12,ThermoLevelOutOfRange,0,0
101,292,-0.48,0.00,-1.50,0,0,-13.14,7.00,11.05,-1.42,34,1.37,20.62,2.75,63.57,11.68,HealthLevelTooLow,0,0
103,334,-0.50,0.00,-1.00,0,0,-15.03,7.00,0.00,97.66,3,3.00,9.31,1.80,78.98,6.91,FoodLevelOutOfRange,0,0
105,201,-0.45,0.00,-1.38,0,0,-9.05,7.00,11.53,-0.41,35,0.50,31.50,6.00,48.00,14.00,HealthLevelTooLow,0,0
107,285,-0.55,0.00,-1.55,0,0,-12.83,7.00,12.49,-1.87,39,0.70,29.93,6.69,46.83,15.85,HealthLevelTooLow,0,0
109,137,-0.49,0.00,-1.39,0,0,-6.17,7.00,15.06,12.33,30,2.21,31.62,8.82,38.24,19.12,ThermoLevelOutOfRange,0,0
111,334,-0.50,0.00,-1.00,0,0,-15.03,7.00,0.00,100.10,0,0.60,13.21,4.50,73.27,8.41,FoodLevelOutOfRange,0,0
113,117,-0.41,0.00,-1.41,0,0,-5.27,7.00,14.53,-0.36,34,1.72,37.93,9.48,45.69,5.17,HealthLevelTooLow,0,0
115,334,-0.50,0.00,-1.00,0,0,-15.03,7.00,0.00,100.10,0,3.30,14.71,4.80,65.77,11.41,FoodLevelOutOfRange,0,0
117,106,-0.31,0.00,-1.13,0,0,-4.77,7.00,15.12,56.45,15,2.86,24.76,7.62,57.14,7.62,ThermoLevelOutOfRange,0,0
119,334,-0.50,0.00,-1.00,0,0,-15.03,7.00,0.00,100.10,1,2.40,10.51,1.20,75.68,10.21,FoodLevelOutOfRange,0,0
121,236,-0.49,0.00,-1.56,0,0,-10.62,7.00,14.77,-2.01,35,2.13,24.26,3.83,53.62,16.17,HealthLevelTooLow,0,0
123,127,-0.44,0.00,-1.12,0,0,-5.72,7.00,15.45,65.82,14,1.59,22.22,6.35,55.56,14.29,ThermoLevelOutOfRange,0,0
125,334,-0.50,0.00,-1.00,0,0,-15.03,7.00,0.00,100.10,0,3.90,9.01,2.70,69.67,14.71,FoodLevelOutOfRange,0,0
127,315,-0.52,0.00,-1.64,0,0,-14.18,7.00,15.09,7.14,32,0.64,18.47,0.64,71.34,8.92,ThermoLevelOutOfRange,0,0
129,334,-0.50,0.00,-1.00,0,0,-15.03,7.00,0.00,100.10,0,1.50,9.01,0.90,81.68,6.91,FoodLevelOutOfRange,0,0
131,131,-0.36,0.00,-1.35,0,0,-5.90,7.00,12.70,-0.66,38,0.00,36.92,11.54,43.85,7.69,HealthLevelTooLow,0,0
133,99,-0.40,0.00,-1.32,0,0,-4.46,7.00,15.12,15.48,31,1.02,39.80,3.06,46.94,9.18,ThermoLevelOutOfRange,0,0
135,254,-0.44,0.00,-1.59,0,0,-11.43,7.00,15.05,-1.85,34,0.40,23.72,1.19,64.82,9.88,ThermoLevelOutOfRange,0,0
137,334,-0.62,0.00,-1.01,0,0,-15.03,7.00,1.67,87.85,12,1.50,10.81,28.53,53.45,5.71,FoodLevelOutOfRange,0,0
139,195,-0.43,0.00,-1.16,0,0,-8.78,7.00,15.34,80.28,10,2.06,15.98,9.28,49.48,23.20,ThermoLevelOutOfRange,0,0
141,128,-0.21,0.00,-0.39,1,0,-5.72,7.00,1.22,100.00,0,0.00,16.41,2.34,73.44,7.03,ResourceConsumed,0,0
143,334,-0.50,0.00,-1.02,0,0,-15.03,7.00,2.30,81.98,9,0.90,9.31,1.20,81.38,7.21,FoodLevelOutOfRange,0,0
145,334,-0.50,0.00,-1.00,0,0,-15.03,7.00,0.00,100.10,0,0.60,7.21,5.41,78.98,7.81,FoodLevelOutOfRange,0,0
147,137,-0.36,0.00,-1.30,0,0,-6.17,7.00,15.07,25.51,27,5.88,31.62,6.62,49.26,6.62,ThermoLevelOutOfRange,0,0
149,232,-0.42,0.00,-1.51,0,0,-10.44,7.00,13.90,-0.10,37,3.46,22.08,3.90,61.04,9.52,HealthLevelTooLow,0,0
151,334,-0.50,0.00,-1.00,0,0,-15.03,7.00,0.00,100.10,0,1.20,9.91,4.80,74.17,9.91,FoodLevelOutOfRange,0,0
153,96,-0.40,0.00,-1.16,0,0,-4.32,7.00,15.01,42.41,21,5.26,31.58,8.42,44.21,10.53,ThermoLevelOutOfRange,0,0
155,79,-0.45,0.00,-1.37,0,0,-3.56,7.00,14.10,-1.70,34,5.13,51.28,8.97,25.64,8.97,HealthLevelTooLow,0,0
157,67,-0.37,0.00,-1.09,0,0,-3.02,7.00,15.30,59.03,14,4.55,31.82,10.61,33.33,19.70,ThermoLevelOutOfRange,0,0
159,334,-0.51,0.00,-1.14,0,0,-15.03,7.00,0.00,46.17,19,1.20,18.62,4.50,67.87,7.81,FoodLevelOutOfRange,0,0
161,114,-0.31,0.00,-1.08,0,0,-5.13,7.00,15.12,70.52,10,5.31,20.35,4.42,59.29,10.62,ThermoLevelOutOfRange,0,0
163,334,-0.50,0.00,-1.00,0,0,-15.03,7.00,0.00,100.10,0,3.60,10.51,2.70,73.27,9.91,FoodLevelOutOfRange,0,0
165,262,-0.43,0.00,-1.46,0,0,-11.79,7.00,11.45,-0.82,34,1.92,23.75,0.77,63.60,9.96,HealthLevelTooLow,0,0
167,173,-0.55,0.00,-1.15,0,0,-7.79,7.00,15.02,68.25,13,0.58,18.60,12.21,44.77,23.84,ThermoLevelOutOfRange,0,0
169,334,-0.50,0.00,-1.00,0,0,-15.03,7.00,0.00,100.10,0,0.30,10.81,6.31,72.37,10.21,FoodLevelOutOfRange,0,0
171,128,-0.36,0.00,-1.28,0,0,-5.76,7.00,15.13,26.55,25,3.15,29.13,0.79,59.06,7.87,ThermoLevelOutOfRange,0,0
173,61,-0.35,0.00,-1.14,0,0,-2.75,7.00,15.21,42.33,19,1.67,43.33,10.00,36.67,8.33,ThermoLevelOutOfRange,0,0
175,158,-0.37,0.00,-1.43,0,0,-7.11,7.00,14.18,-0.72,34,1.27,32.48,7.64,54.78,3.82,HealthLevelTooLow,0,0
177,112,-0.41,0.00,-1.37,0,0,-5.04,7.00,13.79,-0.16,33,2.70,41.44,4.50,41.44,9.91,HealthLevelTooLow,0,0
179,334,-0.50,0.00,-1.00,0,0,-15.03,7.00,0.00,100.10,0,1.80,11.71,2.40,74.77,9.31,FoodLevelOutOfRange,0,0
181,127,-0.32,0.00,-1.23,0,0,-5.72,7.00,10.02,-0.31,33,0.79,35.71,7.94,41.27,14.29,HealthLevelTooLow,0,0
183,275,-0.48,0.00,-1.46,0,0,-12.38,7.00,10.44,-1.88,37,0.73,22.63,4.01,56.93,15.69,HealthLevelTooLow,0,0
185,334,-0.51,0.00,-1.04,0,0,-15.03,7.00,0.00,72.86,16,0.60,16.82,0.90,76.28,5.41,FoodLevelOutOfRange,0,0
187,334,-0.50,0.00,-1.00,0,0,-15.03,7.00,0.00,100.10,0,0.00,16.22,6.01,62.16,15.62,FoodLevelOutOfRange,0,0
189,113,-0.40,0.00,-1.15,0,0,-5.09,7.00,15.08,50.59,18,0.89,25.89,12.50,51.79,8.93,ThermoLevelOutOfRange,0,0
191,183,-0.38,0.00,-0.61,1,0,-8.19,7.00,4.15,99.50,4,0.00,18.58,3.28,67.21,10.38,ResourceConsumed,0,0
193,224,-0.37,0.00,-1.30,0,0,-10.08,7.00,8.09,-1.04,33,0.45,21.97,8.97,61.43,7.17,HealthLevelTooLow,0,0
195,101,-0.35,0.00,-1.35,0,0,-4.55,7.00,13.44,-0.33,33,2.00,46.00,0.00,43.00,9.00,HealthLevelTooLow,0,0
197,334,-0.50,0.00,-1.00,0,0,-15.03,7.00,0.00,100.10,0,0.90,10.21,1.80,79.58,7.51,FoodLevelOutOfRange,0,0
199,185,-0.45,0.00,-1.40,0,0,-8.33,7.00,12.65,-0.93,36,0.54,27.72,5.43,42.93,23.37,HealthLevelTooLow,0,0
201,334,-0.50,0.00,-1.00,0,0,-15.03,7.00,0.00,100.10,0,0.90,10.51,3.30,74.77,10.51,FoodLevelOutOfRange,0,0
203,334,-0.50,0.00,-1.00,0,0,-15.03,7.00,0.00,100.10,1,2.40,9.61,0.30,81.38,6.31,FoodLevelOutOfRange,0,0
205,172,-0.47,0.00,-1.42,0,0,-7.74,7.00,13.70,-0.27,34,0.00,29.24,4.68,45.61,20.47,HealthLevelTooLow,0,0
207,334,-0.50,0.00,-1.00,0,0,-15.03,7.00,0.00,100.10,1,1.80,9.61,1.80,80.48,6.31,FoodLevelOutOfRange,0,0
209,334,-0.50,0.00,-1.00,0,0,-15.03,7.00,0.00,98.03,1,1.20,7.81,3.00,81.98,6.01,FoodLevelOutOfRange,0,0
211,245,-0.62,0.00,-1.30,0,0,-11.03,7.00,6.30,-0.03,47,1.23,32.38,11.89,39.34,15.16,HealthLevelTooLow,0,0
213,334,-0.55,0.00,-1.00,0,0,-15.03,7.00,1.26,100.10,3,2.10,13.21,18.62,61.26,4.80,FoodLevelOutOfRange,0,0
215,161,-0.48,0.00,-1.39,0,0,-7.25,7.00,12.99,-0.80,35,0.63,31.25,9.38,43.75,15.00,HealthLevelTooLow,0,0
217,209,-0.36,0.00,-1.27,0,0,-9.41,7.00,7.58,-2.48,34,1.92,23.56,2.40,65.87,6.25,HealthLevelTooLow,0,0
219,112,-0.28,0.00,-1.15,0,0,-5.04,7.00,15.22,48.34,17,0.00,27.03,4.50,59.46,9.01,ThermoLevelOutOfRange,0,0
221,142,-0.42,0.00,-1.12,0,0,-6.39,7.00,15.12,71.62,11,4.96,17.73,15.60,45.39,16.31,ThermoLevelOutOfRange,0,0
223,180,-0.42,0.00,-1.38,0,0,-8.10,7.00,12.20,-0.75,34,0.00,33.52,9.50,40.22,16.76,HealthLevelTooLow,0,0
225,107,-0.39,0.00,-1.09,0,0,-4.82,7.00,15.03,70.43,11,1.89,25.47,2.83,58.49,11.32,ThermoLevelOutOfRange,0,0
227,334,-0.50,0.00,-1.00,0,0,-15.03,7.00,0.00,100.10,0,1.20,8.11,6.61,72.97,11.11,FoodLevelOutOfRange,0,0
229,118,-0.28,0.00,-1.05,0,0,-5.31,7.00,15.08,84.27,5,0.85,15.38,2.56,70.09,11.11,ThermoLevelOutOfRange,0,0
231,277,-0.46,0.00,-1.56,0,0,-12.47,7.00,13.47,-1.91,34,0.72,20.29,2.54,66.67,9.78,HealthLevelTooLow,0,0
233,334,-0.50,0.00,-1.00,0,0,-15.03,7.00,0.00,100.06,0,1.80,13.81,2.40,71.47,10.51,FoodLevelOutOfRange,0,0
235,162,-0.37,0.00,-1.18,0,0,-7.29,7.00,15.04,57.65,16,1.86,18.01,3.73,57.76,18.63,ThermoLevelOutOfRange,0,0
237,334,-0.50,0.00,-1.04,0,0,-15.03,7.00,4.11,83.87,6,1.80,9.61,2.10,78.08,8.41,FoodLevelOutOfRange,0,0
239,334,-0.50,0.00,-1.00,0,0,-15.03,7.00,0.00,100.10,0,0.30,14.71,3.30,69.37,12.31,FoodLevelOutOfRange,0,0
241,334,-0.50,0.00,-1.00,0,0,-15.03,7.00,0.00,100.10,0,2.40,11.41,1.80,77.48,6.91,FoodLevelOutOfRange,0,0
243,154,-0.43,0.00,-1.31,0,0,-6.93,7.00,15.19,28.07,26,0.65,24.84,1.31,59.48,13.73,ThermoLevelOutOfRange,0,0
245,126,-0.39,0.00,-1.29,0,0,-5.67,7.00,11.24,-1.28,34,0.00,36.80,9.60,40.80,12.80,HealthLevelTooLow,0,0
247,209,-0.50,0.00,-1.44,0,0,-9.41,7.00,13.06,-0.25,36,0.96,35.58,5.77,45.67,12.02,HealthLevelTooLow,0,0
249,126,-0.33,0.00,-1.27,0,0,-5.67,7.00,11.04,-0.10,33,3.20,37.60,2.40,48.80,8.00,HealthLevelTooLow,0,0
251,76,-0.33,0.00,-1.18,0,0,-3.42,7.00,15.21,36.25,21,2.67,41.33,2.67,44.00,9.33,ThermoLevelOutOfRange,0,0
253,334,-0.50,0.00,-1.00,0,0,-15.03,7.00,0.00,100.10,0,1.20,9.01,0.90,78.98,9.91,FoodLevelOutOfRange,0,0
255,185,-0.44,0.00,-1.36,0,0,-8.33,7.00,11.70,-0.56,35,2.17,35.87,7.07,44.57,10.33,HealthLevelTooLow,0,0
257,334,-0.50,0.00,-1.00,0,0,-15.03,7.00,0.00,100.10,0,0.90,5.11,1.20,89.79,3.00,FoodLevelOutOfRange,0,0
259,328,-0.54,0.00,-1.69,0,0,-14.76,7.00,14.58,-1.71,36,1.22,18.65,2.45,65.75,11.93,HealthLevelTooLow,0,0
261,179,-0.51,0.00,-1.48,0,0,-8.06,7.00,14.92,-0.49,35,2.25,29.21,4.49,44.38,19.66,HealthLevelTooLow,0,0
263,283,-0.53,0.00,-0.85,1,0,-12.69,7.00,1.51,100.00,3,3.53,12.72,3.89,72.79,6.71,ResourceConsumed,0,0
265,105,-0.34,0.00,-1.32,0,0,-4.73,7.00,12.76,-0.41,33,0.96,40.38,4.81,47.12,6.73,HealthLevelTooLow,0,0
267,141,-0.45,0.00,-1.16,0,0,-6.35,7.00,15.30,56.17,16,1.43,26.43,5.00,58.57,8.57,ThermoLevelOutOfRange,0,0
269,321,-0.52,0.00,-1.50,0,0,-14.45,7.00,8.66,-2.66,35,2.19,20.00,2.19,66.25,9.38,HealthLevelTooLow,0,0
271,334,-0.50,0.00,-1.00,0,0,-15.03,7.00,0.00,99.98,1,0.60,16.82,15.32,51.65,15.62,FoodLevelOutOfRange,0,0
273,334,-0.50,0.00,-1.00,0,0,-15.03,7.00,0.00,100.10,2,2.70,21.62,7.21,54.95,13.51,FoodLevelOutOfRange,0,0
275,334,-0.50,0.00,-1.00,0,0,-15.03,7.00,0.00,100.10,0,1.50,12.91,4.50,71.17,9.91,FoodLevelOutOfRange,0,0
277,334,-0.50,0.00,-1.14,0,0,-15.03,7.00,4.98,55.75,15,1.50,16.22,2.70,69.07,10.51,FoodLevelOutOfRange,0,0
279,334,-0.50,0.00,-1.00,0,0,-15.03,7.00,0.00,100.10,0,1.50,17.12,9.01,58.86,13.51,FoodLevelOutOfRange,0,0
281,298,-0.50,0.00,-1.57,0,0,-13.41,7.00,15.14,15.10,30,2.36,21.21,3.37,63.30,9.76,ThermoLevelOutOfRange,0,0
283,85,-0.40,0.00,-1.33,0,0,-3.83,7.00,15.23,12.35,29,1.19,44.05,7.14,41.67,5.95,ThermoLevelOutOfRange,0,0
285,161,-0.33,0.00,-1.22,0,0,-7.25,7.00,15.07,41.88,19,1.88,26.25,3.13,59.38,9.38,ThermoLevelOutOfRange,0,0
287,86,-0.30,0.00,-1.16,0,0,-3.87,7.00,8.20,-2.84,34,4.71,48.24,3.53,35.29,8.24,HealthLevelTooLow,0,0
289,257,-0.47,0.00,-1.55,0,0,-11.57,7.00,15.03,5.13,33,0.78,25.00,5.47,56.64,12.11,ThermoLevelOutOfRange,0,0
291,334,-0.50,0.00,-1.00,0,0,-15.03,7.00,0.00,100.10,0,1.50,10.81,4.20,77.18,6.31,FoodLevelOutOfRange,0,0
293,334,-0.50,0.00,-1.00,0,0,-15.03,7.00,0.00,100.10,1,1.80,10.81,1.80,79.28,6.31,FoodLevelOutOfRange,0,0
295,216,-0.43,0.00,-1.52,0,0,-9.72,7.00,15.06,1.73,35,0.93,25.58,6.98,53.95,12.56,ThermoLevelOutOfRange,0,0
297,334,-0.50,0.00,-1.00,0,0,-15.03,7.00,0.00,100.10,2,1.50,12.31,3.90,73.57,8.71,FoodLevelOutOfRange,0,0
