Episode,TotalSteps,AvgReward,MaxReward,MinReward,FoodConsumed,WaterConsumed,FinalFoodLevel,FinalWaterLevel,FinalTempLevel,FinalHealthLevel,Collisions,None%,Forward%,Left%,Right%,Eat%,EpisodeEndType,TotalEvents,UniqueEventTypes
3,146,-0.21,0.00,-1.01,0,0,-4.97,5.69,0.00,-2.80,26,3.45,37.24,5.52,47.59,6.21,HealthLevelTooLow,0,0
5,28,-0.05,0.00,-0.21,0,0,-3.38,6.75,0.00,-0.43,2,0.00,18.52,3.70,62.96,14.81,HealthLevelTooLow,0,0
7,300,-0.31,0.00,-0.54,0,0,-7.04,4.31,0.00,59.00,20,4.35,40.47,10.70,37.12,7.36,MaxStepReached,0,0
9,114,-0.09,0.00,-0.54,0,0,-4.54,5.97,0.00,-105.60,7,2.65,33.63,6.19,48.67,8.85,HealthLevelTooLow,0,0
11,221,-0.13,0.00,-0.26,1,0,-5.97,5.02,0.00,100.00,0,2.26,25.34,7.69,52.49,11.76,ResourceConsumed,0,0
13,184,-0.11,0.00,-0.22,1,0,-5.47,5.35,0.00,100.00,0,19.02,30.98,11.41,31.52,6.52,ResourceConsumed,0,0
15,292,-0.17,0.00,-0.35,0,0,-6.94,4.37,0.00,-1581.54,22,1.37,10.65,2.75,73.88,11.34,HealthLevelTooLow,0,0
17,300,-0.18,0.00,-0.36,0,0,-7.04,4.31,0.00,99.95,0,3.01,8.36,3.34,74.92,10.37,MaxStepReached,0,0
19,133,-0.08,0.00,-0.36,1,0,-4.78,5.81,0.00,100.00,0,3.76,32.33,13.53,45.86,3.76,ResourceConsumed,0,0
21,92,-0.06,0.00,-0.12,0,0,-4.24,6.17,0.00,-7.79,2,3.30,21.98,7.69,56.04,10.99,HealthLevelTooLow,0,0
23,137,-0.08,0.00,-0.16,1,0,-4.84,5.78,0.00,100.00,0,2.92,31.39,11.68,43.80,9.49,ResourceConsumed,0,0
25,300,-0.19,0.00,-0.88,0,0,-7.04,4.31,0.00,20.08,1,2.01,6.02,2.01,82.27,7.69,MaxStepReached,0,0
27,300,-0.23,0.00,-0.92,0,0,-7.04,4.31,0.00,15.25,1,2.34,8.03,2.34,81.61,5.69,MaxStepReached,0,0
29,124,-0.08,0.00,-0.92,1,0,-4.66,5.89,0.00,100.00,0,9.68,25.81,20.16,29.84,13.71,ResourceConsumed,0,0
31,300,-0.19,0.00,-0.36,0,0,-7.04,4.31,0.00,94.35,1,5.35,17.73,5.69,63.88,7.36,MaxStepReached,0,0
33,272,-0.17,0.00,-0.36,0,0,-6.67,4.55,0.00,-360.08,7,2.58,9.23,3.32,77.12,7.75,HealthLevelTooLow,0,0
35,300,-0.18,0.00,-0.39,0,0,-7.04,4.31,0.00,85.08,0,0.33,4.68,0.67,87.29,7.02,MaxStepReached,0,0
