Episode,TotalSteps,AvgReward,MaxReward,MinReward,FoodConsumed,WaterConsumed,FinalFoodLevel,FinalWaterLevel,FinalTempLevel,FinalHealthLevel,Collisions,None%,Forward%,Left%,Right%,Eat%,EpisodeEndType,TotalEvents,UniqueEventTypes
3,103,-0.57,-0.01,-1.35,0,0,-13.39,-12.93,-14.20,-0.65,56,2.94,70.59,15.69,10.78,0.00,HealthLevelTooLow,0,0
5,90,-0.55,0.00,-1.29,0,0,-13.22,-12.81,-14.00,-1.09,58,2.25,76.40,13.48,7.87,0.00,HealthLevelTooLow,0,0
7,109,-0.60,0.00,-1.39,0,0,-13.47,-12.98,-14.36,-0.59,57,0.00,77.78,1.85,20.37,0.00,HealthLevelTooLow,0,0
9,99,-0.58,0.00,-1.33,0,0,-13.34,-12.89,-14.18,-0.88,54,0.00,72.45,16.33,11.22,0.00,HealthLevelTooLow,0,0
11,101,-0.58,0.00,-1.34,0,0,-13.36,-12.91,-14.21,-0.31,53,1.00,74.00,15.00,10.00,0.00,HealthLevelTooLow,0,0
13,113,-0.63,0.00,-1.41,0,0,-13.53,-13.02,-14.43,-0.96,54,0.89,69.64,16.96,12.50,0.00,HealthLevelTooLow,0,0
15,92,-0.56,0.00,-1.30,0,0,-13.24,-12.83,-14.04,-1.33,56,1.10,78.02,13.19,7.69,0.00,HealthLevelTooLow,0,0
17,126,-0.67,0.00,-1.49,0,0,-13.70,-13.13,-14.66,-0.96,57,0.00,72.00,12.00,16.00,0.00,HealthLevelTooLow,0,0
19,75,-0.52,0.00,-1.21,0,0,-13.01,-12.67,-13.71,-1.60,50,1.35,77.03,16.22,5.41,0.00,HealthLevelTooLow,0,0
21,86,-0.55,0.00,-1.26,0,0,-13.16,-12.77,-13.93,-0.76,56,0.00,77.65,14.12,8.24,0.00,HealthLevelTooLow,0,0
23,93,-0.56,0.00,-1.30,0,0,-13.26,-12.84,-14.06,-0.38,54,0.00,79.35,13.04,7.61,0.00,HealthLevelTooLow,0,0
25,84,-0.54,0.00,-1.25,0,0,-13.13,-12.76,-13.89,-0.23,54,0.00,79.52,13.25,7.23,0.00,HealthLevelTooLow,0,0
27,147,-0.70,0.00,-1.49,0,0,-13.98,-13.32,-15.01,21.85,60,0.68,67.12,9.59,22.60,0.00,ThermoLevelOutOfRange,0,0
29,101,-0.57,0.00,-1.34,0,0,-13.36,-12.91,-14.21,-0.25,53,0.00,73.00,16.00,11.00,0.00,HealthLevelTooLow,0,0
31,102,-0.58,0.00,-1.35,0,0,-13.38,-12.92,-14.23,-0.60,57,0.00,73.27,7.92,17.82,0.99,HealthLevelTooLow,0,0
33,84,-0.56,0.00,-1.26,0,0,-13.13,-12.76,-13.89,-1.52,53,0.00,77.11,14.46,8.43,0.00,HealthLevelTooLow,0,0
35,94,-0.57,0.00,-1.30,0,0,-13.27,-12.85,-14.08,-0.18,54,1.08,69.89,17.20,11.83,0.00,HealthLevelTooLow,0,0
37,88,-0.55,0.00,-1.27,0,0,-13.19,-12.79,-13.97,-0.02,55,3.45,79.31,11.49,5.75,0.00,HealthLevelTooLow,0,0
39,84,-0.54,0.00,-1.25,0,0,-13.13,-12.76,-13.89,-0.57,55,2.41,79.52,12.05,6.02,0.00,HealthLevelTooLow,0,0
41,105,-0.60,0.00,-1.37,0,0,-13.42,-12.94,-14.29,-1.54,57,0.96,73.08,14.42,9.62,1.92,HealthLevelTooLow,0,0
43,81,-0.54,0.00,-1.23,0,0,-13.09,-12.73,-13.83,-0.08,55,0.00,81.25,12.50,6.25,0.00,HealthLevelTooLow,0,0
45,93,-0.56,0.00,-1.30,0,0,-13.26,-12.84,-14.06,-0.79,56,0.00,77.17,14.13,8.70,0.00,HealthLevelTooLow,0,0
47,111,-0.60,0.00,-1.40,0,0,-13.50,-13.00,-14.39,-0.22,57,0.00,77.27,9.09,13.64,0.00,HealthLevelTooLow,0,0
49,98,-0.57,0.00,-1.33,0,0,-13.32,-12.88,-14.16,-0.39,53,0.00,74.23,15.46,10.31,0.00,HealthLevelTooLow,0,0
51,94,-0.57,0.00,-1.31,0,0,-13.27,-12.85,-14.08,-1.71,54,0.00,73.12,16.13,10.75,0.00,HealthLevelTooLow,0,0
