Episode,TotalSteps,AvgReward,MaxReward,MinReward,FoodConsumed,WaterConsumed,FinalFoodLevel,FinalWaterLevel,FinalTempLevel,FinalHealthLevel,Collisions,None%,Forward%,Left%,Right%,Eat%,EpisodeEndType,TotalEvents,UniqueEventTypes
1,48,-0.64,0.00,-0.66,0,1,6.37,-7.42,0.00,100.00,0,54.17,25.00,10.42,6.25,2.08,ResourceConsumed,0,0
2,36,-0.66,-0.65,-0.66,0,1,6.53,-7.31,0.00,100.00,0,44.44,33.33,8.33,8.33,2.78,ResourceConsumed,0,0
3,27,-0.66,-0.65,-0.66,0,1,6.65,-7.23,0.00,100.00,0,44.44,40.74,3.70,3.70,3.70,ResourceConsumed,0,0
4,30,-0.66,-0.65,-0.66,0,1,6.61,-7.26,0.00,100.00,0,40.00,40.00,6.67,6.67,3.33,ResourceConsumed,0,0
5,30,-0.66,-0.65,-0.66,0,1,6.61,-7.26,0.00,100.00,0,43.33,36.67,6.67,6.67,3.33,ResourceConsumed,0,0
6,30,-0.66,-0.65,-0.66,0,1,6.61,-7.26,0.00,100.00,0,40.00,36.67,6.67,10.00,3.33,ResourceConsumed,0,0
7,40,-0.74,-0.65,-0.85,0,1,6.47,-7.35,0.00,46.07,1,22.50,42.50,2.50,25.00,5.00,ResourceConsumed,0,0
8,33,-0.66,-0.65,-0.85,0,1,6.57,-7.29,0.00,100.00,0,42.42,39.39,3.03,3.03,9.09,ResourceConsumed,0,0
9,29,-0.66,-0.65,-0.66,0,1,6.62,-7.25,0.00,100.00,0,41.38,37.93,6.90,6.90,3.45,ResourceConsumed,0,0
10,37,-0.66,-0.65,-0.66,0,1,6.51,-7.32,0.00,100.00,0,54.05,27.03,5.41,8.11,2.70,ResourceConsumed,0,0
