Episode,TotalSteps,AvgReward,MaxReward,MinReward,FoodConsumed,WaterConsumed,FinalFoodLevel,FinalWaterLevel,FinalTempLevel,FinalHealthLevel,Collisions,None%,Forward%,Left%,Right%,Eat%,EpisodeEndType,TotalEvents,UniqueEventTypes
1,139,-0.56,0.00,-1.08,0,0,-6.26,7.00,15.08,100.10,2,2.90,7.97,6.52,5.07,77.54,ThermoLevelOutOfRange,0,0
2,311,-0.80,0.00,-1.36,0,0,-13.95,7.00,15.17,100.10,0,3.23,3.55,33.87,3.55,55.81,ThermoLevelOutOfRange,0,0
3,335,-0.50,0.00,-1.36,0,0,-15.03,7.00,0.00,100.10,2,11.38,10.18,57.49,1.80,19.16,FoodLevelOutOfRange,0,0
4,335,-0.50,0.00,-1.00,0,0,-15.03,7.00,0.00,100.10,0,15.27,7.19,50.90,2.10,24.55,FoodLevelOutOfRange,0,0
5,303,-0.45,0.00,-1.00,0,1,-13.55,7.00,0.00,100.00,1,7.92,12.87,63.37,0.99,14.52,ResourceConsumed,0,0
6,334,-0.50,0.00,-1.00,0,0,-15.03,7.00,0.00,100.10,2,17.72,7.51,48.65,1.50,24.62,FoodLevelOutOfRange,0,0
7,335,-0.50,0.00,-1.00,0,0,-15.03,7.00,0.00,100.10,0,13.47,8.38,54.19,3.59,20.36,FoodLevelOutOfRange,0,0
8,335,-0.50,0.00,-1.00,0,0,-15.03,7.00,0.00,100.10,1,14.07,10.78,47.60,1.80,25.75,FoodLevelOutOfRange,0,0
9,335,-0.50,0.00,-1.00,0,0,-15.03,7.00,0.00,100.10,2,15.87,6.89,49.10,1.80,26.35,FoodLevelOutOfRange,0,0
10,335,-0.50,0.00,-1.00,0,0,-15.03,7.00,0.00,100.10,0,19.16,6.59,48.50,1.20,24.55,FoodLevelOutOfRange,0,0
11,100,-0.16,0.00,-1.00,0,1,-4.41,7.00,0.00,100.00,1,43.00,24.00,26.00,3.00,3.00,ResourceConsumed,0,0
12,334,-0.73,0.00,-1.21,0,0,-15.03,7.00,8.94,97.71,38,3.30,15.32,22.52,2.70,56.16,FoodLevelOutOfRange,0,0
13,335,-0.73,0.00,-1.22,0,0,-15.03,7.00,9.37,100.10,28,2.10,11.08,14.67,1.80,70.36,FoodLevelOutOfRange,0,0
14,335,-0.50,0.00,-1.18,0,0,-15.03,7.00,0.00,100.10,0,5.99,14.67,50.30,2.69,26.35,FoodLevelOutOfRange,0,0
15,335,-0.53,0.00,-1.00,0,0,-15.03,7.00,0.00,100.10,31,13.47,15.87,43.11,1.80,25.75,FoodLevelOutOfRange,0,0
16,335,-0.50,0.00,-1.00,0,0,-15.03,7.00,0.00,100.10,1,14.97,10.18,49.70,2.69,22.46,FoodLevelOutOfRange,0,0
17,77,-0.52,0.00,-1.01,0,0,-3.42,7.00,15.03,99.63,2,5.26,9.21,2.63,5.26,77.63,ThermoLevelOutOfRange,0,0
18,335,-0.50,0.00,-1.01,0,0,-15.03,7.00,0.00,100.10,2,25.45,6.59,43.71,0.90,23.35,FoodLevelOutOfRange,0,0
19,335,-0.50,0.00,-1.00,0,0,-15.03,7.00,0.00,100.10,2,15.87,8.08,48.20,2.40,25.45,FoodLevelOutOfRange,0,0
20,335,-0.50,0.00,-1.00,0,0,-15.03,7.00,0.00,100.10,0,18.86,6.29,44.61,2.69,27.54,FoodLevelOutOfRange,0,0
21,205,-0.31,0.00,-1.00,0,1,-9.14,7.00,0.00,100.00,0,24.88,10.73,58.54,2.93,2.44,ResourceConsumed,0,0
22,334,-0.50,0.00,-1.00,0,0,-15.03,7.00,0.00,100.10,0,17.42,8.11,51.65,2.10,20.72,FoodLevelOutOfRange,0,0
23,335,-0.50,0.00,-1.00,0,0,-15.03,7.00,0.00,100.10,0,15.87,5.09,49.10,2.40,27.54,FoodLevelOutOfRange,0,0
24,335,-0.50,0.00,-1.00,0,0,-15.03,7.00,0.00,100.10,0,9.28,14.67,49.70,3.29,23.05,FoodLevelOutOfRange,0,0
25,335,-0.50,0.00,-1.00,0,0,-15.03,7.00,0.00,100.10,0,18.56,7.19,48.50,1.50,24.25,FoodLevelOutOfRange,0,0
26,335,-0.50,0.00,-1.00,0,0,-15.03,7.00,0.00,100.10,0,14.07,9.58,48.50,2.99,24.85,FoodLevelOutOfRange,0,0
27,335,-0.50,0.00,-1.00,0,0,-15.03,7.00,0.00,100.10,2,7.49,14.07,57.49,1.80,19.16,FoodLevelOutOfRange,0,0
28,335,-0.50,0.00,-1.00,0,0,-15.03,7.00,0.00,100.10,0,6.59,15.27,48.80,2.10,27.25,FoodLevelOutOfRange,0,0
29,270,-0.61,0.00,-1.29,0,0,-12.11,7.00,15.04,85.73,40,18.96,17.10,3.72,1.86,58.36,ThermoLevelOutOfRange,0,0
30,335,-0.70,0.00,-1.29,0,0,-15.03,7.00,8.02,97.80,29,1.50,11.98,13.77,3.29,69.46,FoodLevelOutOfRange,0,0
31,335,-0.52,0.00,-1.14,0,0,-15.03,7.00,0.00,100.10,27,9.88,17.96,40.72,3.59,27.84,FoodLevelOutOfRange,0,0
32,335,-0.50,0.00,-1.00,0,0,-15.03,7.00,0.00,100.10,11,11.98,11.08,51.50,2.10,23.35,FoodLevelOutOfRange,0,0
33,335,-0.50,0.00,-1.00,0,0,-15.03,7.00,0.00,100.10,1,12.87,8.08,54.49,2.40,22.16,FoodLevelOutOfRange,0,0
34,83,-0.54,0.00,-1.03,0,0,-3.69,7.00,15.10,100.10,1,4.88,6.10,1.22,0.00,87.80,ThermoLevelOutOfRange,0,0
35,335,-0.50,0.00,-1.03,0,0,-15.03,7.00,0.00,100.10,0,18.26,5.69,49.70,2.69,23.65,FoodLevelOutOfRange,0,0
36,191,-0.29,0.00,-1.00,0,1,-8.51,7.00,0.00,100.00,0,21.99,15.71,57.59,2.62,1.57,ResourceConsumed,0,0
37,334,-0.50,0.00,-1.00,0,0,-15.03,7.00,0.00,100.10,2,12.61,9.91,55.56,3.90,18.02,FoodLevelOutOfRange,0,0
38,335,-0.50,0.00,-1.00,0,0,-15.03,7.00,0.00,100.10,1,15.87,5.39,48.50,1.80,28.44,FoodLevelOutOfRange,0,0
39,335,-0.50,0.00,-1.00,0,0,-15.03,7.00,0.00,100.10,0,11.98,12.57,49.40,2.69,23.35,FoodLevelOutOfRange,0,0
40,69,-0.49,0.00,-1.01,0,0,-3.06,7.00,15.03,98.06,1,2.94,8.82,2.94,0.00,85.29,ThermoLevelOutOfRange,0,0
41,335,-0.56,0.00,-1.01,0,0,-15.03,7.00,0.00,96.99,30,3.89,12.57,39.52,3.89,40.12,FoodLevelOutOfRange,0,0
42,335,-0.50,0.00,-1.00,0,0,-15.03,7.00,0.00,100.10,0,17.37,5.99,45.21,2.69,28.74,FoodLevelOutOfRange,0,0
43,335,-0.50,0.00,-1.00,0,0,-15.03,7.00,0.00,100.10,2,8.38,14.37,49.40,1.20,26.65,FoodLevelOutOfRange,0,0
44,335,-0.50,0.00,-1.00,0,0,-15.03,7.00,0.00,100.10,0,7.78,14.07,53.29,2.40,22.46,FoodLevelOutOfRange,0,0
45,335,-0.50,0.00,-1.00,0,0,-15.03,7.00,0.00,100.10,1,15.57,8.38,45.21,2.40,28.44,FoodLevelOutOfRange,0,0
46,335,-0.50,0.00,-1.00,0,0,-15.03,7.00,0.00,100.10,2,17.37,7.19,48.50,2.10,24.85,FoodLevelOutOfRange,0,0
47,335,-0.50,0.00,-1.00,0,0,-15.03,7.00,0.00,100.10,0,13.47,9.58,50.90,3.29,22.75,FoodLevelOutOfRange,0,0
48,335,-0.73,0.00,-1.27,0,0,-15.03,7.00,11.10,96.01,39,11.38,14.67,6.89,2.99,64.07,FoodLevelOutOfRange,0,0
49,78,-0.55,0.00,-1.25,0,0,-3.47,7.00,15.09,100.10,0,2.60,5.19,2.60,3.90,85.71,ThermoLevelOutOfRange,0,0
50,335,-0.50,0.00,-1.02,0,0,-15.03,7.00,0.00,100.10,1,21.86,5.99,45.51,2.69,23.95,FoodLevelOutOfRange,0,0
51,335,-0.50,0.00,-1.00,0,0,-15.03,7.00,0.00,100.10,2,15.57,8.68,45.21,2.10,28.44,FoodLevelOutOfRange,0,0
52,335,-0.50,0.00,-1.00,0,0,-15.03,7.00,0.00,100.10,2,17.66,7.49,48.50,1.20,25.15,FoodLevelOutOfRange,0,0
53,335,-0.50,0.00,-1.00,0,0,-15.03,7.00,0.00,100.10,0,17.07,5.99,44.31,2.40,30.24,FoodLevelOutOfRange,0,0
54,335,-0.59,0.00,-1.12,0,0,-15.03,7.00,7.58,87.88,14,3.89,6.89,30.84,1.80,56.59,FoodLevelOutOfRange,0,0
55,135,-0.55,0.00,-1.12,0,0,-6.03,7.00,15.03,100.10,6,1.49,11.19,5.22,2.99,79.10,ThermoLevelOutOfRange,0,0
56,122,-0.56,0.00,-1.07,0,0,-5.45,7.00,15.10,100.10,0,2.48,3.31,1.65,1.65,90.91,ThermoLevelOutOfRange,0,0
57,332,-0.60,0.00,-1.40,0,0,-14.90,7.00,15.02,99.62,24,2.11,12.99,3.32,1.81,79.76,ThermoLevelOutOfRange,0,0
58,243,-0.58,0.00,-1.40,0,0,-10.89,7.00,15.03,87.14,15,3.72,10.74,3.72,2.89,78.93,ThermoLevelOutOfRange,0,0
59,75,-0.53,0.00,-1.24,0,0,-3.33,7.00,15.04,100.10,0,4.05,5.41,4.05,1.35,85.14,ThermoLevelOutOfRange,0,0
60,248,-0.55,0.00,-1.25,0,0,-11.12,7.00,15.08,88.29,41,4.05,19.03,3.24,1.62,72.06,ThermoLevelOutOfRange,0,0
61,235,-0.56,0.00,-1.25,0,0,-10.53,7.00,15.05,85.91,39,2.56,19.66,4.27,2.14,71.37,ThermoLevelOutOfRange,0,0
62,227,-0.51,0.00,-1.23,0,0,-10.17,7.00,15.05,96.61,28,1.33,22.57,9.73,2.65,63.72,ThermoLevelOutOfRange,0,0
63,94,-0.58,0.00,-1.20,0,0,-4.19,7.00,15.02,100.10,0,3.23,6.45,5.38,3.23,81.72,ThermoLevelOutOfRange,0,0
64,77,-0.54,0.00,-1.03,0,0,-3.42,7.00,15.07,97.18,2,2.63,7.89,3.95,2.63,82.89,ThermoLevelOutOfRange,0,0
65,335,-0.73,0.00,-1.24,0,0,-15.03,7.00,8.38,98.69,36,9.88,13.77,20.96,2.40,52.99,FoodLevelOutOfRange,0,0
66,322,-0.48,0.00,-1.15,0,1,-14.40,7.00,0.00,100.00,0,16.46,7.14,56.21,2.17,17.70,ResourceConsumed,0,0
67,334,-0.50,0.00,-1.00,0,0,-15.03,7.00,0.00,100.10,0,17.12,12.01,43.54,1.50,25.83,FoodLevelOutOfRange,0,0
68,335,-0.50,0.00,-1.00,0,0,-15.03,7.00,0.00,100.10,1,16.77,6.29,50.90,0.60,25.45,FoodLevelOutOfRange,0,0
69,335,-0.50,0.00,-1.00,0,0,-15.03,7.00,0.00,100.10,1,12.87,10.18,49.40,2.69,24.85,FoodLevelOutOfRange,0,0
70,335,-0.50,0.00,-1.00,0,0,-15.03,7.00,0.00,100.10,0,14.37,6.59,55.09,2.69,21.26,FoodLevelOutOfRange,0,0
71,335,-0.50,0.00,-1.00,0,0,-15.03,7.00,0.00,100.10,2,15.57,7.19,47.90,3.29,26.05,FoodLevelOutOfRange,0,0
72,335,-0.50,0.00,-1.00,0,0,-15.03,7.00,0.00,100.10,0,5.99,19.16,49.10,2.40,23.35,FoodLevelOutOfRange,0,0
73,335,-0.50,0.00,-1.00,0,0,-15.03,7.00,0.00,100.10,0,17.07,6.59,48.80,2.69,24.85,FoodLevelOutOfRange,0,0
74,335,-0.50,0.00,-1.00,0,0,-15.03,7.00,0.00,100.10,0,14.97,5.99,48.80,1.20,29.04,FoodLevelOutOfRange,0,0
75,335,-0.50,0.00,-1.00,0,0,-15.03,7.00,0.00,100.10,0,5.69,17.07,59.28,2.40,15.57,FoodLevelOutOfRange,0,0
76,335,-0.50,0.00,-1.00,0,0,-15.03,7.00,0.00,100.10,3,16.17,8.38,48.20,1.20,26.05,FoodLevelOutOfRange,0,0
77,335,-0.50,0.00,-1.00,0,0,-15.03,7.00,0.00,100.10,0,13.17,8.08,48.80,2.10,27.84,FoodLevelOutOfRange,0,0
78,316,-0.47,0.00,-1.00,0,1,-14.13,7.00,0.00,100.00,0,18.04,9.49,48.73,3.48,19.94,ResourceConsumed,0,0
79,334,-0.50,0.00,-1.00,0,0,-15.03,7.00,0.00,100.10,1,11.11,11.41,49.85,3.00,24.62,FoodLevelOutOfRange,0,0
80,335,-0.50,0.00,-1.00,0,0,-15.03,7.00,0.00,100.10,0,2.69,20.96,52.40,1.80,22.16,FoodLevelOutOfRange,0,0
81,335,-0.50,0.00,-1.00,0,0,-15.03,7.00,0.00,100.10,1,14.07,8.08,54.49,2.40,20.96,FoodLevelOutOfRange,0,0
82,335,-0.50,0.00,-1.00,0,0,-15.03,7.00,0.00,100.10,0,14.37,8.98,49.40,2.69,24.55,FoodLevelOutOfRange,0,0
83,335,-0.50,0.00,-1.00,0,0,-15.03,7.00,0.00,100.10,0,7.19,14.67,48.50,2.40,27.25,FoodLevelOutOfRange,0,0
84,335,-0.50,0.00,-1.00,0,0,-15.03,7.00,0.00,100.10,1,6.89,16.77,49.70,2.10,24.55,FoodLevelOutOfRange,0,0
85,335,-0.50,0.00,-1.00,0,0,-15.03,7.00,0.00,100.10,0,15.27,5.39,48.80,2.99,27.54,FoodLevelOutOfRange,0,0
86,335,-0.50,0.00,-1.00,0,0,-15.03,7.00,0.00,100.10,0,13.77,7.78,49.10,2.69,26.65,FoodLevelOutOfRange,0,0
87,335,-0.50,0.00,-1.00,0,0,-15.03,7.00,0.00,100.10,1,18.26,8.08,44.61,2.10,26.95,FoodLevelOutOfRange,0,0
88,335,-0.50,0.00,-1.00,0,0,-15.03,7.00,0.00,100.10,0,7.19,15.27,49.40,4.19,23.95,FoodLevelOutOfRange,0,0
89,335,-0.50,0.00,-1.00,0,0,-15.03,7.00,0.00,100.10,2,12.87,8.98,52.99,0.90,24.25,FoodLevelOutOfRange,0,0
90,335,-0.50,0.00,-1.00,0,0,-15.03,7.00,0.00,100.10,1,16.17,6.89,48.20,1.80,26.95,FoodLevelOutOfRange,0,0
91,335,-0.50,0.00,-1.00,0,0,-15.03,7.00,0.00,100.10,2,11.68,9.88,49.40,2.10,26.95,FoodLevelOutOfRange,0,0
92,335,-0.50,0.00,-1.00,0,0,-15.03,7.00,0.00,100.10,1,7.78,14.37,53.59,2.69,21.56,FoodLevelOutOfRange,0,0
93,335,-0.50,0.00,-1.00,0,0,-15.03,7.00,0.00,100.10,0,13.77,8.08,54.19,2.10,21.86,FoodLevelOutOfRange,0,0
94,335,-0.50,0.00,-1.00,0,0,-15.03,7.00,0.00,100.10,0,1.80,21.26,52.10,2.69,22.16,FoodLevelOutOfRange,0,0
95,335,-0.50,0.00,-1.00,0,0,-15.03,7.00,0.00,100.10,0,13.17,7.49,50.30,4.79,24.25,FoodLevelOutOfRange,0,0
96,335,-0.50,0.00,-1.00,0,0,-15.03,7.00,0.00,100.10,0,17.07,9.28,44.01,2.10,27.54,FoodLevelOutOfRange,0,0
97,335,-0.50,0.00,-1.00,0,0,-15.03,7.00,0.00,100.10,0,5.69,18.26,53.89,2.40,19.76,FoodLevelOutOfRange,0,0
98,335,-0.50,0.00,-1.00,0,0,-15.03,7.00,0.00,100.10,0,12.28,10.18,48.20,3.29,26.05,FoodLevelOutOfRange,0,0
99,307,-0.72,0.00,-1.36,0,0,-13.77,7.00,15.00,91.37,41,13.07,15.69,3.59,1.31,66.34,ThermoLevelOutOfRange,0,0
100,264,-0.55,0.00,-1.36,0,0,-11.84,7.00,15.01,89.85,15,1.90,9.13,9.89,3.04,76.05,ThermoLevelOutOfRange,0,0
101,335,-0.58,0.00,-1.27,0,0,-15.03,7.00,0.00,93.92,18,1.50,8.68,37.43,2.69,49.70,FoodLevelOutOfRange,0,0
102,144,-0.56,0.00,-1.09,0,0,-6.44,7.00,15.07,94.30,17,0.70,18.18,4.90,2.80,73.43,ThermoLevelOutOfRange,0,0
103,73,-0.49,0.00,-1.09,0,0,-3.24,7.00,15.05,100.10,0,5.56,6.94,1.39,1.39,84.72,ThermoLevelOutOfRange,0,0
104,335,-0.50,0.00,-1.01,0,0,-15.03,7.00,0.00,100.10,2,16.47,6.59,48.80,1.20,26.95,FoodLevelOutOfRange,0,0
105,335,-0.50,0.00,-1.00,0,0,-15.03,7.00,0.00,100.10,2,17.37,5.69,49.40,2.10,25.45,FoodLevelOutOfRange,0,0
