Episode,TotalSteps,AvgReward,MaxReward,MinReward,FoodConsumed,WaterConsumed,FinalFoodLevel,FinalWaterLevel,FinalTempLevel,FinalHealthLevel,Collisions,None%,Forward%,Left%,Right%,Eat%,EpisodeEndType,TotalEvents,UniqueEventTypes
1,44,-0.85,0,-1.86,1,0,6.73,-7.18,0,100,0,44.19,25.58,20.93,2.33,4.65,ResourceConsumed,1,1
2,88,-1.08,-0.3,-1.86,0,1,6.42,-7.39,0,100,0,41.38,35.63,10.34,10.34,1.15,ResourceConsumed,1,1
3,104,-0.81,-0.13,-1.86,0,1,6.46,-7.36,0,100,0,43.69,34.95,9.71,9.71,0.97,ResourceConsumed,1,1
4,84,-0.98,-0.13,-1.86,0,1,6.45,-7.37,0,100,0,40.96,32.53,12.05,12.05,1.2,ResourceConsumed,1,1
6,72,-1.17,-0.15,-1.86,0,1,6.46,-7.36,0,100,0,35.21,42.25,9.86,9.86,1.41,ResourceConsumed,1,1
7,66,-1.16,-0.13,-1.86,0,1,6.47,-7.35,0,100,0,24.62,44.62,13.85,13.85,1.54,ResourceConsumed,1,1
8,70,-1.32,-0.13,-1.86,0,1,6.35,-7.43,0,100,0,30.43,42.03,11.59,13.04,1.45,ResourceConsumed,1,1
9,54,-1.17,-0.13,-1.86,0,1,6.57,-7.29,0,100,0,22.64,41.51,15.09,16.98,1.89,ResourceConsumed,1,1
10,66,-1.21,-0.13,-1.86,0,1,6.45,-7.37,0,100,0,24.62,50.77,10.77,10.77,1.54,ResourceConsumed,1,1
11,62,-1.23,-0.13,-1.86,0,1,6.47,-7.35,0,100,0,21.31,47.54,14.75,13.11,1.64,ResourceConsumed,1,1
