Episode,GlobalStep,EpisodeStep,FoodLevel,WaterLevel,ThermoLevel,HealthLevel,PositionX,PositionY,PositionZ,Action,Reward,DistanceTraveled,IsEpisodeEnd,HasCollision,ResourceConsumed,ConsumedResourceType,HasEvent,EventType
1,1,1,-12.01,-12.01,-11.96,100.00,0.00,1.00,-15.00,None,0.00,0.00,False,False,False,none,False,
1,2,2,-12.03,-12.02,-11.99,100.00,0.00,1.00,-15.00,None,-0.01,0.00,False,False,False,none,False,
1,3,3,-12.04,-12.03,-12.01,100.00,0.00,1.00,-15.00,None,-0.01,0.00,False,False,False,none,False,
1,4,4,-12.05,-12.04,-12.04,100.00,0.00,1.00,-15.00,None,-0.02,0.00,False,False,False,none,False,
1,5,5,-12.07,-12.05,-12.06,100.00,0.00,1.00,-15.00,None,-0.03,0.00,False,False,False,none,False,
1,6,6,-12.08,-12.05,-12.09,100.00,0.00,1.00,-15.00,None,-0.03,0.00,False,False,False,none,False,
1,7,7,-12.09,-12.06,-12.11,100.00,0.00,1.00,-15.00,None,-0.04,0.00,False,False,False,none,False,
1,8,8,-12.11,-12.07,-12.14,100.00,0.00,1.00,-15.00,None,-0.05,0.00,False,False,False,none,False,
1,9,9,-12.12,-12.08,-12.17,100.00,0.00,1.00,-15.00,Forward,-0.06,0.00,False,False,False,none,False,
1,10,10,-12.14,-12.09,-12.19,100.00,0.00,1.00,-13.13,None,-0.07,1.87,False,False,False,none,False,
1,11,11,-12.15,-12.10,-12.22,100.00,0.00,1.00,-13.13,None,-0.08,0.00,False,False,False,none,False,
1,12,12,-12.16,-12.11,-12.24,100.00,0.00,1.00,-13.13,None,-0.09,0.00,False,False,False,none,False,
1,13,13,-12.18,-12.12,-12.26,100.00,0.00,1.00,-13.13,Forward,-0.10,0.00,False,False,False,none,False,
1,14,14,-12.19,-12.13,-12.29,100.00,0.00,1.00,-11.26,None,-0.11,1.87,False,False,False,none,False,
1,15,15,-12.20,-12.14,-12.31,100.00,0.00,1.00,-11.26,Forward,-0.12,0.00,False,False,False,none,False,
1,16,16,-12.22,-12.14,-12.34,100.00,0.00,1.00,-9.38,Forward,-0.13,1.87,False,False,False,none,False,
1,17,17,-12.23,-12.15,-12.36,100.00,0.00,1.00,-7.51,Forward,-0.14,1.87,False,False,False,none,False,
1,18,18,-12.24,-12.16,-12.39,100.00,0.00,1.00,-5.64,Forward,-0.15,1.87,False,False,False,none,False,
1,19,19,-12.26,-12.17,-12.41,100.00,0.00,1.00,-3.77,Forward,-0.16,1.87,False,False,False,none,False,
1,20,20,-12.27,-12.18,-12.44,100.00,0.00,1.00,-1.90,Forward,-0.17,1.87,False,False,False,none,False,
1,21,21,-12.28,-12.19,-12.46,100.00,0.00,1.00,-0.03,Forward,-0.18,1.87,False,False,False,none,False,
1,22,22,-12.30,-12.20,-12.48,100.00,0.00,1.00,1.85,Forward,-0.19,1.87,False,False,False,none,False,
1,23,23,-12.31,-12.21,-12.51,100.00,0.00,1.00,3.72,Forward,-0.20,1.87,False,False,False,none,False,
1,24,24,-12.32,-12.22,-12.53,100.00,0.00,1.00,5.59,None,-0.21,1.87,False,False,False,none,False,
1,25,25,-12.34,-12.23,-12.56,100.00,0.00,1.00,5.59,Eat,-0.22,0.00,False,False,False,none,False,
1,26,26,-12.35,-9.23,-12.58,100.00,0.00,1.00,5.59,Eat,-0.23,0.00,False,False,True,water,False,
1,27,27,-12.36,-9.24,-12.60,100.00,0.00,1.00,5.59,None,-0.95,0.00,False,False,False,none,False,
1,28,28,-12.38,-9.25,-12.63,100.00,0.00,1.00,5.59,Left,-0.95,0.00,False,False,False,none,False,
1,29,29,-12.39,-9.26,-12.65,100.00,0.00,1.00,5.59,None,-0.95,0.00,False,False,False,none,False,
1,30,30,-12.41,-9.27,-12.68,100.00,0.00,1.00,5.59,None,-0.95,0.00,False,False,False,none,False,
1,31,31,-12.42,-9.28,-12.70,100.00,0.00,1.00,5.59,Eat,-0.95,0.00,False,False,False,none,False,
1,32,32,-12.43,-6.29,-12.72,100.00,0.00,1.00,5.59,None,-0.95,0.00,False,False,True,water,False,
1,33,33,-12.45,-6.30,-12.75,100.00,0.00,1.00,5.59,Right,-1.92,0.00,False,False,False,none,False,
1,34,34,-12.46,-6.31,-12.77,100.00,0.00,1.00,5.59,Right,-1.92,0.00,False,False,False,none,False,
