Episode,TotalSteps,AvgReward,MaxReward,MinReward,FoodConsumed,WaterConsumed,FinalFoodLevel,FinalWaterLevel,FinalTempLevel,FinalHealthLevel,Collisions,None%,Forward%,Left%,Right%,Eat%,EpisodeEndType,TotalEvents,UniqueEventTypes
1,64,-1.13,0.00,-1.86,1,0,-7.53,6.65,0.00,100.00,0,25.40,46.03,12.70,12.70,1.59,ResourceConsumed,1,1
2,67,-1.20,-0.12,-1.86,1,0,-7.55,6.63,0.00,100.00,0,30.30,42.42,12.12,12.12,1.52,ResourceConsumed,1,1
3,79,-0.93,-0.12,-1.86,1,0,-7.49,6.68,0.00,100.00,0,30.77,43.59,11.54,11.54,1.28,ResourceConsumed,1,1
4,71,-1.31,-0.13,-1.86,1,0,-7.65,6.57,0.00,100.00,0,31.43,42.86,11.43,11.43,1.43,ResourceConsumed,1,1
5,70,-1.11,-0.12,-1.86,1,0,-7.53,6.65,0.00,100.00,0,33.33,40.58,11.59,11.59,1.45,ResourceConsumed,1,1
6,69,-1.07,-0.12,-1.86,1,0,-7.50,6.67,0.00,100.00,0,32.35,38.24,11.76,13.24,2.94,ResourceConsumed,1,1
7,60,-1.16,-0.12,-1.86,1,0,-7.47,6.69,0.00,100.00,0,18.64,52.54,11.86,11.86,3.39,ResourceConsumed,1,1
8,63,-1.30,-0.13,-1.86,1,0,-7.57,6.62,0.00,100.00,0,16.13,53.23,25.81,1.61,1.61,ResourceConsumed,1,1
9,52,-1.19,-0.13,-1.86,1,0,-7.42,6.72,0.00,100.00,0,9.80,58.82,13.73,13.73,1.96,ResourceConsumed,1,1
10,53,-1.23,-0.13,-1.86,1,0,-7.45,6.70,0.00,100.00,0,9.62,57.69,13.46,13.46,3.85,ResourceConsumed,1,1
