Episode,GlobalStep,EpisodeStep,FoodLevel,WaterLevel,ThermoLevel,HealthLevel,PositionX,PositionY,PositionZ,Action,Reward,DistanceTraveled,IsEpisodeEnd,HasCollision,ResourceConsumed,ConsumedResourceType,HasEvent,EventType
1,1,1,-0.03,-0.03,0.00,100.00,4.81,1.00,-3.66,None,0.00,0.00,False,False,False,none,False,
1,2,2,-0.06,-0.06,-0.06,100.00,4.81,1.00,-3.66,None,0.00,0.00,False,False,False,none,False,
1,3,3,-0.09,-0.09,-0.13,100.00,4.81,1.00,-3.66,None,-0.01,0.00,False,False,False,none,False,
1,4,4,-0.12,-0.12,-0.19,100.00,4.81,1.00,-3.66,None,-0.01,0.00,False,False,False,none,False,
1,5,5,-0.15,-0.15,-0.25,100.00,4.81,1.00,-3.66,None,-0.02,0.00,False,False,False,none,False,
1,6,6,-0.18,-0.18,-0.32,100.00,4.81,1.00,-3.66,Forward,-0.02,0.00,False,False,False,none,False,
1,7,7,-0.21,-0.21,-0.38,100.00,5.94,1.00,-2.17,Forward,-0.03,1.87,False,False,False,none,False,
1,8,8,-0.24,-0.24,-0.44,100.00,7.07,1.00,-0.68,None,-0.03,1.87,False,False,False,none,False,
1,9,9,-0.27,-0.27,-0.50,100.00,7.07,1.00,-0.68,None,-0.04,0.00,False,False,False,none,False,
1,10,10,-0.30,-0.30,-0.56,100.00,7.07,1.00,-0.68,Left,-0.04,0.00,False,False,False,none,False,
1,11,11,-0.33,-0.33,-0.62,100.00,7.07,1.00,-0.68,Left,-0.05,0.00,False,False,False,none,False,
1,12,12,-0.36,-0.36,-0.68,100.00,7.07,1.00,-0.68,Left,-0.05,0.00,False,False,False,none,False,
1,13,13,-0.39,-0.39,-0.74,100.00,7.07,1.00,-0.68,Left,-0.06,0.00,False,False,False,none,False,
1,14,14,-0.42,-0.42,-0.80,100.00,7.07,1.00,-0.68,None,-0.06,0.00,False,False,False,none,False,
1,15,15,-0.45,-0.45,-0.86,100.00,7.07,1.00,-0.68,None,-0.07,0.00,False,False,False,none,False,
1,16,16,-0.48,-0.48,-0.92,100.00,7.30,1.00,-0.57,Right,-0.07,0.25,False,False,False,none,False,
1,17,17,-0.51,-0.51,-0.98,100.00,7.42,1.00,-0.55,None,-0.08,0.12,False,False,False,none,False,
1,18,18,-0.54,-0.54,-1.04,100.00,7.44,1.00,-0.55,Left,-0.08,0.02,False,False,False,none,False,
1,19,19,-0.57,-0.57,-1.10,100.00,7.44,1.00,-0.55,None,-0.09,0.00,False,False,False,none,False,
1,20,20,-0.60,-0.60,-1.16,100.00,7.44,1.00,-0.55,None,-0.09,0.00,False,False,False,none,False,
1,21,21,-0.63,-0.63,-1.21,100.00,7.44,1.00,-0.55,Right,-0.10,0.00,False,False,False,none,False,
1,22,22,-0.66,-0.66,-1.27,100.00,7.44,1.00,-0.55,Right,-0.10,0.00,False,False,False,none,False,
1,23,23,-0.69,-0.69,-1.33,100.00,7.44,1.00,-0.55,Right,-0.11,0.00,False,False,False,none,False,
1,24,24,-0.72,-0.72,-1.39,100.00,7.44,1.00,-0.55,Right,-0.11,0.00,False,False,False,none,False,
1,25,25,-0.75,-0.75,-1.45,100.00,7.44,1.00,-0.55,None,-0.11,0.00,False,False,False,none,False,
1,26,26,-0.78,-0.78,-1.51,100.00,7.44,1.00,-0.55,None,-0.12,0.00,False,False,False,none,False,
1,27,27,-0.81,-0.81,-1.56,100.00,7.44,1.00,-0.55,None,-0.12,0.00,False,False,False,none,False,
1,28,28,-0.84,-0.84,-1.62,100.00,7.44,1.00,-0.55,Left,-0.13,0.00,False,False,False,none,False,
1,29,29,-0.87,-0.87,-1.68,100.00,7.44,1.00,-0.55,None,-0.13,0.00,False,False,False,none,False,
1,30,30,-0.90,-0.90,-1.74,100.00,7.44,1.00,-0.55,None,-0.14,0.00,False,False,False,none,False,
1,31,31,-0.93,-0.93,-1.79,100.00,7.44,1.00,-0.55,Right,-0.14,0.00,False,False,False,none,False,
1,32,32,-0.96,-0.96,-1.85,100.00,7.44,1.00,-0.55,Forward,-0.15,0.00,False,False,False,none,False,
1,33,33,-0.99,-0.99,-1.91,100.00,8.58,1.00,0.94,Forward,-0.15,1.87,False,False,False,none,False,
1,34,34,-1.02,-1.02,-1.96,100.00,8.64,1.00,1.03,Eat,-0.16,0.11,False,False,False,none,False,
1,35,35,-1.05,-1.05,-2.02,95.02,8.45,1.00,0.78,None,-0.17,0.32,False,False,False,none,False,
1,36,36,-1.08,-1.08,-2.07,90.04,8.32,1.00,0.61,Eat,-0.19,0.22,False,False,False,none,False,
1,37,37,-1.11,-1.11,-2.13,85.06,8.24,1.00,0.49,None,-0.23,0.14,False,False,False,none,False,
1,38,38,-1.14,-1.14,-2.19,80.08,8.19,1.00,0.44,Eat,-0.27,0.07,False,False,False,none,False,
1,39,39,-1.17,-1.17,-2.24,75.10,8.18,1.00,0.43,Right,-0.31,0.01,False,False,False,none,False,
1,40,40,-1.20,-1.20,-2.30,70.12,8.18,1.00,0.43,Eat,-0.35,0.00,False,False,False,none,False,
1,41,41,-1.23,-1.23,-2.35,70.14,8.18,1.00,0.43,None,-0.35,0.00,False,False,False,none,False,
1,42,42,-1.26,-1.26,-2.41,70.16,8.18,1.00,0.43,Eat,-0.36,0.00,False,False,False,none,False,
1,43,43,-1.29,-1.29,-2.46,65.18,8.14,1.00,0.40,None,-0.40,0.05,False,False,False,none,False,
1,44,44,-1.32,-1.32,-2.51,60.20,8.14,1.00,0.40,None,-0.45,0.00,False,False,False,none,False,
1,45,45,-1.35,-1.35,-2.57,55.22,8.14,1.00,0.40,Left,-0.49,0.00,False,False,False,none,False,
1,46,46,-1.38,-1.38,-2.62,50.24,8.13,1.00,0.38,Left,-0.54,0.02,False,False,False,none,False,
1,47,47,-1.41,-1.41,-2.68,50.26,8.10,1.00,0.28,Left,-0.54,0.11,False,False,False,none,False,
1,48,48,-1.44,-1.44,-2.73,50.28,8.10,1.00,0.28,Left,-0.54,0.00,False,False,False,none,False,
1,49,49,-1.47,-1.47,-2.78,45.30,8.10,1.00,0.28,Left,-0.59,0.00,False,False,False,none,False,
1,50,50,-1.50,-1.50,-2.84,45.32,8.10,1.00,0.28,None,-0.59,0.00,False,False,False,none,False,
1,51,51,-1.53,-1.53,-2.89,45.34,8.10,1.00,0.28,Forward,-0.60,0.00,False,False,False,none,False,
1,52,52,-1.56,-1.56,-2.94,45.36,6.50,1.00,1.25,Forward,-0.60,1.87,False,False,False,none,False,
1,53,53,-1.59,-1.59,-2.97,45.38,4.90,1.00,2.22,None,-0.60,1.87,False,False,False,none,False,
1,54,54,-1.62,-1.62,-2.99,45.40,4.90,1.00,2.22,Forward,-0.60,0.00,False,False,False,none,False,
1,55,55,-1.65,-1.65,-2.92,45.42,3.30,1.00,3.19,Forward,-0.60,1.87,False,False,False,none,False,
1,56,56,-1.68,-1.68,-2.72,45.44,1.70,1.00,4.16,Forward,-0.60,1.87,False,False,False,none,False,
1,57,57,-1.71,-1.71,-2.42,45.46,1.37,1.00,4.35,None,-0.60,0.38,False,False,False,none,False,
1,58,58,-1.74,-1.74,-2.11,45.48,1.37,1.00,4.35,None,-0.59,0.00,False,False,False,none,False,
1,59,59,-1.77,-1.77,-1.81,45.50,1.37,1.00,4.35,None,-0.59,0.00,False,False,False,none,False,
1,60,60,-1.80,-1.80,-1.50,45.52,1.37,1.00,4.35,None,-0.58,0.00,False,False,False,none,False,
1,61,61,-1.83,-1.83,-1.20,45.54,1.37,1.00,4.35,None,-0.58,0.00,False,False,False,none,False,
1,62,62,-1.86,-1.86,-0.90,45.56,1.37,1.00,4.35,None,-0.58,0.00,False,False,False,none,False,
1,63,63,-1.89,-1.89,-0.60,45.58,1.37,1.00,4.35,None,-0.58,0.00,False,False,False,none,False,
1,64,64,-1.92,-1.92,-0.30,45.60,1.37,1.00,4.35,None,-0.57,0.00,False,False,False,none,False,
1,65,65,-1.95,-1.95,0.00,45.62,1.37,1.00,4.35,None,-0.57,0.00,False,False,False,none,False,
1,66,66,-1.98,-1.98,0.29,45.64,1.37,1.00,4.35,None,-0.57,0.00,False,False,False,none,False,
1,67,67,-2.01,-2.01,0.58,36.63,1.83,1.00,4.90,None,-0.58,0.71,False,False,False,none,False,
1,68,68,-2.04,-2.04,0.83,-81.97,2.28,1.00,5.40,None,-0.71,0.67,True,False,False,none,False,
2,69,1,0.00,0.00,0.00,100.00,-21.09,1.00,49.08,None,-0.71,49.54,False,False,False,none,False,
2,70,2,-0.03,-0.03,-0.06,95.02,-21.09,1.00,49.08,Left,-0.05,0.00,False,False,False,none,False,
2,71,3,-0.06,-0.06,-0.13,95.04,-21.09,1.00,49.08,None,-0.05,0.00,False,False,False,none,False,
2,72,4,-0.09,-0.09,-0.19,95.06,-21.09,1.00,49.08,None,-0.05,0.00,False,False,False,none,False,
2,73,5,-0.12,-0.12,-0.25,95.08,-21.09,1.00,49.08,Right,-0.05,0.00,False,False,False,none,False,
2,74,6,-0.15,-0.15,-0.32,95.10,-21.09,1.00,49.08,Right,-0.05,0.00,False,False,False,none,False,
2,75,7,-0.18,-0.18,-0.38,95.12,-21.09,1.00,49.08,Right,-0.06,0.00,False,False,False,none,False,
2,76,8,-0.21,-0.21,-0.44,95.14,-21.09,1.00,49.08,Right,-0.06,0.00,False,False,False,none,False,
2,77,9,-0.24,-0.24,-0.51,95.16,-21.09,1.00,49.08,Right,-0.06,0.00,False,False,False,none,False,
2,78,10,-0.27,-0.27,-0.57,95.18,-21.09,1.00,49.08,None,-0.06,0.00,False,False,False,none,False,
2,79,11,-0.30,-0.30,-0.63,95.20,-21.09,1.00,49.08,None,-0.07,0.00,False,False,False,none,False,
2,80,12,-0.33,-0.33,-0.69,95.22,-21.09,1.00,49.08,Right,-0.07,0.00,False,False,False,none,False,
2,81,13,-0.36,-0.36,-0.75,95.24,-21.09,1.00,49.08,Right,-0.07,0.00,False,False,False,none,False,
2,82,14,-0.39,-0.39,-0.82,95.26,-21.09,1.00,49.08,None,-0.08,0.00,False,False,False,none,False,
2,83,15,-0.42,-0.42,-0.88,95.28,-21.09,1.00,49.08,Forward,-0.08,0.00,False,False,False,none,False,
2,84,16,-0.45,-0.45,-0.94,95.30,-22.16,1.00,47.54,Forward,-0.08,1.87,False,False,False,none,False,
2,85,17,-0.48,-0.48,-1.00,95.32,-23.22,1.00,46.00,None,-0.09,1.87,False,False,False,none,False,
2,86,18,-0.51,-0.51,-1.06,95.34,-23.22,1.00,46.00,Forward,-0.09,0.00,False,False,False,none,False,
2,87,19,-0.54,-0.54,-1.12,95.36,-24.29,1.00,44.46,Forward,-0.10,1.87,False,False,False,none,False,
2,88,20,-0.57,-0.57,-1.18,95.38,-25.36,1.00,42.93,None,-0.10,1.87,False,False,False,none,False,
2,89,21,-0.60,-0.60,-1.24,95.40,-25.36,1.00,42.93,Left,-0.11,0.00,False,False,False,none,False,
2,90,22,-0.63,-0.63,-1.30,95.42,-25.36,1.00,42.93,None,-0.11,0.00,False,False,False,none,False,
2,91,23,-0.66,-0.66,-1.36,95.44,-25.36,1.00,42.93,Left,-0.11,0.00,False,False,False,none,False,
2,92,24,-0.69,-0.69,-1.42,95.46,-25.36,1.00,42.93,None,-0.12,0.00,False,False,False,none,False,
2,93,25,-0.72,-0.72,-1.48,95.48,-25.36,1.00,42.93,Left,-0.12,0.00,False,False,False,none,False,
2,94,26,-0.75,-0.75,-1.53,95.50,-25.36,1.00,42.93,Left,-0.13,0.00,False,False,False,none,False,
2,95,27,-0.78,-0.78,-1.59,95.52,-25.36,1.00,42.93,None,-0.13,0.00,False,False,False,none,False,
2,96,28,-0.81,-0.81,-1.65,95.54,-25.36,1.00,42.93,Forward,-0.14,0.00,False,False,False,none,False,
2,97,29,-0.84,-0.84,-1.71,95.56,-23.72,1.00,42.03,Forward,-0.14,1.87,False,False,False,none,False,
2,98,30,-0.87,-0.87,-1.75,95.58,-22.08,1.00,41.13,None,-0.15,1.87,False,False,False,none,False,
2,99,31,-0.90,-0.90,-1.80,95.60,-22.08,1.00,41.13,Right,-0.15,0.00,False,False,False,none,False,
2,100,32,-0.93,-0.93,-1.84,95.62,-22.08,1.00,41.13,None,-0.15,0.00,False,False,False,none,False,
2,101,33,-0.96,-0.96,-1.87,95.64,-22.08,1.00,41.13,Forward,-0.16,0.00,False,False,False,none,False,
2,102,34,-0.99,-0.99,-1.88,95.66,-20.94,1.00,39.64,Forward,-0.16,1.87,False,False,False,none,False,
2,103,35,-1.02,-1.02,-1.82,95.68,-19.81,1.00,38.15,Forward,-0.16,1.87,False,False,False,none,False,
2,104,36,-1.05,-1.05,-1.70,95.70,-18.68,1.00,36.66,None,-0.16,1.87,False,False,False,none,False,
2,105,37,-1.08,-1.08,-1.54,95.72,-18.68,1.00,36.66,Right,-0.16,0.00,False,False,False,none,False,
2,106,38,-1.11,-1.11,-1.40,95.74,-18.68,1.00,36.66,None,-0.15,0.00,False,False,False,none,False,
2,107,39,-1.14,-1.14,-1.26,95.76,-18.68,1.00,36.66,None,-0.15,0.00,False,False,False,none,False,
2,108,40,-1.17,-1.17,-1.13,95.78,-18.68,1.00,36.66,Forward,-0.14,0.00,False,False,False,none,False,
2,109,41,-1.20,-1.20,-0.85,95.80,-18.25,1.00,34.83,Forward,-0.14,1.87,False,False,False,none,False,
2,110,42,-1.23,-1.23,-0.52,95.82,-17.82,1.00,33.01,Forward,-0.13,1.87,False,False,False,none,False,
2,111,43,-1.26,-1.26,-0.26,95.84,-17.39,1.00,31.19,Forward,-0.13,1.87,False,False,False,none,False,
2,112,44,-1.29,-1.29,-0.16,95.86,-16.96,1.00,29.37,None,-0.13,1.87,False,False,False,none,False,
2,113,45,-1.32,-1.32,-0.10,95.88,-16.96,1.00,29.37,Right,-0.13,0.00,False,False,False,none,False,
2,114,46,-1.35,-1.35,-0.03,95.90,-16.96,1.00,29.37,Right,-0.13,0.00,False,False,False,none,False,
2,115,47,-1.38,-1.38,0.06,95.92,-16.96,1.00,29.37,None,-0.13,0.00,False,False,False,none,False,
2,116,48,-1.41,-1.41,0.15,95.94,-16.96,1.00,29.37,None,-0.14,0.00,False,False,False,none,False,
2,117,49,-1.44,-1.44,0.24,95.96,-16.96,1.00,29.37,Forward,-0.14,0.00,False,False,False,none,False,
2,118,50,-1.47,-1.47,0.30,95.98,-18.03,1.00,27.83,None,-0.14,1.87,False,False,False,none,False,
2,119,51,-1.50,-1.50,0.35,96.00,-18.03,1.00,27.83,Left,-0.15,0.00,False,False,False,none,False,
2,120,52,-1.53,-1.53,0.39,96.02,-18.03,1.00,27.83,Left,-0.15,0.00,False,False,False,none,False,
2,121,53,-1.56,-1.56,0.44,96.04,-18.03,1.00,27.83,Left,-0.15,0.00,False,False,False,none,False,
2,122,54,-1.59,-1.59,0.47,96.06,-18.03,1.00,27.83,None,-0.16,0.00,False,False,False,none,False,
2,123,55,-1.62,-1.62,0.49,96.08,-18.03,1.00,27.83,Forward,-0.16,0.00,False,False,False,none,False,
2,124,56,-1.65,-1.65,0.47,96.10,-16.90,1.00,26.34,Forward,-0.16,1.87,False,False,False,none,False,
2,125,57,-1.68,-1.68,0.42,96.12,-15.76,1.00,24.85,None,-0.16,1.87,False,False,False,none,False,
2,126,58,-1.71,-1.71,0.36,96.14,-15.76,1.00,24.85,None,-0.17,0.00,False,False,False,none,False,
2,127,59,-1.74,-1.74,0.30,96.16,-15.76,1.00,24.85,Forward,-0.17,0.00,False,False,False,none,False,
