Episode,TotalSteps,AvgReward,MaxReward,MinReward,FoodConsumed,WaterConsumed,FinalFoodLevel,FinalWaterLevel,FinalTempLevel,FinalHealthLevel,Collisions,None%,Forward%,Left%,Right%,Eat%,EpisodeEndType,TotalEvents,UniqueEventTypes
1,62,-0.04,0.00,-0.09,1,0,-3.82,6.45,0.00,95.17,0,56.45,27.42,6.45,6.45,1.61,ResourceConsumed,0,0
2,45,-0.03,0.00,-0.09,1,0,-3.59,6.60,0.00,100.00,0,44.44,37.78,6.67,6.67,2.22,ResourceConsumed,0,0
3,40,-0.02,0.00,-0.05,1,0,-3.53,6.65,0.00,100.00,0,37.50,45.00,7.50,5.00,2.50,ResourceConsumed,0,0
4,37,-0.02,0.00,-0.05,1,0,-3.49,6.68,0.00,100.00,0,32.43,48.65,8.11,5.41,2.70,ResourceConsumed,0,0
5,36,-0.02,0.00,-0.04,1,0,-3.47,6.69,0.00,100.00,0,27.78,47.22,5.56,2.78,13.89,ResourceConsumed,0,0
6,51,-0.03,0.00,-0.06,1,0,-3.67,6.55,0.00,100.00,0,45.10,33.33,9.80,7.84,1.96,ResourceConsumed,0,0
7,34,-0.06,0.00,-0.43,0,0,-3.46,6.69,0.00,-1153.10,24,36.36,51.52,6.06,6.06,0.00,HealthLevelTooLow,0,0
8,46,-0.06,-0.05,-0.43,1,0,-3.59,6.60,0.00,95.44,0,32.61,36.96,13.04,13.04,2.17,ResourceConsumed,0,0
9,40,-0.03,0.00,-0.07,1,0,-3.53,6.65,0.00,100.00,0,35.00,45.00,5.00,10.00,2.50,ResourceConsumed,0,0
10,42,-0.03,0.00,-0.05,1,0,-3.55,6.63,0.00,100.00,0,40.48,38.10,7.14,9.52,2.38,ResourceConsumed,0,0
