Episode,TotalSteps,AvgReward,MaxReward,MinReward,FoodConsumed,WaterConsumed,FinalFoodLevel,FinalWaterLevel,FinalTempLevel,FinalHealthLevel,Collisions,None%,Forward%,Left%,Right%,Eat%,EpisodeEndType,TotalEvents,UniqueEventTypes
1,43,-0.49,0.00,-0.51,1,0,-3.57,6.62,0.00,100.00,0,30.23,46.51,9.30,9.30,2.33,ResourceConsumed,0,0
2,28,-0.51,-0.50,-0.51,1,0,-3.36,6.76,0.00,100.00,0,21.43,57.14,7.14,7.14,3.57,ResourceConsumed,0,0
3,48,-0.51,-0.50,-0.51,1,0,-3.63,6.58,0.00,89.93,0,31.25,47.92,6.25,8.33,4.17,ResourceConsumed,0,0
4,28,-0.51,-0.50,-0.51,1,0,-3.36,6.76,0.00,100.00,0,21.43,60.71,7.14,3.57,3.57,ResourceConsumed,0,0
5,34,-0.50,-0.50,-0.51,1,0,-3.45,6.70,0.00,100.00,0,20.59,50.00,8.82,14.71,2.94,ResourceConsumed,0,0
6,33,-0.50,-0.50,-0.51,1,0,-3.43,6.71,0.00,100.00,0,27.27,51.52,9.09,6.06,3.03,ResourceConsumed,0,0
7,35,-0.60,-0.50,-0.70,1,0,-3.46,6.69,0.00,52.17,7,11.43,62.86,8.57,11.43,2.86,ResourceConsumed,0,0
8,46,-0.51,-0.50,-0.69,1,0,-3.61,6.60,0.00,97.49,1,30.43,50.00,6.52,8.70,2.17,ResourceConsumed,0,0
9,37,-0.50,-0.50,-0.51,1,0,-3.49,6.68,0.00,100.00,0,24.32,45.95,13.51,10.81,2.70,ResourceConsumed,0,0
10,29,-0.53,-0.50,-0.63,0,0,-3.39,6.74,0.00,-258.52,8,7.14,46.43,17.86,25.00,3.57,HealthLevelTooLow,0,0
11,30,-0.52,-0.51,-0.63,1,0,-3.38,6.75,0.00,90.28,0,16.67,56.67,10.00,10.00,3.33,ResourceConsumed,0,0
