Episode,TotalSteps,AvgReward,MaxReward,MinReward,FoodConsumed,WaterConsumed,FinalFoodLevel,FinalWaterLevel,FinalTempLevel,FinalHealthLevel,Collisions,None%,Forward%,Left%,Right%,Eat%,EpisodeEndType,TotalEvents,UniqueEventTypes
1,65,-0.65,0.00,-0.67,1,0,-7.50,6.67,0.00,100.00,0,12.50,59.38,12.50,12.50,1.56,ResourceConsumed,1,1
2,57,-0.72,-0.66,-0.81,1,0,-7.49,6.68,0.00,100.00,0,14.29,51.79,14.29,16.07,1.79,ResourceConsumed,1,1
3,70,-0.71,-0.66,-0.81,1,0,-7.65,6.57,0.00,100.00,0,21.74,49.28,11.59,14.49,1.45,ResourceConsumed,1,1
4,53,-0.71,-0.66,-0.81,1,0,-7.46,6.69,0.00,100.00,0,7.69,57.69,28.85,1.92,1.92,ResourceConsumed,1,1
5,54,-0.72,-0.66,-0.81,1,0,-7.46,6.69,0.00,100.00,0,16.98,43.40,16.98,18.87,1.89,ResourceConsumed,1,1
6,52,-0.72,-0.66,-0.81,1,0,-7.43,6.71,0.00,100.00,0,5.88,58.82,15.69,15.69,1.96,ResourceConsumed,1,1
7,57,-0.72,-0.66,-0.81,1,0,-7.47,6.69,0.00,100.00,0,8.93,51.79,17.86,17.86,1.79,ResourceConsumed,1,1
8,60,-0.72,-0.66,-0.81,1,0,-7.51,6.66,0.00,99.94,0,13.56,47.46,18.64,16.95,1.69,ResourceConsumed,1,1
9,47,-0.73,-0.66,-0.81,1,0,-7.35,6.77,0.00,100.00,0,8.70,52.17,17.39,17.39,2.17,ResourceConsumed,1,1
10,54,-0.72,-0.66,-0.81,1,0,-7.43,6.71,0.00,100.00,0,9.43,47.17,33.96,5.66,1.89,ResourceConsumed,1,1
