Episode,TotalSteps,AvgReward,MaxReward,MinReward,FoodConsumed,WaterConsumed,FinalFoodLevel,FinalWaterLevel,FinalTempLevel,FinalHealthLevel,Collisions,None%,Forward%,Left%,Right%,Eat%,EpisodeEndType,TotalEvents,UniqueEventTypes
1,92,-0.65,0.00,-0.67,0,1,6.22,-7.52,0.00,100.00,0,27.47,43.96,17.58,8.79,1.10,ResourceConsumed,1,1
2,77,-0.72,-0.65,-0.82,0,1,6.39,-7.40,0.00,100.00,0,25.00,50.00,11.84,10.53,1.32,ResourceConsumed,1,1
3,66,-0.73,-0.65,-0.82,0,1,6.53,-7.31,0.00,100.00,0,6.15,66.15,12.31,12.31,1.54,ResourceConsumed,1,1
4,65,-0.70,-0.65,-0.81,0,1,6.39,-7.40,0.00,100.00,0,25.00,43.75,25.00,3.13,1.56,ResourceConsumed,1,1
5,74,-0.71,-0.65,-0.81,0,1,6.34,-7.44,0.00,100.00,0,26.03,49.32,10.96,10.96,1.37,ResourceConsumed,1,1
6,77,-0.74,-0.65,-0.82,0,1,6.50,-7.33,0.00,100.00,0,7.89,64.47,21.05,3.95,1.32,ResourceConsumed,1,1
7,48,-0.72,-0.65,-0.81,0,1,6.62,-7.25,0.00,100.00,0,6.38,57.45,31.91,0.00,2.13,ResourceConsumed,1,1
8,49,-0.71,-0.65,-0.81,0,1,6.59,-7.27,0.00,100.00,0,6.25,58.33,31.25,0.00,2.08,ResourceConsumed,1,1
9,48,-0.72,-0.65,-0.81,0,1,6.61,-7.26,0.00,100.00,0,6.38,57.45,31.91,0.00,2.13,ResourceConsumed,1,1
10,76,-0.69,-0.65,-0.81,0,1,6.24,-7.50,0.00,100.00,0,22.67,49.33,22.67,2.67,1.33,ResourceConsumed,1,1
