Episode,TotalSteps,AvgReward,MaxReward,MinReward,FoodConsumed,WaterConsumed,FinalFoodLevel,FinalWaterLevel,FinalTempLevel,FinalHealthLevel,Collisions,None%,Forward%,Left%,Right%,Eat%,EpisodeEndType,TotalEvents,UniqueEventTypes
3,300,-1.94,0.00,-3.45,0,0,0.96,2.31,-2.20,74.55,14,4.68,39.13,22.07,32.78,1.34,MaxStepReached,0,0
5,300,-1.87,-0.01,-3.39,0,0,0.96,2.31,-2.60,73.27,14,4.68,40.80,24.75,29.43,0.33,MaxStepReached,0,0
7,300,-1.64,-0.01,-3.43,0,0,0.96,2.31,-1.77,85.15,9,5.35,41.81,34.11,17.39,1.34,MaxStepReached,0,0
9,300,-1.19,-0.01,-3.42,0,0,0.96,2.31,-4.02,76.04,20,5.02,47.49,31.44,16.05,0.00,MaxStepReached,0,0
11,300,-1.45,-0.01,-3.65,0,0,0.96,2.31,-1.47,76.97,15,6.35,38.46,21.74,31.77,1.67,MaxStepReached,0,0
13,300,-0.82,-0.01,-3.53,0,0,0.96,2.31,-13.03,72.31,16,1.67,52.84,15.05,30.10,0.33,MaxStepReached,0,0
15,280,-0.47,-0.01,-2.29,0,0,1.22,2.48,-5.72,-0.49,38,2.87,67.38,16.85,11.47,1.43,HealthLevelTooLow,0,0
17,300,-2.59,0.00,-3.75,0,0,0.96,2.31,-1.68,62.78,18,4.01,36.45,19.73,38.80,1.00,MaxStepReached,0,0
19,300,-2.46,-0.01,-3.98,0,0,0.96,2.31,-0.07,100.00,0,9.36,30.10,9.03,50.50,1.00,MaxStepReached,0,0
21,300,-0.68,-0.01,-3.98,0,0,0.96,2.31,-10.29,98.13,1,3.34,46.82,28.43,20.74,0.67,MaxStepReached,0,0
23,300,-1.86,-0.01,-3.60,0,0,0.96,2.31,-2.07,53.42,24,2.68,47.49,19.73,29.43,0.67,MaxStepReached,0,0
25,300,-2.19,-0.01,-3.80,0,0,0.96,2.31,-0.69,69.13,12,6.35,32.78,34.11,25.42,1.34,MaxStepReached,0,0
27,300,-1.72,-0.01,-4.00,0,0,0.96,2.31,-0.36,40.66,27,2.34,47.49,12.04,37.79,0.33,MaxStepReached,0,0
29,300,-2.44,-0.01,-3.96,0,0,0.96,2.31,-0.33,59.52,14,2.34,36.79,12.71,46.82,1.34,MaxStepReached,0,0
31,300,-2.46,-0.01,-5.09,0,0,0.96,2.31,1.04,1.08,75,7.36,40.80,9.36,39.80,2.68,MaxStepReached,0,0
33,300,-2.79,-0.01,-4.46,0,0,0.96,2.31,-1.22,91.13,5,9.03,32.44,12.37,43.14,3.01,MaxStepReached,0,0
35,147,-0.56,-0.01,-3.60,0,0,3.02,3.68,-15.01,97.45,1,2.05,49.32,23.97,24.66,0.00,ThermoLevelOutOfRange,0,0
37,300,-2.36,0.00,-3.55,0,0,0.96,2.31,-2.38,83.77,10,3.34,36.45,9.70,48.83,1.67,MaxStepReached,0,0
39,300,-2.28,-0.01,-3.64,0,0,0.96,2.31,-1.65,62.49,30,5.35,36.79,23.08,33.44,1.34,MaxStepReached,0,0
41,300,-2.31,-0.01,-3.61,0,0,0.96,2.31,-1.33,74.32,13,5.02,35.79,22.74,36.12,0.33,MaxStepReached,0,0
43,136,-0.62,-0.01,-3.58,0,0,3.16,3.78,-14.83,-0.98,80,0.74,78.52,4.44,15.56,0.74,HealthLevelTooLow,0,0
45,300,-2.74,0.00,-3.83,0,0,0.96,2.31,-2.20,95.93,2,7.02,27.76,25.75,38.13,1.34,MaxStepReached,0,0
47,300,-2.35,-0.01,-3.69,0,0,0.96,2.31,-2.13,22.77,28,0.67,40.13,16.72,41.14,1.34,MaxStepReached,0,0
49,300,-2.29,-0.01,-4.25,0,0,0.96,2.31,0.35,13.38,32,0.67,41.14,26.42,31.77,0.00,MaxStepReached,0,0
51,300,-2.44,-0.01,-4.21,0,0,0.96,2.31,-1.87,58.51,26,2.68,38.46,17.39,39.80,1.67,MaxStepReached,0,0
53,300,-1.65,-0.01,-3.44,0,0,0.96,2.31,-2.19,72.34,16,5.35,44.82,17.39,31.77,0.67,MaxStepReached,0,0
55,300,-2.36,-0.01,-3.79,0,0,0.96,2.31,-0.92,57.11,16,3.01,35.79,13.71,47.49,0.00,MaxStepReached,0,0
57,300,-2.32,-0.01,-3.73,0,0,0.96,2.31,-1.14,71.31,13,5.69,38.13,12.04,41.47,2.68,MaxStepReached,0,0
59,300,-2.04,-0.01,-3.88,0,0,0.96,2.31,-1.08,67.01,15,4.35,35.12,28.76,30.43,1.34,MaxStepReached,0,0
61,300,-1.60,-0.01,-3.66,0,0,0.96,2.31,-2.00,74.88,12,3.68,37.12,29.43,28.43,1.34,MaxStepReached,0,0
63,300,-2.20,-0.01,-3.67,0,0,0.96,2.31,-2.06,90.48,7,5.69,33.11,12.04,47.49,1.67,MaxStepReached,0,0
65,300,-3.02,-0.01,-4.14,0,0,0.96,2.31,-1.24,87.02,15,6.02,29.77,20.74,40.47,3.01,MaxStepReached,0,0
67,147,-0.57,-0.01,-3.60,0,0,3.02,3.68,-15.01,91.55,4,3.42,50.68,10.96,32.88,2.05,ThermoLevelOutOfRange,0,0
69,300,-2.43,0.00,-3.85,0,0,0.96,2.31,-1.13,88.50,11,5.35,34.11,28.43,30.10,2.01,MaxStepReached,0,0
71,300,-2.32,-0.01,-3.63,0,0,0.96,2.31,-2.30,83.00,9,6.69,35.12,22.74,33.78,1.67,MaxStepReached,0,0
73,300,-2.54,-0.01,-3.79,0,0,0.96,2.31,-0.71,76.17,15,8.03,34.45,23.41,32.11,2.01,MaxStepReached,0,0
