Episode,TotalSteps,AvgReward,MaxReward,MinReward,FoodConsumed,WaterConsumed,FinalFoodLevel,FinalWaterLevel,FinalTempLevel,FinalHealthLevel,Collisions,None%,Forward%,Left%,Right%,Eat%,EpisodeEndType,TotalEvents,UniqueEventTypes
3,138,-0.76,-0.01,-1.55,0,0,-13.86,-13.24,-14.82,-0.17,49,2.19,70.07,12.41,14.60,0.73,HealthLevelTooLow,0,0
5,164,-0.76,0.00,-1.63,0,0,-14.21,-13.48,-14.87,-2.45,122,0.00,88.96,6.13,4.29,0.61,HealthLevelTooLow,0,0
7,103,-0.56,0.00,-1.33,0,0,-13.39,-12.93,-14.14,-0.42,46,0.00,68.63,13.73,17.65,0.00,HealthLevelTooLow,0,0
9,72,-0.53,0.00,-1.19,0,0,-12.97,-12.65,-13.65,-0.62,56,0.00,91.55,1.41,7.04,0.00,HealthLevelTooLow,0,0
11,66,-0.56,0.00,-1.17,0,0,-12.89,-12.59,-13.53,-1.61,44,1.54,87.69,1.54,9.23,0.00,HealthLevelTooLow,0,0
13,60,-0.49,0.00,-1.13,0,0,-12.81,-12.54,-13.40,-0.01,44,0.00,91.53,8.47,0.00,0.00,HealthLevelTooLow,0,0
15,93,-0.57,0.00,-1.30,0,0,-13.26,-12.84,-14.06,-0.88,57,1.09,83.70,5.43,9.78,0.00,HealthLevelTooLow,0,0
17,88,-0.56,0.00,-1.27,0,0,-13.19,-12.79,-13.97,-0.55,54,0.00,79.31,8.05,12.64,0.00,HealthLevelTooLow,0,0
19,88,-0.57,0.00,-1.27,0,0,-13.19,-12.79,-13.97,-1.20,57,1.15,87.36,3.45,8.05,0.00,HealthLevelTooLow,0,0
21,73,-0.54,0.00,-1.20,0,0,-12.99,-12.66,-13.67,-1.23,57,1.39,90.28,1.39,6.94,0.00,HealthLevelTooLow,0,0
23,75,-0.55,0.00,-1.21,0,0,-13.01,-12.67,-13.71,-1.23,58,0.00,91.89,1.35,6.76,0.00,HealthLevelTooLow,0,0
25,75,-0.55,0.00,-1.21,0,0,-13.01,-12.67,-13.71,-1.27,58,0.00,91.89,1.35,6.76,0.00,HealthLevelTooLow,0,0
27,58,-0.50,0.00,-1.13,0,0,-12.78,-12.52,-13.36,-0.01,43,0.00,91.23,1.75,7.02,0.00,HealthLevelTooLow,0,0
29,58,-0.48,0.00,-1.13,0,0,-12.78,-12.52,-13.36,-1.22,44,0.00,89.47,1.75,8.77,0.00,HealthLevelTooLow,0,0
31,76,-0.54,0.00,-1.20,0,0,-13.03,-12.68,-13.73,-0.10,55,0.00,89.33,2.67,8.00,0.00,HealthLevelTooLow,0,0
33,101,-0.65,0.00,-1.34,0,0,-13.36,-12.91,-14.21,-0.29,50,0.00,78.00,8.00,13.00,1.00,HealthLevelTooLow,0,0
35,72,-0.53,0.00,-1.19,0,0,-12.97,-12.65,-13.65,-0.52,58,0.00,92.96,0.00,7.04,0.00,HealthLevelTooLow,0,0
37,78,-0.56,0.00,-1.23,0,0,-13.05,-12.70,-13.77,-1.84,58,0.00,90.91,1.30,6.49,1.30,HealthLevelTooLow,0,0
39,105,-0.78,0.00,-1.36,0,0,-13.42,-12.94,-14.29,-0.01,37,0.96,91.35,1.92,5.77,0.00,HealthLevelTooLow,0,0
41,147,-0.82,0.00,-1.62,0,0,-13.98,-13.32,-15.01,0.12,48,1.37,71.92,9.59,17.12,0.00,ThermoLevelOutOfRange,0,0
43,60,-0.48,0.00,-1.14,0,0,-12.81,-12.54,-13.40,-1.31,44,0.00,93.22,6.78,0.00,0.00,HealthLevelTooLow,0,0
45,78,-0.55,0.00,-1.23,0,0,-13.05,-12.70,-13.77,-1.79,58,0.00,88.31,2.60,7.79,1.30,HealthLevelTooLow,0,0
47,223,-0.92,0.00,-1.82,0,0,-15.01,-14.01,-14.96,1.89,89,0.00,83.78,8.56,7.21,0.45,FoodLevelOutOfRange,0,0
49,148,-0.73,0.00,-1.30,0,0,-14.00,-13.33,-12.74,-0.64,67,0.00,84.35,7.48,8.16,0.00,HealthLevelTooLow,0,0
51,106,-0.63,0.00,-1.38,0,0,-13.43,-12.95,-14.30,-1.23,50,0.00,82.86,3.81,13.33,0.00,HealthLevelTooLow,0,0
53,94,-0.59,0.00,-1.31,0,0,-13.27,-12.85,-14.08,-0.04,55,0.00,89.25,3.23,6.45,1.08,HealthLevelTooLow,0,0
55,77,-0.54,0.00,-1.21,0,0,-13.04,-12.69,-13.75,-0.12,57,0.00,86.84,3.95,9.21,0.00,HealthLevelTooLow,0,0
57,91,-0.58,0.00,-1.29,0,0,-13.23,-12.82,-14.02,-1.06,55,0.00,91.11,2.22,6.67,0.00,HealthLevelTooLow,0,0
59,178,-0.77,0.00,-1.68,0,0,-14.40,-13.60,-9.14,-0.59,139,0.00,89.27,1.69,9.04,0.00,HealthLevelTooLow,0,0
61,61,-0.49,0.00,-1.14,0,0,-12.82,-12.55,-13.42,-0.87,44,0.00,91.67,8.33,0.00,0.00,HealthLevelTooLow,0,0
63,78,-0.55,0.00,-1.22,0,0,-13.05,-12.70,-13.77,-1.21,58,0.00,92.21,1.30,6.49,0.00,HealthLevelTooLow,0,0
65,114,-0.69,0.00,-1.41,0,0,-13.54,-13.03,-14.45,-0.25,50,0.00,79.65,7.96,12.39,0.00,HealthLevelTooLow,0,0
67,73,-0.54,0.00,-1.20,0,0,-12.99,-12.66,-13.67,-1.82,57,0.00,91.67,1.39,6.94,0.00,HealthLevelTooLow,0,0
69,100,-0.63,0.00,-1.35,0,0,-13.35,-12.90,-14.19,-0.04,45,0.00,80.81,5.05,14.14,0.00,HealthLevelTooLow,0,0
71,63,-0.54,0.00,-1.14,0,0,-12.85,-12.57,-13.46,-0.11,43,0.00,90.32,1.61,8.06,0.00,HealthLevelTooLow,0,0
73,79,-0.55,0.00,-1.23,0,0,-13.07,-12.71,-13.79,-0.66,56,0.00,84.62,3.85,10.26,1.28,HealthLevelTooLow,0,0
75,79,-0.56,0.00,-1.23,0,0,-13.07,-12.71,-13.79,-1.79,58,1.28,91.03,1.28,6.41,0.00,HealthLevelTooLow,0,0
77,72,-0.54,0.00,-1.18,0,0,-12.97,-12.65,-13.65,-0.09,56,0.00,91.55,1.41,7.04,0.00,HealthLevelTooLow,0,0
79,108,-0.63,0.00,-1.38,0,0,-13.46,-12.97,-14.34,-0.21,51,0.93,79.44,4.67,14.02,0.93,HealthLevelTooLow,0,0
81,84,-0.55,0.00,-1.26,0,0,-13.13,-12.76,-13.89,-1.58,55,0.00,89.16,2.41,8.43,0.00,HealthLevelTooLow,0,0
83,97,-0.64,0.00,-1.32,0,0,-13.31,-12.87,-14.14,-0.34,54,0.00,85.42,2.08,12.50,0.00,HealthLevelTooLow,0,0
85,78,-0.56,0.00,-1.22,0,0,-13.05,-12.70,-13.77,-0.53,58,0.00,88.31,2.60,9.09,0.00,HealthLevelTooLow,0,0
87,83,-0.60,0.00,-1.25,0,0,-13.12,-12.75,-13.87,-0.92,54,0.00,81.71,6.10,12.20,0.00,HealthLevelTooLow,0,0
89,78,-0.56,0.00,-1.22,0,0,-13.05,-12.70,-13.77,-1.32,58,0.00,88.31,2.60,7.79,1.30,HealthLevelTooLow,0,0
91,136,-0.73,0.00,-1.49,0,0,-13.84,-13.22,-14.56,0.00,70,0.00,75.56,11.85,12.59,0.00,HealthLevelTooLow,0,0
93,70,-0.54,0.00,-1.18,0,0,-12.95,-12.63,-13.61,-0.81,54,0.00,91.30,1.45,7.25,0.00,HealthLevelTooLow,0,0
95,59,-0.52,0.00,-1.14,0,0,-12.80,-12.53,-13.38,-2.17,44,0.00,89.66,1.72,8.62,0.00,HealthLevelTooLow,0,0
97,74,-0.54,0.00,-1.21,0,0,-13.00,-12.67,-13.69,-1.82,57,1.37,90.41,1.37,6.85,0.00,HealthLevelTooLow,0,0
99,99,-0.57,0.00,-1.32,0,0,-13.34,-12.89,-14.18,-0.14,45,0.00,71.43,12.24,16.33,0.00,HealthLevelTooLow,0,0
101,64,-0.55,0.00,-1.16,0,0,-12.86,-12.58,-13.48,-0.14,43,0.00,88.89,3.17,7.94,0.00,HealthLevelTooLow,0,0
103,137,-0.75,0.00,-1.56,0,0,-13.85,-13.23,-14.84,-1.89,48,0.00,75.74,9.56,14.71,0.00,HealthLevelTooLow,0,0
105,60,-0.49,0.00,-1.14,0,0,-12.81,-12.54,-13.40,-0.01,43,0.00,91.53,1.69,6.78,0.00,HealthLevelTooLow,0,0
107,74,-0.55,0.00,-1.21,0,0,-13.00,-12.67,-13.69,-1.85,58,0.00,91.78,1.37,6.85,0.00,HealthLevelTooLow,0,0
109,74,-0.55,0.00,-1.19,0,0,-13.00,-12.67,-13.69,-0.12,57,0.00,91.78,1.37,6.85,0.00,HealthLevelTooLow,0,0
111,99,-0.61,0.00,-1.34,0,0,-13.34,-12.89,-14.18,-0.08,53,0.00,77.55,9.18,12.24,1.02,HealthLevelTooLow,0,0
113,104,-0.59,0.00,-1.36,0,0,-13.40,-12.94,-14.27,-1.06,47,1.94,78.64,7.77,11.65,0.00,HealthLevelTooLow,0,0
115,59,-0.49,0.00,-1.14,0,0,-12.80,-12.53,-13.38,-0.01,43,0.00,91.38,1.72,6.90,0.00,HealthLevelTooLow,0,0
117,89,-0.81,0.00,-1.53,0,0,-13.20,-12.80,-8.81,-2.37,53,1.14,78.41,7.95,12.50,0.00,HealthLevelTooLow,0,0
119,93,-0.61,0.00,-1.31,0,0,-13.26,-12.84,-14.06,-2.26,57,0.00,78.26,7.61,11.96,2.17,HealthLevelTooLow,0,0
121,88,-0.72,0.00,-1.28,0,0,-13.19,-12.79,-13.97,-0.07,40,0.00,87.36,4.60,8.05,0.00,HealthLevelTooLow,0,0
123,174,-0.79,0.00,-1.65,0,0,-14.35,-13.57,-14.82,-1.86,113,0.58,84.97,8.09,6.36,0.00,HealthLevelTooLow,0,0
125,72,-0.63,0.00,-1.20,0,0,-12.97,-12.65,-13.65,-2.17,44,0.00,88.73,8.45,2.82,0.00,HealthLevelTooLow,0,0
127,75,-0.55,0.00,-1.21,0,0,-13.01,-12.67,-13.71,-1.85,58,0.00,91.89,1.35,6.76,0.00,HealthLevelTooLow,0,0
129,85,-0.70,0.00,-1.26,0,0,-13.15,-12.76,-13.91,-0.10,39,0.00,94.05,1.19,4.76,0.00,HealthLevelTooLow,0,0
131,68,-0.58,0.00,-1.18,0,0,-12.92,-12.61,-13.57,-2.22,44,0.00,86.57,2.99,8.96,1.49,HealthLevelTooLow,0,0
133,74,-0.55,0.00,-1.19,0,0,-13.00,-12.67,-13.69,-0.12,57,0.00,91.78,1.37,6.85,0.00,HealthLevelTooLow,0,0
135,74,-0.54,0.00,-1.19,0,0,-13.00,-12.67,-13.69,-0.07,57,0.00,91.78,1.37,6.85,0.00,HealthLevelTooLow,0,0
137,144,-0.63,0.00,-1.43,0,0,-13.94,-13.30,-14.08,-5.56,60,0.00,72.73,13.29,13.99,0.00,HealthLevelTooLow,0,0
139,93,-0.58,0.00,-1.29,0,0,-13.26,-12.84,-14.06,-0.40,56,0.00,85.87,4.35,8.70,1.09,HealthLevelTooLow,0,0
141,90,-0.56,0.00,-1.28,0,0,-13.22,-12.81,-14.00,-1.32,56,0.00,78.65,7.87,12.36,1.12,HealthLevelTooLow,0,0
143,77,-0.54,0.00,-1.21,0,0,-13.04,-12.69,-13.75,-0.65,55,0.00,89.47,2.63,7.89,0.00,HealthLevelTooLow,0,0
145,144,-0.77,0.00,-1.59,0,0,-13.94,-13.30,-14.96,-0.62,52,0.00,76.22,10.49,13.29,0.00,HealthLevelTooLow,0,0
147,74,-0.55,0.00,-1.20,0,0,-13.00,-12.67,-13.69,-1.24,57,1.37,90.41,1.37,6.85,0.00,HealthLevelTooLow,0,0
149,100,-0.72,0.00,-1.35,0,0,-13.35,-12.90,-14.19,-0.05,57,0.00,79.80,7.07,13.13,0.00,HealthLevelTooLow,0,0
151,59,-0.49,0.00,-1.13,0,0,-12.80,-12.53,-13.38,-0.82,44,0.00,91.38,8.62,0.00,0.00,HealthLevelTooLow,0,0
153,81,-0.60,0.00,-1.24,0,0,-13.09,-12.73,-13.83,-0.20,42,1.25,82.50,5.00,8.75,2.50,HealthLevelTooLow,0,0
155,112,-0.85,0.00,-1.41,0,0,-13.51,-13.01,-14.41,-1.66,40,0.00,81.98,6.31,10.81,0.90,HealthLevelTooLow,0,0
157,70,-0.56,0.00,-1.19,0,0,-12.95,-12.63,-13.61,-1.19,45,0.00,89.86,8.70,1.45,0.00,HealthLevelTooLow,0,0
159,137,-0.88,0.00,-1.56,0,0,-13.85,-13.23,-14.84,-1.52,37,0.00,91.91,2.21,5.88,0.00,HealthLevelTooLow,0,0
161,73,-0.54,0.00,-1.19,0,0,-12.99,-12.66,-13.67,-0.08,56,0.00,90.28,1.39,8.33,0.00,HealthLevelTooLow,0,0
163,72,-0.53,0.00,-1.19,0,0,-12.97,-12.65,-13.65,-1.16,56,0.00,91.55,1.41,7.04,0.00,HealthLevelTooLow,0,0
165,62,-0.52,0.00,-1.15,0,0,-12.84,-12.56,-13.44,-0.06,43,1.64,90.16,1.64,6.56,0.00,HealthLevelTooLow,0,0
167,61,-0.52,0.00,-1.15,0,0,-12.82,-12.55,-13.42,-0.06,43,0.00,91.67,1.67,6.67,0.00,HealthLevelTooLow,0,0
169,147,-0.75,0.00,-1.59,0,0,-13.98,-13.32,-15.01,1.99,52,0.00,78.08,9.59,12.33,0.00,ThermoLevelOutOfRange,0,0
171,137,-1.10,0.00,-1.90,0,0,-13.85,-13.23,-9.21,-1.07,52,0.00,72.06,6.62,21.32,0.00,HealthLevelTooLow,0,0
173,96,-0.60,0.00,-1.12,0,0,-13.30,-12.86,-12.24,-1.60,41,0.00,83.16,6.32,10.53,0.00,HealthLevelTooLow,0,0
