Episode,TotalSteps,AvgReward,MaxReward,MinReward,FoodConsumed,WaterConsumed,FinalFoodLevel,FinalWaterLevel,FinalTempLevel,FinalHealthLevel,Collisions,None%,Forward%,Left%,Right%,Eat%,EpisodeEndType,TotalEvents,UniqueEventTypes
3,36,-0.02,0.00,-0.04,0,0,-3.49,6.68,0.00,-1020.00,14,40.00,17.14,8.57,5.71,28.57,HealthLevelTooLow,0,0
5,54,-0.21,0.00,-1.01,0,0,-3.73,6.51,0.00,-1.00,4,24.53,22.64,13.21,9.43,30.19,HealthLevelTooLow,0,0
7,59,-0.06,0.00,-0.57,0,0,-3.80,6.47,0.00,-204.89,6,29.31,17.24,8.62,15.52,29.31,HealthLevelTooLow,0,0
9,25,-0.01,0.00,-0.03,0,0,-3.34,6.78,0.00,-1133.36,18,16.67,12.50,25.00,16.67,29.17,HealthLevelTooLow,0,0
11,45,-0.03,0.00,-0.05,0,0,-3.61,6.60,0.00,-699.99,10,31.82,15.91,2.27,18.18,31.82,HealthLevelTooLow,0,0
13,300,-0.19,0.00,-0.36,0,0,-7.04,4.31,0.00,94.42,1,20.40,14.05,6.69,21.74,37.12,MaxStepReached,0,0
15,42,-0.03,0.00,-0.36,0,0,-3.57,6.62,0.00,-440.99,7,24.39,17.07,4.88,7.32,46.34,HealthLevelTooLow,0,0
17,300,-0.25,0.00,-0.40,0,0,-7.04,4.31,0.00,82.29,0,20.07,16.39,9.36,19.06,35.12,MaxStepReached,0,0
19,52,-0.04,0.00,-0.40,0,0,-3.70,6.53,0.00,-1276.53,21,17.65,15.69,3.92,5.88,56.86,HealthLevelTooLow,0,0
21,28,-0.02,0.00,-0.03,0,0,-3.38,6.75,0.00,-459.99,7,22.22,14.81,11.11,7.41,44.44,HealthLevelTooLow,0,0
23,22,-0.01,0.00,-0.03,0,0,-3.30,6.80,0.00,-1267.75,18,28.57,19.05,4.76,14.29,33.33,HealthLevelTooLow,0,0
25,25,-0.02,0.00,-0.05,0,0,-3.34,6.78,0.00,-140.01,3,4.17,20.83,4.17,12.50,58.33,HealthLevelTooLow,0,0
27,300,-0.22,0.00,-0.41,0,0,-7.04,4.31,0.00,79.17,1,17.06,17.06,8.03,20.74,37.12,MaxStepReached,0,0
29,88,-0.06,0.00,-0.41,0,0,-4.19,6.21,0.00,-299.99,5,25.29,13.79,4.60,12.64,43.68,HealthLevelTooLow,0,0
31,298,-0.18,0.00,-0.37,0,0,-7.02,4.32,0.00,-151.29,4,22.22,9.76,6.73,26.94,34.34,HealthLevelTooLow,0,0
33,300,-0.18,0.00,-0.36,0,0,-7.04,4.31,0.00,98.57,0,21.74,11.37,7.02,23.75,36.12,MaxStepReached,0,0
35,300,-0.28,0.00,-0.65,0,0,-7.04,4.31,0.00,46.14,10,22.74,19.06,4.35,25.42,28.43,MaxStepReached,0,0
37,22,-0.04,0.00,-0.65,0,0,-3.30,6.80,0.00,-1609.38,25,23.81,23.81,4.76,4.76,42.86,HealthLevelTooLow,0,0
39,52,-0.04,0.00,-0.10,0,0,-3.70,6.53,0.00,-18.87,2,25.49,13.73,11.76,17.65,31.37,HealthLevelTooLow,0,0
41,62,-0.09,0.00,-0.29,0,0,-3.84,6.44,0.00,-167.80,6,14.75,22.95,9.84,8.20,44.26,HealthLevelTooLow,0,0
43,25,-0.01,0.00,-0.03,0,0,-3.34,6.78,0.00,-641.75,13,33.33,16.67,4.17,12.50,33.33,HealthLevelTooLow,0,0
