Episode,TotalSteps,AvgReward,MaxReward,MinReward,FoodConsumed,WaterConsumed,FinalFoodLevel,FinalWaterLevel,FinalTempLevel,FinalHealthLevel,Collisions,None%,Forward%,Left%,Right%,Eat%,EpisodeEndType,TotalEvents,UniqueEventTypes
3,334,-0.52,0.00,-1.00,0,0,-15.03,7.00,0.80,100.10,0,31.53,17.12,23.12,18.92,9.31,FoodLevelOutOfRange,0,0
5,307,-0.50,0.00,-1.35,0,0,-13.82,7.00,15.20,100.10,0,27.78,16.01,14.38,20.26,21.57,ThermoLevelOutOfRange,0,0
7,295,-0.48,0.00,-1.32,0,0,-13.28,7.00,15.31,100.10,0,26.87,15.99,16.33,17.35,23.47,ThermoLevelOutOfRange,0,0
9,172,-0.26,0.00,-0.51,0,1,-7.70,7.00,0.00,100.00,0,45.35,12.79,15.12,11.63,14.53,ResourceConsumed,0,0
11,161,-0.24,0.00,-0.48,0,1,-7.20,7.00,0.00,100.00,0,46.58,13.66,19.88,14.91,4.35,ResourceConsumed,0,0
13,300,-0.46,0.00,-0.90,0,1,-13.46,7.00,0.93,100.00,1,30.33,19.00,19.67,22.33,8.33,ResourceConsumed,0,0
15,334,-0.56,0.00,-1.36,0,0,-15.03,7.00,13.15,97.41,1,17.12,16.22,24.32,16.22,26.13,FoodLevelOutOfRange,0,0
17,334,-0.56,0.00,-1.32,0,0,-15.03,7.00,13.12,100.10,0,18.32,12.31,12.61,21.02,35.74,FoodLevelOutOfRange,0,0
19,267,-0.55,0.00,-1.28,0,0,-12.02,7.00,15.12,100.10,0,22.56,9.40,10.90,21.43,35.71,ThermoLevelOutOfRange,0,0
21,334,-0.52,0.00,-1.00,0,0,-15.03,7.00,1.11,100.10,0,24.92,16.82,20.72,24.02,13.51,FoodLevelOutOfRange,0,0
23,334,-0.52,0.00,-1.04,0,0,-15.03,7.00,3.35,77.86,11,28.83,19.52,22.22,15.62,13.81,FoodLevelOutOfRange,0,0
25,162,-0.24,0.00,-0.48,0,1,-7.25,7.00,0.00,100.00,0,36.42,16.05,20.37,16.05,10.49,ResourceConsumed,0,0
27,334,-0.54,0.00,-1.32,0,0,-15.03,7.00,13.09,100.10,0,27.03,14.71,15.02,18.62,24.62,FoodLevelOutOfRange,0,0
29,183,-0.27,0.00,-0.55,0,1,-8.19,7.00,0.00,100.00,0,35.52,20.22,20.22,15.85,7.65,ResourceConsumed,0,0
31,334,-0.53,0.00,-1.22,0,0,-15.03,7.00,10.27,100.10,2,26.73,17.12,21.02,15.32,19.82,FoodLevelOutOfRange,0,0
33,205,-0.41,0.00,-1.38,0,0,-9.23,7.00,14.47,-57.99,3,15.20,15.69,11.27,23.53,34.31,HealthLevelTooLow,0,0
35,334,-0.52,0.00,-1.14,0,0,-15.03,7.00,8.38,100.10,0,21.32,15.92,19.52,20.42,22.82,FoodLevelOutOfRange,0,0
37,334,-0.51,0.00,-1.11,0,0,-15.03,7.00,7.31,100.10,0,24.02,18.62,18.32,18.32,20.72,FoodLevelOutOfRange,0,0
39,334,-0.51,0.00,-1.12,0,0,-15.03,7.00,7.76,98.86,1,25.83,19.52,23.72,14.41,16.52,FoodLevelOutOfRange,0,0
41,334,-0.57,0.00,-1.41,0,0,-15.03,7.00,2.80,2.47,51,24.02,35.44,14.71,13.21,12.61,FoodLevelOutOfRange,0,0
