Episode,TotalSteps,AvgReward,MaxReward,MinReward,FoodConsumed,WaterConsumed,FinalFoodLevel,FinalWaterLevel,FinalTempLevel,FinalHealthLevel,Collisions,None%,Forward%,Left%,Right%,Eat%,EpisodeEndType,TotalEvents,UniqueEventTypes
3,26,-0.02,0.00,-0.03,0,0,-3.35,6.77,0.00,-546.91,10,48.00,20.00,12.00,16.00,4.00,HealthLevelTooLow,0,0
5,292,-0.38,0.00,-0.63,0,0,-6.94,4.37,0.00,-1312.76,24,28.52,14.09,29.21,17.53,10.65,HealthLevelTooLow,0,0
7,65,-0.04,0.00,-0.08,0,0,-3.88,6.42,0.00,-860.79,13,28.13,26.56,23.44,10.94,10.94,HealthLevelTooLow,0,0
9,75,-0.06,0.00,-0.10,0,0,-4.01,6.33,0.00,-629.48,11,29.73,28.38,18.92,13.51,9.46,HealthLevelTooLow,0,0
11,72,-0.04,0.00,-0.08,0,0,-3.97,6.35,0.00,-939.99,13,14.08,25.35,32.39,9.86,18.31,HealthLevelTooLow,0,0
13,79,-0.09,0.00,-0.95,0,0,-4.07,6.29,0.00,-1627.22,23,38.46,25.64,17.95,11.54,6.41,HealthLevelTooLow,0,0
15,300,-0.18,0.00,-0.37,0,0,-7.04,4.31,0.00,92.05,0,25.42,17.06,30.43,19.06,8.03,MaxStepReached,0,0
17,69,-0.09,0.00,-0.37,0,0,-3.93,6.38,0.00,-1034.48,14,14.71,30.88,25.00,13.24,16.18,HealthLevelTooLow,0,0
19,300,-0.18,0.00,-0.37,0,0,-7.04,4.31,0.00,92.63,0,28.43,16.05,30.43,18.06,7.02,MaxStepReached,0,0
21,59,-0.07,0.00,-0.95,0,0,-3.80,6.47,0.00,-1194.59,16,15.52,37.93,31.03,8.62,6.90,HealthLevelTooLow,0,0
23,29,-0.02,0.00,-0.11,0,0,-3.39,6.74,0.00,-230.66,4,32.14,25.00,7.14,10.71,25.00,HealthLevelTooLow,0,0
25,78,-0.07,0.00,-0.13,0,0,-4.05,6.30,0.00,-149.45,3,25.97,31.17,10.39,19.48,12.99,HealthLevelTooLow,0,0
27,75,-0.06,0.00,-0.10,0,0,-4.01,6.33,0.00,-304.56,5,16.22,27.03,28.38,13.51,14.86,HealthLevelTooLow,0,0
29,68,-0.04,0.00,-0.08,0,0,-3.92,6.39,0.00,-219.99,4,16.42,26.87,26.87,14.93,14.93,HealthLevelTooLow,0,0
31,75,-0.04,0.00,-0.09,1,0,-4.00,6.33,0.00,100.00,0,24.00,33.33,17.33,13.33,10.67,ResourceConsumed,0,0
33,75,-0.04,0.00,-0.09,0,0,-4.01,6.33,0.00,-459.99,7,21.62,24.32,28.38,18.92,6.76,HealthLevelTooLow,0,0
35,69,-0.06,0.00,-0.17,0,0,-3.93,6.38,0.00,-2332.54,35,29.41,23.53,11.76,10.29,25.00,HealthLevelTooLow,0,0
37,300,-0.18,0.00,-0.39,0,0,-7.04,4.31,0.00,85.58,2,24.75,15.38,29.43,23.41,7.02,MaxStepReached,0,0
39,62,-0.06,0.00,-0.39,0,0,-3.84,6.44,0.00,-705.71,11,13.11,29.51,27.87,14.75,14.75,HealthLevelTooLow,0,0
41,32,-0.02,0.00,-0.04,0,0,-3.43,6.71,0.00,-941.30,14,6.45,41.94,12.90,19.35,19.35,HealthLevelTooLow,0,0
43,58,-0.03,0.00,-0.07,0,0,-3.78,6.48,0.00,-220.47,4,22.81,31.58,28.07,7.02,10.53,HealthLevelTooLow,0,0
45,68,-0.15,0.00,-0.26,0,0,-3.92,6.39,0.00,-564.62,10,8.96,28.36,38.81,11.94,11.94,HealthLevelTooLow,0,0
47,35,-0.02,0.00,-0.05,0,0,-3.47,6.69,0.00,-35.71,4,38.24,29.41,11.76,14.71,5.88,HealthLevelTooLow,0,0
49,18,-0.01,0.00,-0.02,0,0,-3.24,6.84,0.00,-299.99,5,23.53,35.29,5.88,17.65,17.65,HealthLevelTooLow,0,0
51,300,-0.63,0.00,-0.90,0,0,-7.04,4.31,0.00,17.14,4,9.03,53.18,9.36,12.04,16.39,MaxStepReached,0,0
53,300,-0.23,0.00,-0.90,0,0,-7.04,4.31,0.00,20.25,1,17.73,10.70,42.81,11.71,17.06,MaxStepReached,0,0
55,78,-0.08,0.00,-0.87,0,0,-4.05,6.30,0.00,-459.96,7,10.39,28.57,20.78,12.99,27.27,HealthLevelTooLow,0,0
57,35,-0.02,0.00,-0.04,0,0,-3.47,6.69,0.00,-860.16,12,26.47,29.41,14.71,14.71,14.71,HealthLevelTooLow,0,0
59,275,-0.31,0.00,-0.43,0,0,-6.71,4.53,0.00,-7.89,1,27.01,9.12,42.70,14.60,6.57,HealthLevelTooLow,0,0
