Episode,TotalSteps,AvgReward,MaxReward,MinReward,FoodConsumed,WaterConsumed,FinalFoodLevel,FinalWaterLevel,FinalTempLevel,FinalHealthLevel,Collisions,None%,Forward%,Left%,Right%,Eat%,EpisodeEndType,TotalEvents,UniqueEventTypes
3,229,-0.26,0.00,-1.03,0,0,-6.09,4.94,0.00,-1.23,37,14.04,39.47,9.65,26.75,10.09,HealthLevelTooLow,0,0
5,32,-0.02,0.00,-0.04,0,0,-3.43,6.71,0.00,-1900.30,25,25.81,35.48,9.68,12.90,16.13,HealthLevelTooLow,0,0
7,65,-0.04,0.00,-0.08,0,0,-3.88,6.42,0.00,-620.13,9,18.75,32.81,9.38,26.56,12.50,HealthLevelTooLow,0,0
9,25,-0.03,0.00,-0.06,0,0,-3.34,6.78,0.00,-784.92,11,16.67,29.17,29.17,20.83,4.17,HealthLevelTooLow,0,0
11,218,-0.14,0.00,-0.27,1,0,-5.93,5.05,0.00,92.96,6,17.43,37.61,7.80,22.94,13.76,ResourceConsumed,0,0
13,52,-0.07,0.00,-0.32,0,0,-3.70,6.53,0.00,-411.10,8,13.73,29.41,11.76,15.69,29.41,HealthLevelTooLow,0,0
15,300,-0.21,0.00,-1.04,0,0,-7.04,4.31,0.00,2.07,32,14.05,43.48,6.69,22.41,13.38,MaxStepReached,0,0
17,38,-0.07,0.00,-1.04,0,0,-3.51,6.66,0.00,-162.69,4,8.11,32.43,10.81,18.92,29.73,HealthLevelTooLow,0,0
19,75,-0.07,0.00,-0.13,1,0,-4.00,6.33,0.00,90.53,0,9.33,36.00,9.33,30.67,13.33,ResourceConsumed,0,0
21,49,-0.04,0.00,-0.11,0,0,-3.66,6.56,0.00,-801.27,13,20.83,29.17,14.58,22.92,12.50,HealthLevelTooLow,0,0
23,29,-0.04,0.00,-0.85,0,0,-3.39,6.74,0.00,-385.41,6,14.29,28.57,28.57,21.43,7.14,HealthLevelTooLow,0,0
25,253,-0.23,0.00,-1.04,0,0,-6.42,4.72,0.00,-2.80,31,12.70,36.51,12.70,26.98,11.11,HealthLevelTooLow,0,0
27,72,-0.04,0.00,-0.08,0,0,-3.97,6.35,0.00,-1100.05,15,14.08,28.17,12.68,22.54,22.54,HealthLevelTooLow,0,0
29,38,-0.02,0.00,-0.04,0,0,-3.51,6.66,0.00,-219.99,4,18.92,45.95,5.41,18.92,10.81,HealthLevelTooLow,0,0
