Episode,TotalSteps,AvgReward,MaxReward,MinReward,FoodConsumed,WaterConsumed,FinalFoodLevel,FinalWaterLevel,FinalTempLevel,FinalHealthLevel,Collisions,None%,Forward%,Left%,Right%,Eat%,EpisodeEndType,TotalEvents,UniqueEventTypes
3,211,-0.78,-0.01,-1.51,0,0,-14.85,-13.90,0.00,-2.50,7,1.90,94.29,2.38,0.48,0.95,HealthLevelTooLow,0,0
5,180,-0.70,0.00,-1.39,0,0,-14.43,-13.62,0.00,-2.46,25,0.56,82.68,7.26,9.50,0.00,HealthLevelTooLow,0,0
7,223,-0.84,0.00,-1.56,0,0,-15.01,-14.01,0.00,0.19,9,5.41,86.04,6.31,1.80,0.45,FoodLevelOutOfRange,0,0
9,81,-0.49,0.00,-1.09,0,0,-13.09,-12.73,0.00,-1.02,71,1.25,95.00,3.75,0.00,0.00,HealthLevelTooLow,0,0
11,91,-0.47,0.00,-1.11,0,0,-13.23,-12.82,0.00,-1.03,71,0.00,90.00,3.33,6.67,0.00,HealthLevelTooLow,0,0
13,223,-0.76,0.00,-1.54,0,0,-15.01,-14.01,0.00,3.22,3,0.90,94.14,3.60,1.35,0.00,FoodLevelOutOfRange,0,0
15,82,-0.49,0.00,-1.09,0,0,-13.11,-12.74,0.00,-1.08,71,0.00,96.30,3.70,0.00,0.00,HealthLevelTooLow,0,0
17,204,-0.77,0.00,-1.48,0,0,-14.75,-13.84,0.00,-0.03,13,0.00,86.21,7.39,6.40,0.00,HealthLevelTooLow,0,0
19,223,-0.79,0.00,-1.56,0,0,-15.01,-14.01,0.00,0.06,5,1.80,92.34,3.60,1.80,0.45,FoodLevelOutOfRange,0,0
21,114,-0.49,0.00,-1.16,0,0,-13.54,-13.03,0.00,-0.29,60,0.88,69.03,20.35,9.73,0.00,HealthLevelTooLow,0,0
23,223,-0.73,0.00,-1.51,0,0,-15.01,-14.01,0.00,8.41,0,0.90,95.05,3.15,0.90,0.00,FoodLevelOutOfRange,0,0
25,209,-0.74,0.00,-1.50,0,0,-14.82,-13.88,0.00,-0.67,10,0.00,93.75,1.92,3.37,0.96,HealthLevelTooLow,0,0
27,223,-0.78,0.00,-1.56,0,0,-15.01,-14.01,0.00,0.43,4,0.00,95.50,3.60,0.90,0.00,FoodLevelOutOfRange,0,0
29,95,-0.57,0.00,-1.12,0,0,-13.28,-12.85,0.00,-2.36,71,0.00,89.36,3.19,7.45,0.00,HealthLevelTooLow,0,0
31,86,-0.48,0.00,-1.10,0,0,-13.16,-12.77,0.00,-1.13,71,0.00,92.94,4.71,1.18,1.18,HealthLevelTooLow,0,0
33,184,-0.73,0.00,-1.40,0,0,-14.48,-13.66,0.00,-0.17,18,0.00,87.43,7.65,4.92,0.00,HealthLevelTooLow,0,0
35,82,-0.49,0.00,-1.09,0,0,-13.11,-12.74,0.00,-1.06,68,0.00,91.36,2.47,6.17,0.00,HealthLevelTooLow,0,0
37,83,-0.49,0.00,-1.08,0,0,-13.12,-12.75,0.00,-0.23,70,0.00,93.90,1.22,4.88,0.00,HealthLevelTooLow,0,0
39,82,-0.49,0.00,-1.09,0,0,-13.11,-12.74,0.00,-1.08,71,0.00,96.30,0.00,3.70,0.00,HealthLevelTooLow,0,0
41,215,-0.77,0.00,-1.53,0,0,-14.90,-13.93,0.00,0.00,4,0.00,97.66,2.34,0.00,0.00,HealthLevelTooLow,0,0
